luminosity_distance KNphi inclination_EM log10_mej_dyn log10_mej_wind KNtimeshift Ebv log_likelihood log_prior
38.887338646828695 27.292503118515015 1.0535089565474058 -2.113720655441284 -1.2584260404109955 0.0 0.0 -146.05343775071185 -8.265958215591692
41.2507108689103 36.881972129155706 0.7460285137604867 -2.9656796504492466 -1.3292313783405096 0.0 0.0 -143.1487043323283 -8.558938286128024
41.62711948331109 59.666035632791115 0.5677364697075724 -2.815869121739967 -1.3146464518155436 0.0 0.0 -143.05815165244596 -8.943435844437555
39.8778855382214 68.7314291789889 0.9089303891819717 -1.807662476281045 -0.8666661844772898 0.0 0.0 -142.81356810470152 -8.191715419545645
39.71188817798847 41.18921138655003 0.7347917985703549 -2.8060357850100104 -1.3507282313422433 0.0 0.0 -142.716343813007 -8.363895979954265
41.99042170639276 63.56749176979065 0.9439418423758457 -2.20622456073761 -0.9124058783054352 0.0 0.0 -142.35025521042334 -8.717863062656967
41.49988794113999 72.40941934980722 0.8269153188866869 -2.4297949574913695 -1.0493387521209079 0.0 0.0 -142.0224444568296 -8.574073057417088
38.53243600783464 46.13782288954013 1.343726621763276 -1.686520140463987 -0.9857967824150933 0.0 0.0 -141.66506469415987 -8.279917473335264
44.461239941568564 47.28719019510859 0.7610764263966172 -2.2167527501858832 -1.0039296598262686 0.0 0.0 -141.49552322891125 -11.109790637084679
41.647144494748865 52.42231437373404 0.7033701833799633 -2.8458238248714167 -1.3184623720167812 0.0 0.0 -141.4413486058245 -8.76793653187519
39.71944670287278 26.623150494674196 1.3260354198480988 -2.9316012110357863 -1.283021780132184 0.0 0.0 -141.33094740849438 -7.993720264637575
38.69412694155935 37.689341617586706 1.1360193457823529 -2.872249676648815 -1.2021617754403358 0.0 0.0 -141.0188232926734 -8.288795283027767
40.73645089058509 43.249865801342615 1.1234791575647343 -2.398109683718599 -0.9682679532924481 0.0 0.0 -140.94019163076948 -8.13193347159805
41.10132757962367 51.1455060608683 1.559124940125574 -2.1284702235889275 -0.9820897156860431 0.0 0.0 -140.89344005858354 -8.122290352823782
40.050356258968016 55.81666786540846 1.1668520573470782 -2.448315734105313 -1.0968538056860977 0.0 0.0 -140.85180141674795 -8.036705764931959
41.72552577424561 57.73424360648899 0.7733666610710047 -2.720858082514644 -1.1860850868335913 0.0 0.0 -140.80728947768029 -8.727959178575947
40.847759712344214 21.01986549038996 1.0714259404514013 -2.495514559507221 -1.2674143151372208 0.0 0.0 -140.80608789046806 -8.183284157374915
39.657501789157806 51.657091858381236 0.9007878375111049 -2.823420906244477 -1.1928869271130718 0.0 0.0 -140.7487535476944 -8.212445111248833
42.90568661849334 66.23110631926849 0.9313350530918061 -2.54989238733424 -1.097354404839644 0.0 0.0 -140.70719901099855 -9.354371300143242
37.876691291545534 36.95648309890322 0.7136303744927127 -2.4202675379912906 -1.3147884503971323 0.0 0.0 -140.62457465636535 -9.00726544715043
42.857577106103705 70.07151425273445 0.9788216309208893 -2.527910635273384 -1.0517603240448008 0.0 0.0 -140.61336471781877 -9.281956570530934
38.91080909622958 37.17181910971469 1.2390846427829223 -2.9122053875572327 -1.1909424861924074 0.0 0.0 -140.5583322078352 -8.174556836569153
40.52450495771225 29.904317788023256 1.2843029273311923 -2.2058813986744155 -0.9633576813866189 0.0 0.0 -140.50562411138125 -8.032565783762266
38.9696945709901 42.637980692104726 0.8499566871534374 -2.9827228017359215 -1.287032885922958 0.0 0.0 -140.49378840133835 -8.387045554334673
39.706532730148844 33.18091250917453 1.5015246697609694 -1.674896991318318 -0.9404778917587073 0.0 0.0 -140.4131248296617 -7.966901179089647
41.18095768711508 72.2218400296968 0.9347671273908967 -1.925668124023205 -0.976415158145183 0.0 0.0 -140.39253834198354 -8.365243939287138
40.686510260861475 47.41340555393905 0.9183629183057342 -2.6973407022105635 -1.163420808221797 0.0 0.0 -140.3908510883156 -8.248319492174947
41.5908608445994 27.68292070754807 0.9755998594896967 -2.4428654308184687 -1.2834245167786458 0.0 0.0 -140.30370270994695 -8.495391565817005
40.1632172042869 53.0366365775327 0.28297092594420004 -2.540520106010408 -1.2448228726236379 0.0 0.0 -140.3000128196149 -9.231966244477867
40.49337241164715 43.14619169276338 1.1643046916600854 -1.8856468945970277 -0.9494161893351958 0.0 0.0 -140.26655678569585 -8.071515420333203
41.9866413615078 31.49504080810772 1.2854894172959999 -2.4238152538806674 -1.1980571466050325 0.0 0.0 -140.26514063894 -8.546149774543878
37.19259885323976 38.97637307788513 1.4841307921378517 -1.7960801301785427 -0.8798129572871822 0.0 0.0 -140.21168177472435 -9.059407951248474
38.18486671726743 34.071473217093 1.489542273596059 -2.403134484376359 -1.1113275422494115 0.0 0.0 -140.19966199236765 -8.416922303259636
41.185658217702795 56.51939750225199 0.7454328622601004 -1.9715980789782608 -1.0548922433198173 0.0 0.0 -140.17966783245487 -8.537398425656049
39.8751226490478 32.466451484123056 1.306817064186096 -2.168127788576463 -0.9444052712163513 0.0 0.0 -140.16041760054927 -7.989882691812896
41.67065499106429 49.49625401189407 0.4179917837218451 -2.226384781307654 -1.2319614121769331 0.0 0.0 -140.1513827974933 -9.244708424036045
40.935400714371795 67.48342612101783 0.2486607793709466 -2.4509375497636943 -1.3101685506541068 0.0 0.0 -140.03757300877442 -9.476910752918926
42.24577049249268 62.70039762314399 0.788009067481942 -2.5091584634261865 -1.185513954948044 0.0 0.0 -140.0341143836612 -9.002369703789942
41.09838385070553 59.80109182453227 1.140762161932822 -2.1268844507383156 -1.0574064217068075 0.0 0.0 -140.01788649763836 -8.216779395532868
