

    0.488281250000000325E-03   -0.933999775233549162-309    0.334005796909332275E+02    0.126821780914635718E+01   -0.189287102222442627E+01   -0.136736762523651123E+01
    0.488281250000000325E-03   -0.933999775233865364-309    0.333501327037811279E+02    0.156653118429720117E+01   -0.221147394180297852E+01   -0.223096764087677002E+01
    0.488281250000000325E-03   -0.933999775234181566-309    0.607746291160583496E+02    0.105818669474918536E+01   -0.248649227619171143E+01   -0.228394722938537598E+01
    0.488281250000000325E-03   -0.933999775234497768-309    0.514378166198730469E+02    0.704474232217739194E+00   -0.196894729137420654E+01   -0.259901809692382812E+01
    0.488281250000000325E-03   -0.933999775234813970-309    0.551965999603271484E+02    0.762693954963679310E+00   -0.129008531570434570E+01   -0.292008709907531738E+01
    0.488281250000000325E-03   -0.933999775235130172-309    0.229694437980651855E+02    0.806792795277519015E+00   -0.199373912811279297E+01   -0.124812805652618408E+01
    0.488281250000000325E-03   -0.933999775235446374-309    0.681126880645751953E+02    0.593486600389182661E+00   -0.157202410697937012E+01   -0.210222887992858887E+01
    0.488281250000000325E-03   -0.933999775235762576-309    0.259032475948333740E+02    0.910154683329593928E+00   -0.190387558937072754E+01   -0.106427693367004395E+01
    0.488281250000000325E-03   -0.933999775236078778-309    0.414852511882781982E+02    0.772160614987747462E+00   -0.188156294822692871E+01   -0.292554557323455811E+01
    0.488281250000000325E-03   -0.933999775236394980-309    0.653333330154418945E+02    0.130314728683330050E+01   -0.149275958538055420E+01   -0.270890331268310547E+01
    0.488281250000000325E-03   -0.936808074562593586-309    0.746335065364837646E+02    0.629948404859027700E+00   -0.241376698017120361E+01   -0.229068064689636230E+01
    0.488281250000000325E-03   -0.936808074562909788-309    0.266056001186370850E+02    0.815387438764568540E+00   -0.207277524471282959E+01   -0.150359904766082764E+01
    0.488281250000000325E-03   -0.936808074563225990-309    0.359516286849975586E+02    0.750898237707806282E+00   -0.105407190322875977E+01   -0.284022819995880127E+01
    0.488281250000000325E-03   -0.936808074563542192-309    0.421121513843536377E+02    0.859934272324690663E+00   -0.299593245983123779E+01   -0.279016733169555664E+01
    0.488281250000000325E-03   -0.936808074563858394-309    0.410153996944427490E+02    0.890252754478708108E+00   -0.243281126022338867E+01   -0.236709558963775635E+01
    0.488281250000000325E-03   -0.936808074564174596-309    0.609432756900787354E+02    0.101681617459065432E+01   -0.279372692108154297E+01   -0.217446911334991455E+01
    0.488281250000000325E-03   -0.936808074564490798-309    0.395700037479400635E+02    0.937229825304796593E+00   -0.282681906223297119E+01   -0.112033307552337646E+01
    0.488281250000000325E-03   -0.936808074564807000-309    0.410448431968688965E+02    0.728942450910544548E+00   -0.136849939823150635E+01   -0.299437689781188965E+01
    0.488281250000000325E-03   -0.936808074565123202-309    0.581536889076232910E+02    0.132402290578309367E+01   -0.204912030696868896E+01   -0.103691577911376953E+01
    0.488281250000000325E-03   -0.936808074565439404-309    0.370360350608825684E+02    0.134308388354049324E+01   -0.152054321765899658E+01   -0.144178497791290283E+01
    0.488281250000000325E-03   -0.934191931269939470-309    0.258938527107238770E+02    0.825156823502594228E+00   -0.135099494457244873E+01   -0.145978915691375732E+01
    0.488281250000000325E-03   -0.934191931270255672-309    0.738715052604675293E+02    0.113475901277509927E+01   -0.276754558086395264E+01   -0.282710194587707520E+01
    0.488281250000000325E-03   -0.934191931270571874-309    0.447164583206176758E+02    0.936284530427839101E+00   -0.180667304992675781E+01   -0.160186994075775146E+01
    0.488281250000000325E-03   -0.934191931270888076-309    0.537051880359649658E+02    0.120447334072942169E+01   -0.294560194015502930E+01   -0.199816799163818359E+01
    0.488281250000000325E-03   -0.934191931271204278-309    0.156379437446594238E+02    0.144511506161280989E+01   -0.253477954864501953E+01   -0.273529565334320068E+01
    0.488281250000000325E-03   -0.934191931271520480-309    0.291307497024536133E+02    0.103248759306654292E+01   -0.212600839138031006E+01   -0.128690481185913086E+01
    0.488281250000000325E-03   -0.934191931271836682-309    0.462055993080139160E+02    0.129430814242935699E+01   -0.267118120193481445E+01   -0.202061414718627930E+01
    0.488281250000000325E-03   -0.934191931272152884-309    0.641145694255828857E+02    0.401856263482731013E+00   -0.141401517391204834E+01   -0.285092580318450928E+01
    0.488281250000000325E-03   -0.934191931272469086-309    0.336268043518066406E+02    0.139770708136451161E+01   -0.110747444629669189E+01   -0.146234476566314697E+01
    0.488281250000000325E-03   -0.934191931272785288-309    0.548700392246246338E+02    0.144665448451110890E+01   -0.278663921356201172E+01   -0.206717836856842041E+01
    0.488281250000000325E-03   -0.927754550074159380-309    0.445625603199005127E+02    0.104348283152517696E+01   -0.139821135997772217E+01   -0.203227961063385010E+01
    0.488281250000000325E-03   -0.927754550074475582-309    0.538378679752349854E+02    0.861194583914932088E+00   -0.295388197898864746E+01   -0.120999348163604736E+01
    0.488281250000000325E-03   -0.927754550074791784-309    0.503766524791717529E+02    0.134888980693959604E+01   -0.281201171875000000E+01   -0.297400248050689697E+01
    0.488281250000000325E-03   -0.927754550075107986-309    0.420492267608642578E+02    0.446046376200261552E+00   -0.298401415348052979E+01   -0.128675031661987305E+01
    0.488281250000000325E-03   -0.927754550075424188-309    0.451894712448120117E+02    0.132363994951165287E+01   -0.235641884803771973E+01   -0.168401205539703369E+01
    0.488281250000000325E-03   -0.927754550075740390-309    0.328505373001098633E+02    0.181393030130155702E+00   -0.269568610191345215E+01   -0.167146992683410645E+01
    0.488281250000000325E-03   -0.927754550076056592-309    0.517524325847625732E+02    0.713165093954540308E+00   -0.246520435810089111E+01   -0.229018712043762207E+01
    0.488281250000000325E-03   -0.927754550076372794-309    0.194487261772155762E+02    0.245764897650745273E+00   -0.225922906398773193E+01   -0.271761333942413330E+01
    0.488281250000000325E-03   -0.927754550076688996-309    0.741326522827148438E+02    0.113796013447101441E+01   -0.100474405288696289E+01   -0.144934988021850586E+01
    0.488281250000000325E-03   -0.927754550077005198-309    0.528036439418792725E+02    0.104003169556163999E+01   -0.161181890964508057E+01   -0.124841916561126709E+01
    0.488281250000000325E-03   -0.935909260816939357-309    0.157525742053985596E+02    0.150788039073329960E+01   -0.229407477378845215E+01   -0.108078920841217041E+01
    0.488281250000000325E-03   -0.935909260817255559-309    0.592156112194061279E+02    0.116852682720906831E+01   -0.197663009166717529E+01   -0.296761608123779297E+01
    0.488281250000000325E-03   -0.935909260817571761-309    0.450086545944213867E+02    0.206526511080460384E+00   -0.184338450431823730E+01   -0.164974558353424072E+01
    0.488281250000000325E-03   -0.935909260817887963-309    0.528452575206756592E+02    0.143356950712445608E+01   -0.244468569755554199E+01   -0.288019549846649170E+01
    0.488281250000000325E-03   -0.935909260818204165-309    0.416462016105651855E+02    0.308762566345165024E+00   -0.115760195255279541E+01   -0.136411154270172119E+01
    0.488281250000000325E-03   -0.935909260818520367-309    0.590731072425842285E+02    0.761037340823339181E+00   -0.157474684715270996E+01   -0.209054255485534668E+01
    0.488281250000000325E-03   -0.935909260818836569-309    0.613911151885986328E+02    0.751104556769612186E+00   -0.219626772403717041E+01   -0.266425025463104248E+01
    0.488281250000000325E-03   -0.935909260819152771-309    0.677444815635681152E+02    0.136050761426590161E+01   -0.112642955780029297E+01   -0.121326780319213867E+01
    0.488281250000000325E-03   -0.935909260819468973-309    0.294779956340789795E+02    0.580086085964860554E+00   -0.250411868095397949E+01   -0.124156618118286133E+01
    0.488281250000000325E-03   -0.935909260819785175-309    0.399303853511810303E+02    0.709890446093625616E+00   -0.136448740959167480E+01   -0.108906352519989014E+01
    0.488281250000000325E-03   -0.932015988371579986-309    0.324048435688018799E+02    0.132551688166393689E+01   -0.210079193115234375E+01   -0.258390080928802490E+01
    0.488281250000000325E-03   -0.932015988371896188-309    0.435809361934661865E+02    0.127584898275644654E+01   -0.127856719493865967E+01   -0.166063618659973145E+01
    0.488281250000000325E-03   -0.932015988372212390-309    0.400756752490997314E+02    0.891952000055013738E+00   -0.216776227951049805E+01   -0.242298448085784912E+01
    0.488281250000000325E-03   -0.932015988372528592-309    0.244570004940032959E+02    0.799156293373862292E+00   -0.271246027946472168E+01   -0.199319612979888916E+01
    0.488281250000000325E-03   -0.932015988372844794-309    0.403773093223571777E+02    0.133356989476700472E+01   -0.182981646060943604E+01   -0.277411401271820068E+01
    0.488281250000000325E-03   -0.932015988373160996-309    0.576147365570068359E+02    0.152918177721711263E+00   -0.130054390430450439E+01   -0.156578195095062256E+01
    0.488281250000000325E-03   -0.932015988373477198-309    0.305473279953002930E+02    0.792306015627380678E+00   -0.142473983764648438E+01   -0.240114450454711914E+01
    0.488281250000000325E-03   -0.932015988373793400-309    0.712657535076141357E+02    0.108322446461595034E+01   -0.121046304702758789E+01   -0.149614834785461426E+01
    0.488281250000000325E-03   -0.932015988374109602-309    0.371026325225830078E+02    0.754995475999998167E+00   -0.124155330657958984E+01   -0.216775643825531006E+01
    0.488281250000000325E-03   -0.932015988374425804-309    0.539854538440704346E+02    0.154251593496564809E+01   -0.203473663330078125E+01   -0.141751360893249512E+01
    0.488281250000000325E-03   -0.928519754254316626-309    0.569314563274383545E+02    0.152630114355729907E+01   -0.162310910224914551E+01   -0.147081732749938965E+01
    0.488281250000000325E-03   -0.928519754254632828-309    0.518697988986968994E+02    0.104465815901539782E+01   -0.150129449367523193E+01   -0.153697168827056885E+01
    0.488281250000000325E-03   -0.928519754254949030-309    0.285175573825836182E+02    0.118382820839489056E+01   -0.129389846324920654E+01   -0.257835328578948975E+01
    0.488281250000000325E-03   -0.928519754255265232-309    0.467618465423583984E+02    0.589530298615305703E+00   -0.120789182186126709E+01   -0.121442747116088867E+01
    0.488281250000000325E-03   -0.928519754255581434-309    0.278231585025787354E+02    0.103831557845199329E+01   -0.195631814002990723E+01   -0.149312555789947510E+01
    0.488281250000000325E-03   -0.928519754255897637-309    0.357583916187286377E+02    0.136814577372451485E+01   -0.126018893718719482E+01   -0.174815165996551514E+01
    0.488281250000000325E-03   -0.928519754256213839-309    0.549546861648559570E+02    0.652127538778278670E+00   -0.168415939807891846E+01   -0.126585590839385986E+01
    0.488281250000000325E-03   -0.928519754256530041-309    0.357574224472045898E+02    0.112430509236105047E+01   -0.135342359542846680E+01   -0.157234323024749756E+01
    0.488281250000000325E-03   -0.928519754256846243-309    0.693260800838470459E+02    0.371040859048883065E+00   -0.236171233654022217E+01   -0.290971934795379639E+01
    0.488281250000000325E-03   -0.928519754257162445-309    0.639192795753479004E+02    0.131764265081892273E+01   -0.251380038261413574E+01   -0.289290523529052734E+01
    0.488281250000000325E-03   -0.929110712342092420-309    0.347319638729095459E+02    0.139210833681006818E+01   -0.287638962268829346E+01   -0.121983087062835693E+01
    0.488281250000000325E-03   -0.929110712342408622-309    0.647299575805664062E+02    0.742965795706631349E+00   -0.190369939804077148E+01   -0.211559891700744629E+01
    0.488281250000000325E-03   -0.929110712342724824-309    0.166682410240173340E+02    0.902429299581117506E+00   -0.100571107864379883E+01   -0.190117681026458740E+01
    0.488281250000000325E-03   -0.929110712343041026-309    0.483048570156097412E+02    0.983316073228004850E+00   -0.111809778213500977E+01   -0.123417496681213379E+01
    0.488281250000000325E-03   -0.929110712343357228-309    0.414579713344573975E+02    0.744271284634104080E+00   -0.269338738918304443E+01   -0.133631408214569092E+01
    0.488281250000000325E-03   -0.929110712343673430-309    0.276793742179870605E+02    0.118246370072319729E+01   -0.235726761817932129E+01   -0.195861482620239258E+01
    0.488281250000000325E-03   -0.929110712343989632-309    0.532625949382781982E+02    0.790066528089187869E+00   -0.155932915210723877E+01   -0.155888009071350098E+01
    0.488281250000000325E-03   -0.929110712344305834-309    0.528564155101776123E+02    0.106070597738689343E+01   -0.244399476051330566E+01   -0.126777160167694092E+01
    0.488281250000000325E-03   -0.929110712344622036-309    0.375751483440399170E+02    0.667327848267003643E+00   -0.297789597511291504E+01   -0.270659947395324707E+01
    0.488281250000000325E-03   -0.929110712344938238-309    0.726575481891632080E+02    0.111989288695376943E+01   -0.215530157089233398E+01   -0.181662368774414062E+01
    0.488281250000000325E-03   -0.929096947025301357-309    0.219085836410522461E+02    0.140143122297546485E+01   -0.227825248241424561E+01   -0.133110964298248291E+01
    0.488281250000000325E-03   -0.929096947025617559-309    0.429866874217987061E+02    0.757227205174751616E+00   -0.178150248527526855E+01   -0.280626869201660156E+01
    0.488281250000000325E-03   -0.929096947025933761-309    0.160734057426452637E+02    0.841238403140653790E+00   -0.167541539669036865E+01   -0.276649677753448486E+01
    0.488281250000000325E-03   -0.929096947026249963-309    0.363526260852813721E+02    0.679779526827556824E+00   -0.261201632022857666E+01   -0.287102270126342773E+01
    0.488281250000000325E-03   -0.929096947026566165-309    0.432510924339294434E+02    0.138185905048505053E+01   -0.196379601955413818E+01   -0.280578792095184326E+01
    0.488281250000000325E-03   -0.929096947026882367-309    0.405572390556335449E+02    0.795148593520433433E+00   -0.163037359714508057E+01   -0.297111725807189941E+01
    0.488281250000000325E-03   -0.929096947027198569-309    0.420864415168762207E+02    0.545537985464170982E+00   -0.207276606559753418E+01   -0.179441285133361816E+01
    0.488281250000000325E-03   -0.929096947027514771-309    0.242991113662719727E+02    0.110464575521930208E+01   -0.296597433090209961E+01   -0.264592874050140381E+01
    0.488281250000000325E-03   -0.929096947027830973-309    0.165722393989562988E+02    0.746164901874893594E+00   -0.142371284961700439E+01   -0.250628960132598877E+01
    0.488281250000000325E-03   -0.929096947028147175-309    0.683123695850372314E+02    0.139004987725334250E+01   -0.231488895416259766E+01   -0.131370091438293457E+01
    0.488281250000000325E-03   -0.929335167237557554-309    0.438383066654205322E+02    0.112665764266235047E+01   -0.232972526550292969E+01   -0.231863164901733398E+01
    0.488281250000000325E-03   -0.929335167237873756-309    0.543801784515380859E+02    0.135613002865225130E+01   -0.123801815509796143E+01   -0.200440812110900879E+01
    0.488281250000000325E-03   -0.929335167238189958-309    0.501440548896789551E+02    0.116972732629312959E+01   -0.291703641414642334E+01   -0.112047839164733887E+01
    0.488281250000000325E-03   -0.929335167238506160-309    0.497504031658172607E+02    0.830302322398523196E+00   -0.281358897686004639E+01   -0.259808969497680664E+01
    0.488281250000000325E-03   -0.929335167238822362-309    0.486849725246429443E+02    0.568124670849647351E+00   -0.108796143531799316E+01   -0.178645741939544678E+01
    0.488281250000000325E-03   -0.929335167239138564-309    0.396386718750000000E+02    0.128181661008152159E+01   -0.110627985000610352E+01   -0.185175561904907227E+01
    0.488281250000000325E-03   -0.929335167239454766-309    0.323347163200378418E+02    0.863207526010812548E-01   -0.247332262992858887E+01   -0.269480764865875244E+01
    0.488281250000000325E-03   -0.929335167239770968-309    0.624395549297332764E+02    0.133645017414539713E+01   -0.112857758998870850E+01   -0.271871423721313477E+01
    0.488281250000000325E-03   -0.929335167240087170-309    0.566965913772583008E+02    0.629334194121605961E+00   -0.212449121475219727E+01   -0.293694818019866943E+01
    0.488281250000000325E-03   -0.929335167240403372-309    0.204843735694885254E+02    0.967903177082130139E+00   -0.277240562438964844E+01   -0.240096557140350342E+01
    0.488281250000000325E-03   -0.932999134218369887-309    0.592775917053222656E+02    0.118899288863273078E+01   -0.183813929557800293E+01   -0.293420350551605225E+01
    0.488281250000000325E-03   -0.932999134218686089-309    0.522275483608245850E+02    0.153159426570832924E+01   -0.109801805019378662E+01   -0.294067561626434326E+01
    0.488281250000000325E-03   -0.932999134219002291-309    0.746213972568511963E+02    0.650274622726511153E+00   -0.255987691879272461E+01   -0.114206695556640625E+01
    0.488281250000000325E-03   -0.932999134219318493-309    0.506732332706451416E+02    0.154451713097340737E+01   -0.204770731925964355E+01   -0.111305320262908936E+01
    0.488281250000000325E-03   -0.932999134219634695-309    0.450453472137451172E+02    0.268124037200051402E+00   -0.123858690261840820E+01   -0.214918875694274902E+01
    0.488281250000000325E-03   -0.932999134219950897-309    0.627417254447937012E+02    0.972505303520313280E+00   -0.211864972114562988E+01   -0.207589387893676758E+01
    0.488281250000000325E-03   -0.932999134220267099-309    0.301856696605682373E+02    0.268051750481965723E-01   -0.201444816589355469E+01   -0.179347789287567139E+01
    0.488281250000000325E-03   -0.932999134220583301-309    0.735470616817474365E+02    0.146473203643304095E+01   -0.197602772712707520E+01   -0.125793325901031494E+01
    0.488281250000000325E-03   -0.932999134220899503-309    0.743043208122253418E+02    0.611341619484374599E+00   -0.183727276325225830E+01   -0.193377017974853516E+01
    0.488281250000000325E-03   -0.932999134221215705-309    0.246258544921875000E+02    0.104059756980318796E+01   -0.210999035835266113E+01   -0.116276097297668457E+01
    0.488281250000000325E-03   -0.936912218488066567-309    0.200198042392730713E+02    0.125737806045314993E+01   -0.151843345165252686E+01   -0.271305871009826660E+01
    0.488281250000000325E-03   -0.936912218488382769-309    0.362336325645446777E+02    0.108882344045620627E+01   -0.282553660869598389E+01   -0.129996943473815918E+01
    0.488281250000000325E-03   -0.936912218488698971-309    0.616464221477508545E+02    0.712077327662193893E+00   -0.108515965938568115E+01   -0.212402272224426270E+01
    0.488281250000000325E-03   -0.936912218489015173-309    0.540350317955017090E+02    0.146255428779426233E+01   -0.183651101589202881E+01   -0.179696261882781982E+01
    0.488281250000000325E-03   -0.936912218489331375-309    0.647883796691894531E+02    0.145903265812836258E+01   -0.295206391811370850E+01   -0.198433685302734375E+01
    0.488281250000000325E-03   -0.936912218489647577-309    0.294436347484588623E+02    0.142929331250493385E+01   -0.122117650508880615E+01   -0.182822525501251221E+01
    0.488281250000000325E-03   -0.936912218489963779-309    0.606028282642364502E+02    0.868093283907433566E+00   -0.142419540882110596E+01   -0.217183470726013184E+01
    0.488281250000000325E-03   -0.936912218490279981-309    0.652688634395599365E+02    0.143140064316966598E+01   -0.237489461898803711E+01   -0.134130954742431641E+01
    0.488281250000000325E-03   -0.936912218490596183-309    0.437223851680755615E+02    0.141641937929396700E+01   -0.229351055622100830E+01   -0.228087663650512695E+01
    0.488281250000000325E-03   -0.936912218490912385-309    0.585808038711547852E+02    0.126169675289698335E+01   -0.230691599845886230E+01   -0.295191979408264160E+01
    0.488281250000000325E-03   -0.931814572242708621-309    0.620472121238708496E+02    0.104830212403857592E+01   -0.207178425788879395E+01   -0.152163481712341309E+01
    0.488281250000000325E-03   -0.931814572243024823-309    0.716214108467102051E+02    0.129024017443375216E+01   -0.261901605129241943E+01   -0.115245461463928223E+01
    0.488281250000000325E-03   -0.931814572243341025-309    0.482680320739746094E+02    0.142471009328765619E+01   -0.168347454071044922E+01   -0.283218276500701904E+01
    0.488281250000000325E-03   -0.931814572243657227-309    0.198793601989746094E+02    0.717781999609921950E+00   -0.190220034122467041E+01   -0.201525640487670898E+01
    0.488281250000000325E-03   -0.931814572243973429-309    0.162013471126556396E+02    0.128682262160355521E+01   -0.155180132389068604E+01   -0.176267480850219727E+01
    0.488281250000000325E-03   -0.931814572244289631-309    0.684806299209594727E+02    0.113528836039540271E+01   -0.236998963356018066E+01   -0.100471937656402588E+01
    0.488281250000000325E-03   -0.931814572244605833-309    0.198698508739471436E+02    0.121813022545708760E+01   -0.121274495124816895E+01   -0.292015206813812256E+01
    0.488281250000000325E-03   -0.931814572244922035-309    0.157301080226898193E+02    0.361265037866722871E+00   -0.219156467914581299E+01   -0.232810676097869873E+01
    0.488281250000000325E-03   -0.931814572245238237-309    0.181025040149688721E+02    0.441354471469458609E+00   -0.269018411636352539E+01   -0.225377476215362549E+01
    0.488281250000000325E-03   -0.931814572245554439-309    0.502065396308898926E+02    0.150741227643186071E+01   -0.287315773963928223E+01   -0.239435946941375732E+01
    0.488281250000000325E-03   -0.930990727486302555-309    0.491022884845733643E+02    0.132342411307178565E+01   -0.255498743057250977E+01   -0.177960860729217529E+01
    0.488281250000000325E-03   -0.930990727486618757-309    0.647677767276763916E+02    0.727621472116980694E+00   -0.174358212947845459E+01   -0.154856073856353760E+01
    0.488281250000000325E-03   -0.930990727486934959-309    0.237942445278167725E+02    0.861536233354071701E+00   -0.160568296909332275E+01   -0.295735681056976318E+01
    0.488281250000000325E-03   -0.930990727487251161-309    0.269568979740142822E+02    0.851408304192945775E+00   -0.265838718414306641E+01   -0.286880564689636230E+01
    0.488281250000000325E-03   -0.930990727487567363-309    0.437738835811614990E+02    0.803185372420994637E+00   -0.240938854217529297E+01   -0.227713668346405029E+01
    0.488281250000000325E-03   -0.930990727487883565-309    0.365898549556732178E+02    0.136613627827402739E+01   -0.169064724445343018E+01   -0.234312772750854492E+01
    0.488281250000000325E-03   -0.930990727488199767-309    0.694823062419891357E+02    0.148601493211726249E+00   -0.282571077346801758E+01   -0.133657777309417725E+01
    0.488281250000000325E-03   -0.930990727488515970-309    0.539397847652435303E+02    0.260827214739410118E+00   -0.189857411384582520E+01   -0.297195053100585938E+01
    0.488281250000000325E-03   -0.930990727488832172-309    0.441241872310638428E+02    0.147234021895986489E+01   -0.132037615776062012E+01   -0.108598113059997559E+01
    0.488281250000000325E-03   -0.930990727489148374-309    0.421183562278747559E+02    0.396550820090934453E+00   -0.270054769515991211E+01   -0.103166174888610840E+01
    0.488281250000000325E-03   -0.933999775233549162-309    0.646453499794006348E+02    0.118651296909295345E+01   -0.118314766883850098E+01   -0.134143221378326416E+01
    0.488281250000000325E-03   -0.933999775233865364-309    0.393459784984588623E+02    0.893323919144501266E+00   -0.234239113330841064E+01   -0.128000903129577637E+01
    0.488281250000000325E-03   -0.933999775234181566-309    0.671930301189422607E+02    0.104527136046866387E+01   -0.159444594383239746E+01   -0.256037247180938721E+01
    0.488281250000000325E-03   -0.933999775234497768-309    0.739262795448303223E+02    0.109284866588613569E+00   -0.205603027343750000E+01   -0.151700878143310547E+01
    0.488281250000000325E-03   -0.933999775234813970-309    0.505198752880096436E+02    0.373590381864563448E+00   -0.222070789337158203E+01   -0.102931511402130127E+01
    0.488281250000000325E-03   -0.933999775235130172-309    0.170398700237274170E+02    0.604272152000341456E+00   -0.263909065723419189E+01   -0.190716361999511719E+01
    0.488281250000000325E-03   -0.933999775235446374-309    0.642748081684112549E+02    0.146717361789375644E+01   -0.125191473960876465E+01   -0.236275887489318848E+01
    0.488281250000000325E-03   -0.933999775235762576-309    0.359786081314086914E+02    0.126388831435536431E+01   -0.106768894195556641E+01   -0.144430565834045410E+01
    0.488281250000000325E-03   -0.933999775236078778-309    0.453456509113311768E+02    0.804539643944867877E+00   -0.215938830375671387E+01   -0.140194272994995117E+01
    0.488281250000000325E-03   -0.933999775236394980-309    0.726987540721893311E+02    0.110654007448055425E+01   -0.151758992671966553E+01   -0.110675740242004395E+01
    0.488281250000000325E-03   -0.936808074562593586-309    0.515258646011352539E+02    0.261296234541605166E+00   -0.255664932727813721E+01   -0.139399659633636475E+01
    0.488281250000000325E-03   -0.936808074562909788-309    0.153164148330688477E+02    0.153561350694279386E+01   -0.266462814807891846E+01   -0.173569238185882568E+01
    0.488281250000000325E-03   -0.936808074563225990-309    0.252586591243743896E+02    0.103274839345909397E+01   -0.134029388427734375E+01   -0.276228392124176025E+01
    0.488281250000000325E-03   -0.936808074563542192-309    0.458311593532562256E+02    0.120665162471521592E+01   -0.186257219314575195E+01   -0.245921170711517334E+01
    0.488281250000000325E-03   -0.936808074563858394-309    0.698564994335174561E+02    0.110516679928632255E+01   -0.289451789855957031E+01   -0.134715116024017334E+01
    0.488281250000000325E-03   -0.936808074564174596-309    0.518126285076141357E+02    0.523691782440175557E+00   -0.197653079032897949E+01   -0.275610244274139404E+01
    0.488281250000000325E-03   -0.936808074564490798-309    0.430329108238220215E+02    0.313740745062765392E+00   -0.228516340255737305E+01   -0.123156392574310303E+01
    0.488281250000000325E-03   -0.936808074564807000-309    0.683280944824218750E+02    0.131982686162589169E+01   -0.217290544509887695E+01   -0.252156555652618408E+01
    0.488281250000000325E-03   -0.936808074565123202-309    0.420630741119384766E+02    0.968938962412032478E+00   -0.136577022075653076E+01   -0.244388163089752197E+01
    0.488281250000000325E-03   -0.936808074565439404-309    0.171051049232482910E+02    0.119435672851390540E+01   -0.281142914295196533E+01   -0.163903188705444336E+01
    0.488281250000000325E-03   -0.934191931269939470-309    0.173509991168975830E+02    0.865498233768233538E+00   -0.207673680782318115E+01   -0.194293665885925293E+01
    0.488281250000000325E-03   -0.934191931270255672-309    0.315599870681762695E+02    0.335563693842864108E+00   -0.146807920932769775E+01   -0.106577336788177490E+01
    0.488281250000000325E-03   -0.934191931270571874-309    0.665490853786468506E+02    0.968401956515896667E+00   -0.148739767074584961E+01   -0.158477199077606201E+01
    0.488281250000000325E-03   -0.934191931270888076-309    0.312244248390197754E+02    0.279063860790256357E+00   -0.221599507331848145E+01   -0.198304712772369385E+01
    0.488281250000000325E-03   -0.934191931271204278-309    0.313972663879394531E+02    0.118112929546459511E+01   -0.256609892845153809E+01   -0.263698184490203857E+01
    0.488281250000000325E-03   -0.934191931271520480-309    0.492278623580932617E+02    0.684349745621954719E+00   -0.130568742752075195E+01   -0.209414470195770264E+01
    0.488281250000000325E-03   -0.934191931271836682-309    0.169690382480621338E+02    0.146805964435836178E+01   -0.210181236267089844E+01   -0.284652185440063477E+01
    0.488281250000000325E-03   -0.934191931272152884-309    0.452655422687530518E+02    0.119562627376485042E+01   -0.120144522190093994E+01   -0.276021039485931396E+01
    0.488281250000000325E-03   -0.934191931272469086-309    0.614674508571624756E+02    0.140160041516476852E+01   -0.121712696552276611E+01   -0.105653893947601318E+01
    0.488281250000000325E-03   -0.934191931272785288-309    0.589108300209045410E+02    0.147426942457807386E+01   -0.128228616714477539E+01   -0.160274970531463623E+01
    0.488281250000000325E-03   -0.927754550074159380-309    0.228613936901092529E+02    0.123426879662653932E+01   -0.147166919708251953E+01   -0.279226422309875488E+01
    0.488281250000000325E-03   -0.927754550074475582-309    0.334521675109863281E+02    0.591554758828460536E+00   -0.279585027694702148E+01   -0.206468904018402100E+01
    0.488281250000000325E-03   -0.927754550074791784-309    0.556254816055297852E+02    0.411545076019025513E+00   -0.177406919002532959E+01   -0.294049549102783203E+01
    0.488281250000000325E-03   -0.927754550075107986-309    0.621110236644744873E+02    0.763928092388539981E+00   -0.118123829364776611E+01   -0.279079365730285645E+01
    0.488281250000000325E-03   -0.927754550075424188-309    0.549597394466400146E+02    0.954226897551428310E+00   -0.237511777877807617E+01   -0.156733429431915283E+01
    0.488281250000000325E-03   -0.927754550075740390-309    0.357615602016448975E+02    0.792793468560753722E+00   -0.244669365882873535E+01   -0.128031015396118164E+01
    0.488281250000000325E-03   -0.927754550076056592-309    0.522928190231323242E+02    0.146532268132659627E+01   -0.253849494457244873E+01   -0.223050928115844727E+01
    0.488281250000000325E-03   -0.927754550076372794-309    0.255916142463684082E+02    0.147482177439412010E+01   -0.186799371242523193E+01   -0.262208175659179688E+01
    0.488281250000000325E-03   -0.927754550076688996-309    0.499544119834899902E+02    0.892706880947508719E+00   -0.260812699794769287E+01   -0.103161728382110596E+01
    0.488281250000000325E-03   -0.927754550077005198-309    0.245393300056457520E+02    0.700666969726731148E+00   -0.148226761817932129E+01   -0.185712170600891113E+01
    0.488281250000000325E-03   -0.935909260816939357-309    0.398231613636016846E+02    0.107950994953145618E+01   -0.253894805908203125E+01   -0.182956171035766602E+01
    0.488281250000000325E-03   -0.935909260817255559-309    0.231171870231628418E+02    0.130344579373559655E+01   -0.143298983573913574E+01   -0.153482878208160400E+01
    0.488281250000000325E-03   -0.935909260817571761-309    0.673768115043640137E+02    0.149221921382304257E+01   -0.125181102752685547E+01   -0.130149900913238525E+01
    0.488281250000000325E-03   -0.935909260817887963-309    0.719763636589050293E+02    0.144408621008556626E+01   -0.290010190010070801E+01   -0.258074712753295898E+01
    0.488281250000000325E-03   -0.935909260818204165-309    0.455516588687896729E+02    0.507197718118425289E+00   -0.106085848808288574E+01   -0.261688244342803955E+01
    0.488281250000000325E-03   -0.935909260818520367-309    0.395103657245635986E+02    0.128927708823730169E+01   -0.127102494239807129E+01   -0.217459368705749512E+01
