    0.665578524098549451E+02    0.137309347972534534E+01   -0.194814971919094249E+01   -0.103010239014421323E+01   -0.145815304709193043E+03
    0.689308209532131286E+02    0.958657597965624997E+00   -0.291168585072504849E+01   -0.117102910924053671E+01   -0.145013205305677445E+03
    0.323616385459899902E+02    0.549240290044441637E+00   -0.255518770217895508E+01   -0.126937651634216309E+01   -0.144717241591390859E+03
    0.484643719550717407E+02    0.575576503813177154E+00   -0.292137612641411337E+01   -0.141569014742934218E+01   -0.144217922480242095E+03
    0.725866723016713138E+02    0.113162794628668872E+01   -0.223809104833747075E+01   -0.103655650822583500E+01   -0.142833763040037553E+03
    0.609206719998212449E+02    0.938766373769499451E+00   -0.289012663910636425E+01   -0.116549459353805540E+01   -0.142788332958968653E+03
    0.608156366746859192E+02    0.215342710321957342E+00   -0.275420593352987586E+01   -0.118997562664407064E+01   -0.142541699794043154E+03
    0.609958984033539124E+02    0.890698506488260766E+00   -0.286957203773091329E+01   -0.120539889843252235E+01   -0.142440212752877756E+03
    0.180621061055251317E+02    0.138222031220709862E+01   -0.292835345708273032E+01   -0.124489696889859824E+01   -0.142437012023062692E+03
    0.615625724761431883E+02    0.649432334369044462E+00   -0.274018888709916331E+01   -0.126824579015771466E+01   -0.142337958685484494E+03
    0.615018659421757121E+02    0.851280004027614390E+00   -0.270540261003948324E+01   -0.119615924557862896E+01   -0.142251762393572875E+03
    0.614817899576280382E+02    0.695359117716601305E+00   -0.285207534791324102E+01   -0.119048807562160253E+01   -0.141983349989666010E+03
    0.359279637604630864E+02    0.136251894432088894E+01   -0.167872383449602536E+01   -0.100564045303575256E+01   -0.141947859622136093E+03
    0.729620349508154078E+02    0.103274722092446281E+01   -0.220296537765254197E+01   -0.103629516889485029E+01   -0.141793961834083063E+03
    0.472652723038871372E+02    0.885260983255620970E+00   -0.232620521617991782E+01   -0.104325495009578484E+01   -0.141763106679112440E+03
    0.377090954250681420E+02    0.780469863839405087E+00   -0.297521463610790882E+01   -0.134498614119254190E+01   -0.141717930691558593E+03
    0.488682769806954624E+02    0.754573243363799939E+00   -0.224405744602039059E+01   -0.111510454038361861E+01   -0.141589566757171212E+03
    0.402422061575344188E+02    0.779844054477951465E+00   -0.226285630877854382E+01   -0.119118455716158933E+01   -0.141587430106528956E+03
    0.337030899303057510E+02    0.874875404305518578E+00   -0.286933210103473080E+01   -0.131218814824606067E+01   -0.141496687137471923E+03
