    0.673672699928283691E+02    0.123451177493583542E+01   -0.180448961257934570E+01   -0.299030363559722900E+01   -0.100077979996295358E+04   -0.762461894642300742E+01    1
    0.589163589477539062E+02    0.154641972570202002E+01   -0.211034905910491943E+01   -0.295865607261657715E+01   -0.998002748615408677E+03   -0.762510722767309002E+01    1
    0.661556446552276611E+02    0.125288803851396646E+01   -0.161003148555755615E+01   -0.295462715625762939E+01   -0.989058420428013505E+03   -0.762559550892310245E+01    1
    0.603926539421081543E+02    0.142569462851003381E+01   -0.145154809951782227E+01   -0.294805157184600830E+01   -0.980759297470657543E+03   -0.762608379017301452E+01    1
    0.554871046543121338E+02    0.132745668059956534E+01   -0.182550883293151855E+01   -0.298628258705139160E+01   -0.975129907096802754E+03   -0.762657207142296922E+01    1
    0.477715516090393066E+02    0.156070574484947389E+01   -0.101801109313964844E+01   -0.294946956634521484E+01   -0.974102006226426511E+03   -0.762706035267305182E+01    1
    0.571600949764251709E+02    0.128212116891222272E+01   -0.155404245853424072E+01   -0.296671247482299805E+01   -0.970833239213074421E+03   -0.762754863392306248E+01    1
    0.623446083068847656E+02    0.142538927694340045E+01   -0.232594263553619385E+01   -0.297462022304534912E+01   -0.967445929396457473E+03   -0.762803691517297189E+01    1
    0.522275483608245850E+02    0.153159426570832924E+01   -0.109801805019378662E+01   -0.294067561626434326E+01   -0.960001982627478810E+03   -0.762852519642303761E+01    1
    0.378460800647735596E+02    0.149016911681937647E+01   -0.191163873672485352E+01   -0.296425104141235352E+01   -0.958418906048032341E+03   -0.762901347767311488E+01    1
    0.533877968788146973E+02    0.143206912514266937E+01   -0.249207472801208496E+01   -0.296893966197967529E+01   -0.950778710339164718E+03   -0.762950175892311666E+01    1
    0.728556668758392334E+02    0.101563407452788290E+01   -0.201905989646911621E+01   -0.298498260974884033E+01   -0.946804035310708400E+03   -0.762999004017312821E+01    1
    0.643810844421386719E+02    0.143738932272343178E+01   -0.127389609813690186E+01   -0.290563786029815674E+01   -0.945217814219595880E+03   -0.763047832142306248E+01    1
