KNphi inclination_EM log10_mej_dyn log10_mej_wind luminosity_distance KNtimeshift Ebv log_likelihood log_prior
43.980746310375636 1.5471958334214182 -2.776326087807093 -1.2022788411869387 40.0 0.0 0.0 -141.50220058495853 -6.174064621402045
49.505532355890914 0.8856660627132625 -2.191378350567365 -1.0115109145352654 40.0 0.0 0.0 -140.87364372785413 -6.429534686591635
54.133181633863856 0.6958807011292814 -2.2090940656470814 -1.2947866232561864 40.0 0.0 0.0 -140.86877073694123 -6.618415804446371
55.01638801516247 0.7015277039204179 -1.9099695390509894 -1.24162254054001 40.0 0.0 0.0 -140.8305990271253 -6.611693744631612
37.76283397818656 1.1913105137859836 -2.7597053729310277 -1.196669761682756 40.0 0.0 0.0 -140.7980634036912 -6.247588484755074
48.09581064788566 0.5563955607364867 -2.2876850098022454 -1.275779297593713 40.0 0.0 0.0 -140.4069173242111 -6.812201048718019
61.49878861310194 1.1192746989386866 -2.551373102083515 -1.076332448891438 40.0 0.0 0.0 -140.27696342326377 -6.279386421077195
56.389487945253684 1.1882800429817464 -2.470139452323275 -1.0114523801950177 40.0 0.0 0.0 -140.08789385244407 -6.248802413440004
21.760401023580364 1.3467991246363187 -2.4199172696403215 -1.0709380402835231 40.0 0.0 0.0 -139.94419658203688 -6.199086119755633
55.77688246116278 1.0454373856606425 -2.279190882047222 -1.2000920319856678 40.0 0.0 0.0 -139.6822199661714 -6.318645439030428
26.987093715774677 1.2255417126064887 -2.45634866046347 -1.276733099868237 40.0 0.0 0.0 -139.61581537481337 -6.234609601035092
58.35606693670858 1.1377586827285853 -2.448340753170946 -1.1642827352599927 40.0 0.0 0.0 -139.3130479351634 -6.270632685215663
45.581199946577875 0.9807051140562913 -2.3853406076262416 -1.0056196074674808 40.0 0.0 0.0 -139.2101018223093 -6.3590440535634505
55.482899169471416 1.2940672083682907 -2.6030890138775042 -1.1110266852595743 40.0 0.0 0.0 -138.80689239966713 -6.212574519321046
61.317571478929956 0.741206263698049 -2.3045951107335574 -1.2513080160027028 40.0 0.0 0.0 -138.6962428688826 -6.566564714030195
53.98255310550859 0.7354059851657593 -2.560455613773688 -1.1647808891436982 40.0 0.0 0.0 -138.63399755508536 -6.572938768499902
47.13394408642125 1.4163841745026928 -2.4665832322964807 -1.143755337949259 40.0 0.0 0.0 -138.5776083739347 -6.185755338203962
23.132600778393876 1.4257470755288815 -2.428389006109158 -1.2321845836275385 40.0 0.0 0.0 -138.48767187049322 -6.184342842463538
20.160196343399456 1.401938065003683 -2.4092167919101364 -1.1238714373870329 40.0 0.0 0.0 -138.38447369928096 -6.188110929624452
58.67819631207123 0.7808735701250111 -2.494140386879364 -1.2233475786447139 40.0 0.0 0.0 -138.37984402840164 -6.524904821430779
54.409081882879775 1.191429968987151 -2.461170516012505 -1.1461848226744529 40.0 0.0 0.0 -138.3097232289849 -6.247540852303839
38.537906114493744 1.1626356108285856 -2.540431549521746 -1.0752480219593048 40.0 0.0 0.0 -138.28789755452544 -6.259504760216405
47.214407412496044 1.0156941145729863 -1.9855782646624844 -1.133302884763643 40.0 0.0 0.0 -138.28627396103164 -6.336485548768345
59.46355579340387 0.9464450107067605 -2.150417553250938 -1.041389634463831 40.0 0.0 0.0 -138.22391832889156 -6.382851109600651
45.492517948150635 0.7315055789770032 -2.398242712020874 -1.3067113161087036 40.0 0.0 0.0 -138.20415618788442 -6.5772669853779995
56.23379937095575 1.0178083975903591 -2.663703570845519 -1.147466980613255 40.0 0.0 0.0 -138.19722743405944 -6.335177473570197
49.82153569798141 1.5319522072385785 -2.178570162796589 -1.0657595006658251 40.0 0.0 0.0 -138.17949440855548 -6.174540726513318
69.44923660979765 0.39056475097148374 -2.232260483545835 -1.118248328041397 40.0 0.0 0.0 -138.1024628591943 -7.13950161966415
20.551063283626313 1.328662139434147 -2.3279367341729107 -1.1374740914160892 40.0 0.0 0.0 -138.07574299619344 -6.203391592204001
44.17373897758341 0.7410057701084947 -2.427399468600595 -1.171450901535995 40.0 0.0 0.0 -138.03109793951197 -6.566783804042
44.69896332805462 0.7620562275409534 -2.4920261296500277 -1.2212656015673542 40.0 0.0 0.0 -137.93291200018135 -6.544255157156634
60.733864317956034 0.41363130887505123 -2.3915213202452974 -1.3119783819516329 40.0 0.0 0.0 -137.89093458161273 -7.085245919615648
57.00566441729882 0.9561886254679768 -1.9809347561952493 -1.0284132869656162 40.0 0.0 0.0 -137.8725779177747 -6.375902625713563
25.90111890281929 1.2710854950609995 -2.064096361763424 -1.086806327276405 40.0 0.0 0.0 -137.86719259944337 -6.219388355408135
40.49817617588238 1.4322252316646271 -1.991870078653544 -1.001893121783525 40.0 0.0 0.0 -137.82517306508123 -6.183417962597114
32.01259743315546 0.8784038674222381 -2.4237260668486362 -1.2332188511237168 40.0 0.0 0.0 -137.7580987610091 -6.435513375486845
56.62982020847775 1.2584496051369944 -2.2494506354003487 -1.0399949277340674 40.0 0.0 0.0 -137.72060990519108 -6.223380778040354
54.718454580725115 0.8164871764308437 -2.3131356497744977 -1.0432184034461218 40.0 0.0 0.0 -137.70790035130054 -6.490217779680439
64.28633888598344 0.5785307632878157 -2.4007292210681572 -1.2230300805487486 40.0 0.0 0.0 -137.70552492574103 -6.777468548564739
67.34182529778138 0.8215784327785804 -2.3348947174985555 -1.112400843043663 40.0 0.0 0.0 -137.68219118549825 -6.485457965637144
53.20459392556412 1.226018819289938 -2.1961426895851437 -1.1230348237569672 40.0 0.0 0.0 -137.6124216185697 -6.234438133337551
61.973706699360115 0.241594516239946 -2.399941602591725 -1.3014886194220994 40.0 0.0 0.0 -137.6064043911078 -7.604027596997252
61.99292734112369 0.8929810040097673 -2.421289009121838 -1.0968956887936232 40.0 0.0 0.0 -137.58726956058857 -6.423601492502225
23.044305353558915 1.329583517035687 -2.477756356450524 -1.1923562885691603 40.0 0.0 0.0 -137.48488929150648 -6.203164480763105
24.649402760774635 1.3520923424344642 -2.0346982731723795 -1.0739204843287082 40.0 0.0 0.0 -137.48087071718385 -6.197894941785371
32.07986365995195 1.2870747676224037 -2.146861118415716 -1.171270899153873 40.0 0.0 0.0 -137.47567536711233 -6.214586940850668
51.32483113121872 1.0759176326525692 -2.602489612347703 -1.1859152668076676 40.0 0.0 0.0 -137.46669369232558 -6.301589558264431
41.34318616282894 1.528820473513208 -2.0749726009491476 -1.0674866453762584 40.0 0.0 0.0 -137.3866119038574 -6.17466734886511
58.540262991301 0.7911173333117326 -2.3202732697229624 -1.242404344710641 40.0 0.0 0.0 -137.3803809743481 -6.514673109169472
66.64337029008026 0.7369019690204078 -2.388792011128158 -1.1189885910707495 40.0 0.0 0.0 -137.3519550092091 -6.571287683771881
26.080886518190663 1.388094007195801 -2.5053187830557078 -1.1934749632161636 40.0 0.0 0.0 -137.32957039578224 -6.190569860478252
50.05254450266035 1.1478073327093206 -2.5730964752512833 -1.08763174569164 40.0 0.0 0.0 -137.32654507437866 -6.266048256948772
32.6734693939714 1.3233590996241051 -2.479247272632363 -1.2139667855877059 40.0 0.0 0.0 -137.30018116358767 -6.204716268301153
60.24588828977675 0.9003034422853547 -2.4983699376873933 -1.1501918895787724 40.0 0.0 0.0 -137.23881599642746 -6.417750542967469
22.270355982869642 1.2787841670449147 -2.384711566104904 -1.1915932016771253 40.0 0.0 0.0 -137.2374926886307 -6.217041729717448
26.366786417421103 1.1137350644964408 -2.3420713926348835 -1.208629386215949 40.0 0.0 0.0 -137.21172173646903 -6.282091759502238
33.19275631192524 1.2892517734984097 -1.9522978330658407 -1.0481245882817576 40.0 0.0 0.0 -137.2016520040772 -6.213954722247829
51.06887558930412 0.9492585788995745 -2.2191728055430016 -1.235969897552464 40.0 0.0 0.0 -137.18610567586714 -6.3808299424802275
23.624944746660475 1.403216546528591 -2.235930218628238 -1.0671956268378455 40.0 0.0 0.0 -137.1787287359034 -6.187893812845768
24.9802821836356 1.5002342410136598 -2.2836871316591116 -1.1947118500833176 40.0 0.0 0.0 -137.1726618525007 -6.176277676500606
26.254534923455353 1.3289210894731356 -2.508498286453672 -1.1948938608799238 40.0 0.0 0.0 -137.14396708352808 -6.203327672324601
60.51066917066879 0.8688360379508195 -2.4495743581577463 -1.110425606351831 40.0 0.0 0.0 -137.09666473491643 -6.443526278086439
55.698948838574346 1.22321873253785 -2.1888460229789626 -1.0217623341299955 40.0 0.0 0.0 -137.04667995259848 -6.235448133033283
42.17994804001218 1.3338699113355463 -2.4046391613943907 -1.1709747892106077 40.0 0.0 0.0 -137.0132429126675 -6.202119752662035
61.43511514379561 0.87934001960888 -2.4335490501356043 -1.1225366390410711 40.0 0.0 0.0 -136.9994670529531 -6.434737701698457
58.258135863712376 0.5623323905353514 -2.250279848988372 -1.2566099471025807 40.0 0.0 0.0 -136.9942427185831 -6.80271816356275
40.76103935304178 1.4126781203210856 -2.520075166412287 -1.1722426061825388 40.0 0.0 0.0 -136.98944770108866 -6.1863392264779
22.3976352867105 1.4113627010939895 -2.2247213668416945 -1.1482689062885314 40.0 0.0 0.0 -136.907579641803 -6.186549856361977
42.43157744407654 0.9177264222723117 -2.4230622053146362 -1.2759026288986206 40.0 0.0 0.0 -136.90659480439152 -6.404178129907669
59.201280231118524 0.9921087124328464 -2.355847136290691 -1.0884940088275192 40.0 0.0 0.0 -136.90147309993515 -6.351500910351864
54.824171054793545 0.8801341916027706 -2.53388079173362 -1.152177331897214 40.0 0.0 0.0 -136.8657764831464 -6.434080827367277
43.32704759756619 0.9224914631339003 -2.4727271636433263 -1.2566690434046788 40.0 0.0 0.0 -136.86576792785402 -6.400550543027996
46.8550435714575 1.3689767541321252 -2.3822285907686807 -1.1372820306514009 40.0 0.0 0.0 -136.84425320253047 -6.194291446464176
