luminosity_distance KNphi inclination_EM log10_mej_dyn log10_mej_wind KNtimeshift Ebv log_likelihood log_prior
41.825884410949534 44.3308507904686 0.34114527388188104 -1.8279897443649147 -0.9386967264214019 0.0 0.0 -139.0830065203889 -9.514016189913
43.394257123984005 27.319022221689977 0.6812700887227419 -1.9508255003806954 -0.6549077250061948 0.0 0.0 -138.88032049131368 -10.027463805067864
40.2630201645643 32.53470230347591 1.1720713146029895 -1.9131460819556132 -0.5523109760222367 0.0 0.0 -138.67932022836197 -8.04381926262246
38.22979776995793 17.349018137603977 0.9846051334942015 -1.9702986742188575 -0.7991999753787984 0.0 0.0 -138.49685668572675 -8.573725938245374
37.520256577900625 20.74498410283419 0.5499200466196396 -1.8482817080882985 -0.5348551026289985 0.0 0.0 -138.31008593731198 -9.462063489824704
39.347339683506156 24.42092659898271 0.6797650195186244 -1.5665634840513492 -0.8085319671739368 0.0 0.0 -138.2733093265948 -8.476312758074554
38.112189857545886 28.19635199827661 0.2764813911516646 -2.3383914888368955 -0.894593752807765 0.0 0.0 -138.2464079891172 -9.749671743932769
41.00039643987497 19.02989314711587 1.0022576709778095 -1.6269509835557865 -0.6031252705050005 0.0 0.0 -138.07389793358246 -8.263687414930569
39.09922468583696 44.894245862960815 0.4312516245270161 -1.6981227397918701 -0.7976107597351074 0.0 0.0 -138.0451514137219 -8.93827345536144
41.366094807812864 44.45302551832653 0.5913937164196107 -1.7496784929250575 -0.6773568781740584 0.0 0.0 -137.79002009117326 -8.797925463991358
43.59864489993233 36.17420648554109 0.8084581227652552 -2.1869496139295075 -0.7364432022643261 0.0 0.0 -137.78919453717188 -10.089175949295246
38.06329704452431 40.261165518513806 0.5102466998235075 -1.9855148848239836 -0.8121801560790458 0.0 0.0 -137.73689834635198 -9.194096697237416
40.19728454299834 16.573489985148775 1.2044118989529033 -1.970297015199349 -0.748490622685746 0.0 0.0 -137.63794768577804 -8.026569421993393
41.797282511076304 50.773617651785486 0.4726204272502047 -2.183927993675651 -0.8331109999563457 0.0 0.0 -137.5684776426532 -9.191563658327581
39.981737349394784 18.48763656939106 0.3166552294132999 -1.5373403590839325 -0.7484283602168631 0.0 0.0 -137.40428808530265 -9.119201374058093
38.16542362507573 25.93295924050164 0.9491797025138372 -1.7828688822135743 -0.5988446863258208 0.0 0.0 -137.3158689220551 -8.630650653415415
39.600335442362095 43.10241369815411 0.40206229161576434 -1.9015242083051074 -0.8590037535494002 0.0 0.0 -137.2454351600295 -8.91304054256987
40.999306916522215 34.25107940626114 0.23557324945470923 -2.0234321562043167 -0.6331772685196038 0.0 0.0 -137.12527355895284 -9.547224414423859
39.967950077857225 18.635503377587856 0.9394285258851683 -1.7616421108969182 -0.8123805408284843 0.0 0.0 -137.116105401766 -8.166746691683512
40.938413287056875 32.7251444014868 0.23471340653664785 -1.571538250884739 -0.8295988739449252 0.0 0.0 -136.8397279121876 -9.534297279902457
38.596054966997684 24.732809100434608 0.19094573072913834 -1.7064840377793353 -0.6884733414044786 0.0 0.0 -136.81430089198633 -9.890191918757758
40.57162322331535 20.217442345743684 0.6096608259441415 -1.521520300489045 -0.7819100891838309 0.0 0.0 -136.80312817686237 -8.555768211240702
