    0.689585595963438891E+02    0.912554334969311931E+00   -0.215304336610413927E+01   -0.107147407872276768E+01   -0.160308091986943310E+03
    0.414984631492063798E+02    0.386283115905288077E+00   -0.271667547277555199E+01   -0.132519274282538446E+01   -0.159678291265435234E+03
    0.490682634793629049E+02    0.138646290729147359E+01   -0.258985710538171965E+01   -0.118271664976319846E+01   -0.158038981256885648E+03
    0.267133756161138756E+02    0.147504512449026670E+01   -0.251521374323948477E+01   -0.122911855228508626E+01   -0.157791099648435079E+03
    0.669773467674132519E+02    0.366769663656604405E+00   -0.247715842492537819E+01   -0.131705710163278478E+01   -0.157737622383784185E+03
    0.401049012906865272E+02    0.148595910142867771E+01   -0.238426707145291417E+01   -0.118625810033051193E+01   -0.157722634113130454E+03
    0.714788344500229016E+02    0.295789747761713795E+00   -0.234748939970229831E+01   -0.127753427348424320E+01   -0.157208848142510959E+03
    0.481040700473776042E+02    0.485205628213861206E+00   -0.226827221507501520E+01   -0.133433876464431345E+01   -0.157072095772352469E+03
    0.587816163949677062E+02    0.757410200356807395E+00   -0.254719255457441296E+01   -0.119184462663930635E+01   -0.156858636480231581E+03
    0.335259219289635411E+02    0.133572799792113739E+01   -0.213213210403875930E+01   -0.111257029862104817E+01   -0.156840444450127251E+03
    0.325001182237845683E+02    0.104297080336442360E+01   -0.248165753322000437E+01   -0.116550928472345183E+01   -0.156758550041674511E+03
    0.325514965125550617E+02    0.121557627187687700E+01   -0.251736188188404020E+01   -0.126280878449600520E+01   -0.156732655057011186E+03
    0.668234534332016068E+02    0.167550196334111806E+00   -0.259929004643638573E+01   -0.134958357206021207E+01   -0.156726719772508801E+03
    0.317177182733155583E+02    0.105157535031700600E+01   -0.252510018619198728E+01   -0.126901745811474020E+01   -0.156718867478173536E+03
    0.174090707302093506E+02    0.937504922774503591E+00   -0.248308563232421875E+01   -0.130410397052764893E+01   -0.156570926144992569E+03
    0.546889413004823197E+02    0.616863463946339952E+00   -0.238308459689948826E+01   -0.136464563160185692E+01   -0.156285861878714485E+03
    0.552726875951171479E+02    0.932621095309330461E+00   -0.244162554321975822E+01   -0.105338868133687402E+01   -0.156275072938921113E+03
    0.391199521664873373E+02    0.116668568851527321E+01   -0.251541851794216953E+01   -0.126089749453756306E+01   -0.156236143494814797E+03
    0.390658005034454590E+02    0.138908451269046052E+01   -0.214807229825047363E+01   -0.104890294384418126E+01   -0.156011862881848543E+03
    0.647630155892901769E+02    0.660269519643310376E+00   -0.262642921568320853E+01   -0.125251002882357998E+01   -0.155935565295272966E+03
    0.431424431420206673E+02    0.114263128702564631E+01   -0.219077909637539925E+01   -0.114198368882288159E+01   -0.155893474643538440E+03
    0.532344562956426799E+02    0.944681745466077305E+00   -0.221256625786633787E+01   -0.109726189593601187E+01   -0.155816422069129942E+03
    0.323530491429821581E+02    0.968204353662480699E+00   -0.251840819869555244E+01   -0.124842761653434442E+01   -0.155805059656942973E+03
    0.348636047488967691E+02    0.121039880114355847E+01   -0.216814351698486618E+01   -0.109634187989297738E+01   -0.155749762487009576E+03
    0.429267038516541746E+02    0.114470236198246478E+01   -0.211644064081766192E+01   -0.108656891319392468E+01   -0.155596340742409012E+03
    0.246486546858000466E+02    0.134396636373085299E+01   -0.251073209909411688E+01   -0.123375369802344315E+01   -0.155576752215323410E+03
    0.523833609145791286E+02    0.947233143455392557E+00   -0.220108381356109639E+01   -0.110460892337566263E+01   -0.155515797618222024E+03
    0.230229806461657205E+02    0.129293816850156817E+01   -0.249537328218514709E+01   -0.122586624418545154E+01   -0.155496852939965720E+03
    0.412431744946833163E+02    0.111068970898569397E+01   -0.214782191357041263E+01   -0.111781363429331426E+01   -0.155477813193865558E+03
    0.322084540267293704E+02    0.105641966352287020E+01   -0.237574033949511554E+01   -0.126991165572163656E+01   -0.155469849680527744E+03
    0.672698270289300950E+02    0.450034244189821908E+00   -0.264502846062400021E+01   -0.125344282727834688E+01   -0.155459308073410170E+03
    0.402243877692719138E+02    0.125404969042086889E+01   -0.222348197438156125E+01   -0.116544804343601793E+01   -0.155458592720038951E+03
    0.214381501681604121E+02    0.938305930264291765E+00   -0.247060226093209012E+01   -0.128081758308903937E+01   -0.155456057798094264E+03
    0.584879823724406336E+02    0.618875061941449367E+00   -0.245863208431884672E+01   -0.116096589194198851E+01   -0.155450085723671918E+03
    0.380865489625827394E+02    0.112043209969880286E+01   -0.234896166839832654E+01   -0.128199950415628838E+01   -0.155448088936919305E+03
    0.559923216292540289E+02    0.556909814984333340E+00   -0.233622921655176530E+01   -0.120844710797913391E+01   -0.155411818078375433E+03
    0.734560040513807451E+02    0.358066097004077211E+00   -0.221833404921966615E+01   -0.124136184096791791E+01   -0.155361866658998792E+03
    0.340820855329683496E+02    0.129893953142802698E+01   -0.224021427200099543E+01   -0.117723113747387931E+01   -0.155348339665168396E+03
    0.373451991964008130E+02    0.868018986035381857E+00   -0.232757948570074324E+01   -0.126739573362449298E+01   -0.155327221816209573E+03
    0.398683213536731316E+02    0.102570968746423330E+01   -0.257758462522656950E+01   -0.128340601842894286E+01   -0.155283040515033690E+03
    0.702376950151426911E+02    0.365756813003032755E+00   -0.239553976894358822E+01   -0.122960020819193971E+01   -0.155206158077943826E+03
    0.500374814798905589E+02    0.112532688564289929E+01   -0.234964006108489487E+01   -0.109825810111540179E+01   -0.155160418184309918E+03
    0.264147272789495595E+02    0.135663408309414479E+01   -0.249203238533630511E+01   -0.123163298887831552E+01   -0.155160350638602438E+03
    0.312466190828933250E+02    0.124963450062500470E+01   -0.237837751011694021E+01   -0.104950251572654540E+01   -0.155100619003872822E+03
    0.676826156222348629E+02    0.539707010871528281E+00   -0.241928240436458974E+01   -0.116996165302880195E+01   -0.155057119300270841E+03
    0.709595660208560162E+02    0.497204241054667651E+00   -0.224992552599413331E+01   -0.125210135630065245E+01   -0.155037454464483574E+03
    0.439561599348272267E+02    0.336972506474993383E+00   -0.252913077807408460E+01   -0.134888637869301964E+01   -0.155012037842794314E+03
    0.427557803230655793E+02    0.106068474530293844E+01   -0.213701618298794926E+01   -0.110914731075063822E+01   -0.154960882242578037E+03
    0.392244756944440311E+02    0.994912287121406558E+00   -0.222570781645061055E+01   -0.118478328865821769E+01   -0.154951351443693937E+03
    0.395002893305449874E+02    0.147769615692397371E+01   -0.231515482861702182E+01   -0.105465388635993285E+01   -0.154936610374406172E+03
    0.691312315985362886E+02    0.237788938156046153E+00   -0.234236065019057182E+01   -0.125842537255918741E+01   -0.154927700170050230E+03
    0.613915681361379058E+02    0.447723381182994651E+00   -0.222956834317404340E+01   -0.122170281171226280E+01   -0.154908774134166265E+03
    0.335741199281595186E+02    0.107734149848112115E+01   -0.253648681000580112E+01   -0.125371220525353300E+01   -0.154867477265997678E+03
    0.544150589202402770E+02    0.405726007228536578E+00   -0.231632859285490067E+01   -0.134305271411317384E+01   -0.154865984425225975E+03
    0.441194801359985718E+02    0.117945344652606177E+01   -0.264757907169108631E+01   -0.120844140241303810E+01   -0.154860834662982484E+03
    0.376195197749816970E+02    0.131179029029513150E+01   -0.225225339345614151E+01   -0.116905403921797602E+01   -0.154832214578443654E+03
    0.294958716536419310E+02    0.146276674508036897E+01   -0.243072592619372374E+01   -0.120452597981380038E+01   -0.154820600044388328E+03
    0.580400894499790994E+02    0.569589064409909418E+00   -0.243824199515323414E+01   -0.130125129150437213E+01   -0.154809817848284297E+03
    0.564942602567815229E+02    0.558735185946306445E+00   -0.227428643928671148E+01   -0.132797448560106934E+01   -0.154804477648599857E+03
    0.732468143112340897E+02    0.376404807194698598E+00   -0.227210015344561089E+01   -0.116043662023235172E+01   -0.154725422689936380E+03
    0.525505117573765617E+02    0.858822932507221526E+00   -0.269625458411134655E+01   -0.125938162888873628E+01   -0.154716790468085549E+03
    0.328725821134529497E+02    0.136081288115666377E+01   -0.202054520717008579E+01   -0.104945107456610121E+01   -0.154706619842794851E+03
    0.708095144040440658E+02    0.392872024056367009E+00   -0.233695641995480896E+01   -0.124230092269495951E+01   -0.154649872282975565E+03
    0.508022647146991488E+02    0.962480879972435588E+00   -0.210709010512861816E+01   -0.111702422080085428E+01   -0.154592740959575281E+03
    0.436738259948161556E+02    0.883773493979950420E+00   -0.271078991213660681E+01   -0.127548391587038101E+01   -0.154588833069108290E+03
    0.498679725144943120E+02    0.108340011740192410E+01   -0.227854478306617469E+01   -0.119261521710020246E+01   -0.154567323281980549E+03
    0.619863179002004401E+02    0.736999160903200168E+00   -0.225116733246191147E+01   -0.124435226520256514E+01   -0.154566494287349713E+03
    0.332231533197661122E+02    0.147470850080673088E+01   -0.236845694430930465E+01   -0.118570141343454205E+01   -0.154558831405707764E+03
    0.615670193877810448E+02    0.642181325846291950E+00   -0.219039994592590315E+01   -0.125653175206909307E+01   -0.154540338093421155E+03
    0.730427974663865314E+02    0.160577590848736823E-01   -0.248739262753934209E+01   -0.133928528433640337E+01   -0.154474057019435094E+03
    0.479749593452750389E+02    0.912144854594842514E+00   -0.271459543977094864E+01   -0.125812630602007847E+01   -0.154466869909611944E+03
    0.639068042431161629E+02    0.624422218580280686E+00   -0.241766896458714209E+01   -0.121370814728330334E+01   -0.154396731073857467E+03
    0.670131956894008880E+02    0.163519476655811069E+00   -0.248908047428806789E+01   -0.134610761622111919E+01   -0.154393219404606583E+03
    0.481059491619651780E+02    0.858798733280335846E+00   -0.225989125480999098E+01   -0.114959604002210791E+01   -0.154391722139703290E+03
    0.620807543188067825E+02    0.520947909319686930E+00   -0.234191968231137571E+01   -0.120460228319310980E+01   -0.154383576116859274E+03
    0.242271514213309302E+02    0.150097466451485650E+01   -0.246831535367005017E+01   -0.118740646539017658E+01   -0.154373566759100953E+03
    0.597872223297463421E+02    0.424226271960897683E+00   -0.245997312409457081E+01   -0.132785220960550188E+01   -0.154328059565068401E+03
    0.406229629836490957E+02    0.105553611793926461E+01   -0.221827617556995937E+01   -0.123592016694388240E+01   -0.154296117459216418E+03
    0.514104222604092413E+02    0.107777144758021626E+01   -0.228923179290664169E+01   -0.117088190427088978E+01   -0.154275927205307426E+03
    0.365889520067276237E+02    0.114128666582227778E+01   -0.228347656367863028E+01   -0.106709090192730849E+01   -0.154270063588359903E+03
    0.390542332633011284E+02    0.955704228084485741E+00   -0.227210689581408598E+01   -0.121797152679372567E+01   -0.154259357341811267E+03
    0.355344855737728409E+02    0.986220365409218092E+00   -0.247088532838120667E+01   -0.118702754671690625E+01   -0.154222002591442447E+03
    0.743230464498811898E+02    0.798846931071623134E-01   -0.285989365219546654E+01   -0.123853672912396129E+01   -0.154212242723534018E+03
    0.392372125523208553E+02    0.999826893849289577E+00   -0.240510495471616093E+01   -0.111654510175727362E+01   -0.154206856957807133E+03
    0.650812361481321915E+02    0.551359738674072175E+00   -0.244753902329581940E+01   -0.116161940315244472E+01   -0.154175084519113057E+03
