

    0.291103905242332233E-03    0.297774052774457175E+03    0.504779481695186618E+02    0.856727303588121547E+00   -0.235011433812797943E+01   -0.118239907882717321E+01
    0.291124038746560674E-03    0.297772820960319109E+03    0.449022931836544643E+02    0.894048970563472656E+00   -0.241767131981504946E+01   -0.120070843979368824E+01
    0.291168562066137517E-03    0.297771421618175168E+03    0.366602203166840752E+02    0.108683256012892815E+01   -0.237915167950643447E+01   -0.119915752493707739E+01
    0.291046219138741866E-03    0.297771168659146269E+03    0.459946638644067463E+02    0.110566493748095818E+01   -0.239785485395379538E+01   -0.116981298036181314E+01
    0.291263469832026575E-03    0.297768582827542389E+03    0.398178889348534781E+02    0.101806496414163150E+01   -0.239772192019862374E+01   -0.120975423113610314E+01
    0.291454787924890553E-03    0.297766176053546133E+03    0.464353253862505184E+02    0.106793942973949485E+01   -0.238155288989088199E+01   -0.123306608487530189E+01
    0.291699227437320632E-03    0.297763405887665954E+03    0.347042642218175956E+02    0.129527200265418174E+01   -0.236229976638072170E+01   -0.109643142378805680E+01
    0.291636835958100876E-03    0.297762740219238935E+03    0.394477540989501705E+02    0.107537785648221496E+01   -0.239792062556548302E+01   -0.122975856983505150E+01
    0.291646254428463384E-03    0.297761582136166680E+03    0.456374389890496701E+02    0.111553683279653026E+01   -0.240963054992317716E+01   -0.118591520312418108E+01
    0.291690707617764616E-03    0.297760183822480371E+03    0.427784914609893931E+02    0.108585694066280092E+01   -0.236674467643547537E+01   -0.112326831612805633E+01
    0.291685801128302447E-03    0.297759123970777182E+03    0.418270669188786854E+02    0.109543111641034652E+01   -0.242702854917390498E+01   -0.113866898743664846E+01
    0.291533169928706538E-03    0.297759077296257203E+03    0.483389674075806468E+02    0.102441511776068483E+01   -0.241592504251599571E+01   -0.120880639437982906E+01
    0.291607184193955215E-03    0.297757476108195590E+03    0.330571990410410237E+02    0.120724469245346788E+01   -0.234573025712231198E+01   -0.114086964795288726E+01
    0.291479327154550824E-03    0.297757259719605429E+03    0.491757464524705199E+02    0.963342653239831259E+00   -0.242425204940583949E+01   -0.117021737937484005E+01
    0.291342344509729436E-03    0.297757106360098817E+03    0.520857380099377707E+02    0.887789355078221765E+00   -0.241404445250789124E+01   -0.125406405275738408E+01
    0.291271856714044389E-03    0.297756496807875465E+03    0.494241847234619058E+02    0.806836957863438453E+00   -0.243485879749930501E+01   -0.125808525406496718E+01
    0.291279230588851698E-03    0.297755352682553450E+03    0.538732008327026364E+02    0.807358179833739364E+00   -0.233028532609863692E+01   -0.122943030039658763E+01
    0.291173795675419525E-03    0.297754983263812392E+03    0.502374303214839344E+02    0.756225335268858601E+00   -0.238078128786878018E+01   -0.122393457610759770E+01
    0.291171253102483695E-03    0.297753907234474070E+03    0.483435359524230250E+02    0.892354280856200499E+00   -0.233357250792550985E+01   -0.121154617690242672E+01
    0.291048365610478601E-03    0.297753658009761750E+03    0.507207069505534918E+02    0.814882769989863087E+00   -0.244120354780183435E+01   -0.124291822989313805E+01
    0.291027036734999879E-03    0.297752711087269347E+03    0.423268710802740813E+02    0.940498195550659499E+00   -0.237945179759860581E+01   -0.120736221091895413E+01
    0.290887758136271842E-03    0.297752574974964830E+03    0.362282567962830910E+02    0.110334937151202861E+01   -0.239885659955168729E+01   -0.117226974797636729E+01
    0.290790600308995031E-03    0.297752149601884980E+03    0.396413458776174750E+02    0.122455994556868286E+01   -0.236862367737173196E+01   -0.110669112541138448E+01
    0.290947774476713994E-03    0.297749975387502445E+03    0.483845270966143985E+02    0.799926748890663619E+00   -0.236923295976445702E+01   -0.122297290661956359E+01
    0.290863509499647533E-03    0.297749461222379750E+03    0.428208281847684304E+02    0.111279837480788379E+01   -0.233365556890205683E+01   -0.118961584276833010E+01
    0.291077070293110462E-03    0.297746899806955298E+03    0.419338070841723578E+02    0.109011444070847507E+01   -0.244062563426700629E+01   -0.117890812500620035E+01
    0.291230756785764550E-03    0.297744750607040430E+03    0.463340308382469033E+02    0.901495978196768077E+00   -0.241047154210423553E+01   -0.118560151471728115E+01
    0.291577911242935550E-03    0.297741274482339236E+03    0.387958845101310175E+02    0.125327689909515949E+01   -0.236344954959243703E+01   -0.110481747837571520E+01
    0.291448098004788291E-03    0.297741071605774039E+03    0.522256392560601768E+02    0.856929852122643165E+00   -0.241429829701074450E+01   -0.118228182976032503E+01
    0.291349841583271867E-03    0.297740652489342494E+03    0.412127695220565471E+02    0.114831074327371851E+01   -0.235077431638131795E+01   -0.113387032440765645E+01
    0.291283230402634128E-03    0.297740016306992004E+03    0.538346652244652191E+02    0.855672448293350540E+00   -0.237953602882414916E+01   -0.126151124184530761E+01
    0.291128489134297229E-03    0.297739985575355263E+03    0.383710082686020471E+02    0.108430812082843420E+01   -0.232996276164896798E+01   -0.119799479110898299E+01
    0.291143945136207037E-03    0.297738785904527106E+03    0.546852050922565667E+02    0.884784763113528827E+00   -0.238097384816829116E+01   -0.124413123825025251E+01
    0.291074242866294619E-03    0.297738171284691816E+03    0.412332536598478896E+02    0.102819807813142328E+01   -0.236255564472915891E+01   -0.115479214166098321E+01
    0.291022283063892306E-03    0.297737434843806398E+03    0.475274248202603928E+02    0.105235789996616713E+01   -0.240603720856550529E+01   -0.117214870228371892E+01
    0.291146021575089365E-03    0.297735491159439107E+03    0.424547913339458205E+02    0.108566363602959792E+01   -0.243085117692431840E+01   -0.122047144918251638E+01
