    0.573480129241943359E+00    0.559572172164916992E+02    0.104270331821724471E+01   -0.185783416032791138E+01   -0.279009962081909180E+01   -0.949123531579971313E+00   -0.531283779199959918E+04   -0.762461894642300742E+01    1
    0.113592147827148438E+01    0.258820080757141113E+02    0.591934093382714410E+00   -0.171346873044967651E+01   -0.170195341110229492E+01   -0.888338863849639893E+00   -0.438682859085949622E+04   -0.762510722767309002E+01    1
    0.119884014129638672E+01    0.192380547523498535E+02    0.104253576524961566E+01   -0.890177905559539795E+00   -0.160335040092468262E+01   -0.877120822668075562E+00   -0.429843247421617798E+04   -0.762559550892310245E+01    1
    0.134127140045166016E+01    0.552189052104949951E+02    0.126269696199549175E+01   -0.154414838552474976E+01   -0.228447818756103516E+01   -0.537492513656616211E+00   -0.394209701046595774E+04   -0.762608379017301452E+01    1
    0.822961330413818359E+00    0.197148227691650391E+02    0.140127339454042854E+01   -0.743283689022064209E+00   -0.228727447986602783E+01   -0.122916015982627869E+01   -0.391710721434407924E+04   -0.762657207142296922E+01    1
    0.141499042510986328E+01    0.633409667015075684E+02    0.116502245223121559E+01   -0.814698934555053711E-01   -0.108662080764770508E+01   -0.720296382904052734E+00   -0.370060790909174284E+04   -0.762706035267305182E+01    1
    0.200738906860351562E+01    0.442673599720001221E+02    0.113593029313174654E+01    0.323637187480926514E+00   -0.273161232471466064E+01   -0.582620680332183838E+00   -0.357573402838794436E+04   -0.762754863392306248E+01    1
    0.230545997619628906E+01    0.604665970802307129E+02    0.663679488895491332E+00    0.439273118972778320E-01   -0.174967253208160400E+01   -0.508433461189270020E+00   -0.338997394773564156E+04   -0.762803691517297189E+01    1
    0.108455419540405273E+01    0.284402990341186523E+02    0.906060977592439976E+00   -0.234325766563415527E+00   -0.106678843498229980E+01   -0.224722746014595032E+01   -0.323930282968277652E+04   -0.762852519642303761E+01    1
    0.722944736480712891E+00    0.448082113265991211E+02    0.153444957791135317E+01   -0.112968790531158447E+01   -0.113031840324401855E+01   -0.249651390314102173E+01   -0.318340657931016858E+04   -0.762901347767311488E+01    1
    0.939023494720458984E+00    0.172987747192382812E+02    0.938385674505408995E+00   -0.375932097434997559E+00   -0.266616487503051758E+01   -0.174625951051712036E+01   -0.300211701456883520E+04   -0.762950175892311666E+01    1
    0.212786197662353516E+01    0.294290900230407715E+02    0.592355171170271810E+00   -0.213713526725769043E+00   -0.135401368141174316E+01   -0.132663893699645996E+01   -0.293681619118107801E+04   -0.762999004017312821E+01    1
    0.111416578292846680E+01    0.368544459342956543E+02    0.628278156252070952E+00    0.350623250007629395E+00   -0.260641944408416748E+01   -0.192958536744117737E+01   -0.282443027599706784E+04   -0.763047832142306248E+01    1
    0.208779573440551758E+01    0.370156860351562500E+02    0.765249530231870367E+00   -0.347053647041320801E+00   -0.276379585266113281E+01   -0.118023800849914551E+01   -0.280194216562837619E+04   -0.763096660267300297E+01    1
    0.192636525630950928E+03    0.397548651695251465E+02    0.154580662437123806E+01   -0.159456962347030640E+01   -0.182653272151947021E+01   -0.209493699669837952E+01   -0.270523095477308016E+04   -0.763145488392297544E+01    1
    0.190304398536682129E+03    0.483146774768829346E+02    0.120900629746262189E+01   -0.196017062664031982E+01   -0.284087860584259033E+01   -0.225856009125709534E+01   -0.264230544251553692E+04   -0.763194316517294968E+01    1
    0.222094058990478516E+01    0.418876469135284424E+02    0.778259516223914982E+00    0.824374318122863770E+00   -0.193210279941558838E+01   -0.149588632583618164E+01   -0.252313920062668649E+04   -0.763243144642295146E+01    1
    0.198823642730712891E+03    0.289511132240295410E+02    0.116109297850631843E+01   -0.198593717813491821E+01   -0.197938394546508789E+01   -0.213663625717163086E+01   -0.252124065241526478E+04   -0.763291972767294791E+01    1
    0.182405853271484375E+03    0.554554009437561035E+02    0.724284644467988570E+00   -0.185841119289398193E+01   -0.248536145687103271E+01   -0.232321727275848389E+01   -0.248137528879512183E+04   -0.763340800892296389E+01    1
    0.176512563228607178E+03    0.641078352928161621E+02    0.103419028940222923E+01   -0.159541738033294678E+01   -0.230151247978210449E+01   -0.209559965133666992E+01   -0.247916556155808212E+04   -0.763389629017296745E+01    1
    0.186702847480773926E+03    0.206554555892944336E+02    0.973814320710026715E+00   -0.190185296535491943E+01   -0.264612412452697754E+01   -0.213555324077606201E+01   -0.241824724228594323E+04   -0.763438457142298255E+01    1
    0.182768869400024414E+03    0.691872239112854004E+02    0.131027498810312037E+01   -0.137391340732574463E+01   -0.209189558029174805E+01   -0.227335172891616821E+01   -0.240862505484531084E+04   -0.763487285267297366E+01    1
    0.170518815517425537E+03    0.562451791763305664E+02    0.126084136705874039E+01   -0.193194073438644409E+01   -0.257130610942840576E+01   -0.194757732748985291E+01   -0.239900311683233667E+04   -0.763536113392296478E+01    1
    0.178943133354187012E+03    0.512345159053802490E+02    0.112032249987795529E+01   -0.160073763132095337E+01   -0.204856872558593750E+01   -0.228105995059013367E+01   -0.239736475553200307E+04   -0.763584941517303584E+01    1
    0.171771383285522461E+03    0.569175088405609131E+02    0.128326075080181790E+01   -0.187844532728195190E+01   -0.163707304000854492E+01   -0.216667073965072632E+01   -0.239008957432762554E+04   -0.763633769642309268E+01    1
