luminosity_distance KNphi inclination_EM log10_mej_dyn log10_mej_wind KNtimeshift Ebv log_likelihood log_prior
41.613640257788816 15.47295975344951 1.1723577310699695 -2.1332910005994346 -0.7214575335525923 0.0 0.0 -151.12628926596886 -8.398483685053787
40.618578019520285 56.58667788580446 0.47574193020363154 -1.3512812396558114 -0.6221701562336528 0.0 0.0 -150.5852236139012 -8.786894587567087
41.312045000463904 49.02719420834161 0.7066602535065627 -1.4764055845902209 -0.7660604171687635 0.0 0.0 -150.2307227517782 -8.625268826299513
38.632499993813795 25.3476591319173 0.3476820173346851 -1.3022406914065674 -0.8465706592365638 0.0 0.0 -150.05809341791388 -9.29089958546744
43.490361344653145 21.396220123802834 0.9435316390757891 -1.5881451458431346 -0.6335108481760501 0.0 0.0 -149.96075808588463 -9.86886209714076
40.012793878474334 17.835500625748967 0.7915045108343599 -1.8226767975735185 -0.8150549841689063 0.0 0.0 -149.60063559644118 -8.292972308300559
36.311008246273744 15.340433708841385 1.0004419419989603 -1.8214253276465349 -0.6626881713148358 0.0 0.0 -149.51518882363303 -10.029619443617822
42.86232201440758 38.47213119576058 0.9285488938017431 -1.2905450130479181 -0.6408448330613528 0.0 0.0 -149.43424773422413 -9.32143816680134
36.77962740402918 44.480378893697434 0.8090804985122781 -1.3876117198565563 -0.5684941454934753 0.0 0.0 -149.16816299599816 -9.727527519464612
39.96538176224711 47.02020183503678 0.37349296593273135 -1.3115049649685786 -0.7009844531829046 0.0 0.0 -149.1549290940105 -8.960827447268489
39.27164024094137 20.290436507945063 1.0883180690464542 -2.0816139564898957 -0.6136173790942854 0.0 0.0 -149.01378734906928 -8.147912303702007
38.19057408704885 21.319278405786786 0.27938999845992785 -1.6107176970243913 -0.8441295398240287 0.0 0.0 -148.95122594678966 -9.69891240446253
41.694604631843866 19.502836925355503 0.3320615881947282 -2.2095360389727903 -0.9073657051608883 0.0 0.0 -148.69270258957292 -9.47528565604058
37.03145853449072 43.24434691429867 0.6561475515734054 -1.6092795019230512 -0.7132422090594521 0.0 0.0 -148.67355356506005 -9.680109871981728
41.44876470756467 32.94083834770331 0.7316141282886902 -1.4089318615277144 -0.850561457510727 0.0 0.0 -148.66794513212193 -8.6495984354574
41.881435643092146 25.6603479869761 1.1286585487143297 -1.4880097871858506 -0.5632974998257398 0.0 0.0 -148.6183732215807 -8.549027874421144
41.27419296991724 42.744657153361764 0.1347060745146589 -1.6217589220472521 -0.9417570486124784 0.0 0.0 -148.6110765695727 -10.187387993752708
36.756257595632796 17.960343949372444 1.115416395801563 -1.7050177484606506 -0.5913785942477956 0.0 0.0 -148.58357009076968 -9.53270974541681
41.235484375177585 17.379920868345106 0.760664750880836 -1.7115056837373306 -0.6579895017492863 0.0 0.0 -148.51305838896968 -8.538032966697065
37.73697376125595 46.351243020289225 0.820430603008947 -1.8758835593701515 -0.5927807672866079 0.0 0.0 -148.4409859064612 -8.982031266378318
41.947889661313255 57.287034029793574 0.48104561159120723 -1.4586941374198221 -0.6729220041125883 0.0 0.0 -148.31447538882028 -9.25420615463424
40.9259518262675 43.28464865684509 0.6777220108336748 -2.028384566307068 -0.6102916896343231 0.0 0.0 -148.28631311158907 -8.539233299606948
40.63713819484233 28.43568051540236 0.4548335674212381 -2.0511946516104267 -0.644359175475107 0.0 0.0 -148.27433299361394 -8.831810219490864
40.64952486696372 20.03067679730117 0.45269653248607156 -1.483180637776933 -0.8542835645244544 0.0 0.0 -148.27407225343134 -8.838422854597546
40.0609076722637 35.570869655183024 0.46208729038647256 -2.1962104473284425 -0.8825861184125934 0.0 0.0 -148.25135462208527 -8.76080997673176
40.538612669566284 28.882009515400313 0.6261766589891068 -1.4293956355365198 -0.7078813721281225 0.0 0.0 -148.18674157004583 -8.52740018934043
43.1329488797311 29.03726953840067 0.40676518631516995 -1.400932824437645 -0.941205967726193 0.0 0.0 -148.14034128094067 -10.253587566995584
41.220957486367446 37.774558888238566 0.48937233820727993 -2.3764391957423334 -0.750124685718331 0.0 0.0 -148.12360308782522 -8.915978422534334
40.81027148382194 49.28765150443871 0.6755427835605945 -1.5979056833443228 -0.5744628182037217 0.0 0.0 -148.0938192195151 -8.513833517250248
39.24437306483933 24.888113850858467 0.8896186044329225 -1.3862011703611994 -0.7199555107214359 0.0 0.0 -148.0190431244392 -8.284897718155486
39.86830071575155 42.27340958015974 0.5247369321096926 -1.8924491127689134 -0.8260081672308504 0.0 0.0 -148.01438513219202 -8.646051242328063
40.66511106889269 47.34200904767194 0.6240753227949051 -1.3780276970162604 -0.7631430599377653 0.0 0.0 -148.00966001649687 -8.551625607625615
41.542865586973434 48.43395937228414 0.12331214608985382 -2.2969467362160896 -0.6963675308872563 0.0 0.0 -147.95181983972844 -10.381215132215772
40.75667247647751 35.43860991025687 0.5849220564410813 -2.229278562607657 -0.6563350024433037 0.0 0.0 -147.92910611889707 -8.626551191258066
39.046491630872936 25.60305765726274 0.6701730456596539 -2.3161189586174316 -0.7436127278956399 0.0 0.0 -147.9152828520532 -8.555934421204853
35.41061371561243 21.32115334559246 0.9637853023177878 -1.8704443519101086 -0.63737447975485 0.0 0.0 -147.89869477263625 -11.097433928855214
38.658151373309394 33.916184531040514 0.1947422005242106 -2.357871297689325 -0.754341469669674 0.0 0.0 -147.83797682779752 -9.84688312637547
39.391521089947304 16.979890501081545 0.7997542491576745 -1.792426485940596 -0.772079008012811 0.0 0.0 -147.82587438154712 -8.33669145332673
37.95284056219015 46.05963523995774 0.7875802445395854 -1.6638214653503134 -0.5047522891703826 0.0 0.0 -147.80825383437937 -8.883451645382262
41.97641967362652 37.41734382583533 0.13796441538966545 -1.280015721133907 -0.8861750600656668 0.0 0.0 -147.79142433122814 -10.483148951505452
38.77814166441602 45.1465632747662 0.5678298937922123 -1.6400413329670314 -0.7654075722210867 0.0 0.0 -147.7733883304393 -8.781678556143433
39.57522633320694 48.07765343906687 0.5956075484126054 -1.641303855658871 -0.586162586880377 0.0 0.0 -147.7717732423595 -8.555714198188447
36.5935085031016 34.983735427243076 0.7919008600875244 -1.308834403395835 -0.6094300708841618 0.0 0.0 -147.75399686343948 -9.91683845387859
40.95995136521986 19.985120770134426 0.8174738051264098 -1.5036993587546492 -0.7418242382632467 0.0 0.0 -147.72042961979773 -8.396937173825325
38.85191299893187 23.559371607162127 0.9038814679531175 -1.9718247642693942 -0.5933362873474683 0.0 0.0 -147.69486625361796 -8.37808212729508
38.725908580737595 20.797644335793656 0.7661990531342902 -1.6120669867329789 -0.6329220402481139 0.0 0.0 -147.57087810941368 -8.545811668950844
38.4277141717127 35.91923911343199 0.6904962249859472 -1.3356841570363005 -0.6702294347459095 0.0 0.0 -147.54828672557952 -8.74958305598086
42.20203902630356 32.974650903305175 0.9376829925277826 -1.356671362320247 -0.6049108692926071 0.0 0.0 -147.53244724034792 -8.8466106267675
37.655634565849496 61.437164110339296 0.296140260840564 -1.6574393009842316 -0.6130755821673657 0.0 0.0 -147.52180916092786 -9.953328848782032
39.534916720473056 49.57209200219161 0.511093796335349 -1.4061302422913253 -0.7176129650887182 0.0 0.0 -147.52030734635193 -8.69784545748734
39.57484255800676 27.94311572809898 0.42583417152958175 -2.184200084088656 -0.6532251496366124 0.0 0.0 -147.51963673008504 -8.86185904568531
