    0.220376823740100960E+02    0.171135506797686467E+02    0.118773478395301790E+01   -0.128351524346633572E+01   -0.271529696944393129E+01   -0.147332756700224721E+01   -0.138232071533282010E+03
    0.593233345637419802E+02    0.366460023575103122E+02    0.962646952250207244E+00   -0.104233082964162471E+01   -0.263862512116658054E+01   -0.697847387716187484E+00   -0.135555227640190623E+03
    0.437030766172060297E+02    0.363213884264662497E+02    0.551799299327709880E+00   -0.938526022716905217E+00   -0.260472545573015068E+01   -0.120701939710774919E+01   -0.134809708850546627E+03
    0.321424238292079352E+02    0.307625748539920565E+02    0.138612942717895882E+01   -0.161117909048577301E+01   -0.250794345223779125E+01   -0.103704858339629036E+01   -0.134629150203129228E+03
    0.691667922476323440E+02    0.468164373644258376E+02    0.528451952763552502E+00   -0.499786776017909773E-01   -0.135172030015382005E+01   -0.591580189140385126E+00   -0.133965036933864496E+03
    0.502645676998882038E+02    0.262091482391413422E+02    0.122117356113152220E+01   -0.113987056613211934E+01   -0.289504505846542592E+01   -0.967510196975897241E+00   -0.133694389887354191E+03
    0.380767883794390514E+02    0.236182495699362036E+02    0.502463109987830503E+00   -0.146992782921916820E+01   -0.219731100396089829E+01   -0.112332644258137826E+01   -0.133527688726480164E+03
    0.497565651766737531E+02    0.191981716274375671E+02    0.126284824448730348E+01   -0.195586137426630113E+01   -0.166043923168635965E+01   -0.699803414873841234E+00   -0.133510138235040500E+03
    0.490710994915623644E+02    0.572255425463307645E+02    0.993078390538475797E+00   -0.402746402899818667E+00   -0.103219015176036533E+01   -0.720436847832557348E+00   -0.133493182001202172E+03
    0.645444302419361975E+02    0.578487896869439098E+02    0.597397470148380405E+00   -0.863091623709810740E-01   -0.160226939139924407E+01   -0.953602856130305376E+00   -0.133379315713603347E+03
    0.762141093045057971E+02    0.664684782283722200E+02    0.153513139653276877E-01   -0.242473057228038691E-01   -0.173529894333419898E+01   -0.788702834317088097E+00   -0.133206830431068255E+03
    0.746442897713304490E+02    0.556693556172661488E+02    0.426976083948185203E+00   -0.803302924637876670E+00   -0.227145241916046237E+01   -0.611974020016492037E+00   -0.133129535080508759E+03
    0.698764609782647312E+02    0.383695445488177000E+02    0.139419296814675159E+00   -0.491970673576645368E+00   -0.218103828537351818E+01   -0.797914851668791947E+00   -0.132871087672065329E+03
    0.359287072154631488E+02    0.174709155665042601E+02    0.130546462134183106E+01   -0.128037119094386176E+01   -0.105862178158283871E+01   -0.880230180948288421E+00   -0.132862576159293098E+03
    0.626810882671158609E+02    0.174410929677597899E+02    0.422213514333499185E+00   -0.115033763188308602E+01   -0.185669875273514817E+01   -0.791514190430326892E+00   -0.132850423176397413E+03
    0.613178213133178005E+02    0.267664437512595441E+02    0.599376266222972798E+00   -0.180065196733879684E+01   -0.278553031911700044E+01   -0.621901955742673263E+00   -0.132757978985563085E+03
    0.355724484093347542E+02    0.318020556652024027E+02    0.119308133758481705E+01   -0.595842044833999385E+00   -0.271671445515829957E+01   -0.126965613301356650E+01   -0.132678182565434099E+03
    0.481739292478492445E+02    0.424164094266542619E+02    0.576745712131764954E+00   -0.943582580992049946E+00   -0.124618549380724208E+01   -0.623061589924163606E+00   -0.132630175246804384E+03
    0.420060514601975328E+02    0.251633356981573755E+02    0.919886154005115309E+00   -0.182537669527311164E+01   -0.141943268950249313E+01   -0.101417717129273255E+01   -0.132535287703126670E+03
    0.431696293733807934E+02    0.569173381040293194E+02    0.673763929881109669E+00   -0.168069904988479757E+01   -0.150592338490531041E+01   -0.700645738827449183E+00   -0.132499398420353117E+03
    0.525760831357443692E+02    0.393192478379764765E+02    0.853984136825629014E+00   -0.156255774048024532E+01   -0.225741599165559936E+01   -0.626611262946992653E+00   -0.132415872938057021E+03
    0.275553878678348063E+02    0.268797270116584102E+02    0.112366601133378197E+01   -0.185742313276382598E+01   -0.153762655799796066E+01   -0.116747718333103667E+01   -0.132267556640863290E+03
    0.558758571153600627E+02    0.537700888200893772E+02    0.763173743511754488E+00   -0.897866812760568012E+00   -0.242695396165484478E+01   -0.864470721566838129E+00   -0.132236731002314826E+03
    0.623999419962186437E+02    0.176303141570494653E+02    0.485833604595065083E+00   -0.121035197626805680E+01   -0.207185774009283907E+01   -0.688401086428686249E+00   -0.132211817820839940E+03
    0.514001589995656047E+02    0.298138412418344885E+02    0.830116377452120191E+00   -0.628617741723278112E+00   -0.112337568961666645E+01   -0.606165180871218290E+00   -0.132208720943224876E+03
    0.600469625462387242E+02    0.299494352038243790E+02    0.711724070636207906E+00   -0.494247760201758979E+00   -0.108636129656875502E+01   -0.659315802441821752E+00   -0.132168334884718462E+03
    0.647202223245533474E+02    0.348781383150309381E+02    0.121364112257363876E+01   -0.619713809636788682E+00   -0.154629785498109196E+01   -0.563992939756563949E+00   -0.132122398100749280E+03
    0.355394661852374867E+02    0.226956258960671136E+02    0.141118297712189023E+01   -0.792010376539066030E+00   -0.202869982907587465E+01   -0.109998139618730795E+01   -0.132122229253430845E+03
    0.431611070194176207E+02    0.540089433356550614E+02    0.640011176602197196E+00   -0.112433575409198316E+01   -0.145378564204060390E+01   -0.976627735922907192E+00   -0.132118813019737416E+03
    0.275333046271505175E+02    0.266038489641729328E+02    0.131032269607910079E+01   -0.776606905005225556E+00   -0.233328911447742815E+01   -0.127739186092878754E+01   -0.132112521637377284E+03
    0.333972537877945541E+02    0.332398657196229834E+02    0.136284688613645755E+01   -0.117810199613636835E+01   -0.232035253452841284E+01   -0.102931574451530050E+01   -0.132088222928623793E+03
    0.499215236277976047E+02    0.256838530141339731E+02    0.806070882712566439E+00   -0.867094887293895944E+00   -0.121837421654482569E+01   -0.845146308140755753E+00   -0.132075333408545134E+03
    0.456980730922717768E+02    0.405833884925221113E+02    0.112126469875200585E+01   -0.701050237220608663E+00   -0.121378894422599770E+01   -0.773710907511453438E+00   -0.131952750050264882E+03
    0.643544649896654875E+02    0.252515686087557825E+02    0.373955219453112941E+00   -0.122927115604415471E+01   -0.219825346444713832E+01   -0.595691602761975858E+00   -0.131882081533238505E+03
    0.561504146198606904E+02    0.175814294958238904E+02    0.103251994390026147E+01   -0.977463307227823597E+00   -0.152171566009913684E+01   -0.618287268462631268E+00   -0.131876332771110611E+03
    0.458426503172967088E+02    0.213194664846531623E+02    0.590015270832388250E+00   -0.141167533317908989E+01   -0.238232476451962061E+01   -0.995517411280439024E+00   -0.131794113211207872E+03
    0.320224206166805985E+02    0.228187260033057129E+02    0.137054925285867468E+01   -0.140880231578166204E+01   -0.235962007654146788E+01   -0.117845730535129878E+01   -0.131772834546879892E+03
    0.334473257515321620E+02    0.296398727829850657E+02    0.838166713977653188E+00   -0.185142010049666039E+01   -0.232186041321219738E+01   -0.110980894603308555E+01   -0.131761158490982353E+03
    0.441198757812664013E+02    0.682448934181102942E+02    0.294027255136104948E+00   -0.770970108070262228E+00   -0.198026978385685859E+01   -0.107761661800860331E+01   -0.131725509653652807E+03
    0.509870364788573198E+02    0.455795400946421267E+02    0.110461892093768599E+01   -0.849808164121965248E+00   -0.206110162107926520E+01   -0.818298727750627730E+00   -0.131672800751714732E+03
    0.652513069864120183E+02    0.628440654116534105E+02    0.880500021099778873E+00   -0.145363379602057918E+00   -0.192572361482011889E+01   -0.642352807939492454E+00   -0.131653458778115748E+03
    0.556255909261108243E+02    0.162927685090925713E+02    0.839790186114747761E+00   -0.139715465883461154E+01   -0.239552608012856894E+01   -0.916802855537640848E+00   -0.131578623683713289E+03
    0.255573775260589997E+02    0.153695611691126661E+02    0.140302384175339534E+01   -0.134799652198674269E+01   -0.238405639501199040E+01   -0.136237358872697589E+01   -0.131558418183354576E+03
    0.593760768780157804E+02    0.241944439108804872E+02    0.103724426040296747E+01   -0.987156035856197267E+00   -0.229287227614932210E+01   -0.632571198499605192E+00   -0.131499246998565525E+03
    0.516134291893594721E+02    0.612550051532519504E+02    0.517198640506378426E+00   -0.137328087747181771E+01   -0.213066592107067665E+01   -0.886084702140579328E+00   -0.131481906001584775E+03
