luminosity_distance KNphi inclination_EM KNtimeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
83.07400124929886 34.457644711249856 0.29966920474051745 -1.647608884575336 -1.85767760212429 -0.7272223619328266 0.0 -137.3431089846278 -14.013947371731753
88.18748999595462 21.50781090146538 0.3216043804053043 -0.6307598386293485 -1.6123367750163256 -0.5460606099294121 0.0 -135.10154713354362 -13.94559048576875
36.47418770434289 48.565058478173974 1.4837218402229786 -0.08059688807545284 -2.5159861954919704 -1.1863040734560821 0.0 -134.0250866137091 -12.797655093763904
36.1096932327102 15.840317152380472 0.8758672711631291 -1.5335269549219017 -1.3326812090281208 -1.02215661177072 0.0 -133.8325096131022 -13.057695786992888
56.74553112967906 26.525539532176825 0.8115444380006227 -1.0182274035794037 -1.6052606638870073 -0.7436299829308779 0.0 -133.81883389688988 -13.114958641212613
59.55702615703666 24.557612955126448 0.9347449577471062 -0.7405965532399643 -1.6537944378698173 -0.5969912866135707 0.0 -133.77365945022524 -13.011458754803282
50.47935480277067 65.0673717405235 0.8364230820350131 0.07605864623181313 -2.3409198286764767 -0.9162320439081402 0.0 -133.29486651052008 -13.091927260971975
69.54582914291814 31.295579988552817 0.8022115239619529 -1.6021652864167677 -1.8192830443075294 -0.7248192824807411 0.0 -133.16166122152356 -13.123899113000913
67.16359601988398 31.350801406080873 0.7071767336499383 -0.5280305427018273 -1.5884651748296161 -0.7117822903745163 0.0 -132.86878032289238 -13.225119081012679
46.05053315082191 19.054138830983046 1.1879315067432754 -0.9995401703614131 -2.7472609818818774 -0.9988104374359819 0.0 -132.76460609895713 -12.869015918307316
34.511661529541016 23.6152446269989 1.0834961317970624 -1.9392338395118713 -2.905891180038452 -1.1199124455451965 0.0 -132.71131175819798 -12.917609846753958
55.82442516787036 35.30465313213591 0.5363244030501491 -0.4147027589478449 -1.0486314082630812 -0.7224623577742317 0.0 -132.71049870348438 -13.465284267397404
41.882835961591596 30.78405788401276 0.9059988582371667 -1.733802390934398 -2.465953005274141 -0.9078258036961668 0.0 -132.690938826692 -13.03333330191515
49.60301094126427 67.53552705132995 0.5735388857227117 -0.5217512751092941 -1.1139595199599932 -0.7594844417525604 0.0 -132.59806469655004 -13.405227344549736
57.40894135955272 56.53291536411466 0.5412514717562973 -0.3056240065019751 -1.4091762921958586 -0.9646429548757824 0.0 -132.59692652380298 -13.457041971166795
56.67726423442807 32.43340734820221 1.4588274166159767 -0.3346095261691384 -2.2344326023406214 -0.7273355416315379 0.0 -132.56028241358698 -12.80014097092042
54.58074756801557 29.910415949624266 0.6599067911496063 -0.907281216763768 -2.0459407315030256 -0.8866256886781034 0.0 -132.48426480673658 -13.283179158340747
79.95381078827111 46.72280005617536 0.7052727830568065 -0.459485746198111 -1.6546466560446276 -0.6980629410305705 0.0 -132.46517250827483 -13.227351184517467
35.40021065292548 23.657209352376746 1.138191933973348 -1.0342403075066298 -2.400520254703683 -1.1077926608150166 0.0 -132.40183785793124 -12.89050571241155
61.70024473043006 31.388764182922138 1.2044697989312374 -1.2430083826306564 -1.8636835622501688 -0.5992934386503515 0.0 -132.30362541314406 -12.862513557572193
88.03965221849178 40.31956743380942 0.5344290184055884 -0.8480413489170269 -1.7998495376776913 -0.6672661490373759 0.0 -132.27412537163966 -13.468479659937628
51.9903146963908 39.07911445546776 0.8422348574530483 -0.88899217449284 -1.1622075541007186 -0.8254181761905581 0.0 -132.20348188720294 -13.086710796765981
31.694704680332826 25.420454415893914 1.1054776641871147 -1.0742684624370449 -2.083863945361868 -1.2072971891292053 0.0 -132.19000474766673 -12.906268359129047
32.76396915832957 20.17970264238375 1.4578550732114004 -1.7968515266805203 -2.7337452154948383 -1.1231262521822523 0.0 -132.18882760792113 -12.800250779160702
71.59559947288801 19.884242210958654 0.6366995195651923 -1.8586762396019287 -1.9158217602578735 -0.6411593858417532 0.0 -132.11788068322133 -13.313818363704247
46.835139558137996 42.57201858504632 1.499958155585774 -0.2379290982675415 -2.10489080452917 -0.6893028736497855 0.0 -132.05769894751413 -12.796370434893891
39.3563661515106 35.123430136514 0.8377054488104811 -0.959847793246466 -2.0309917845484753 -1.1876054910943799 0.0 -131.99178785181758 -13.090771000488193
57.00178225575818 41.37130246294093 1.0015045561135634 -0.14862701475845386 -2.020546861762122 -0.9590364768633819 0.0 -131.93889599964936 -12.965498589787195
46.83888007091906 35.41347290290604 1.143836727494075 -1.639022310677199 -2.4898942143018292 -0.8784309712675373 0.0 -131.80182683351757 -12.887918372387897
67.24783374266043 36.97415724316254 0.8417895418042659 -1.243353933799305 -1.70008447155815 -0.7793078673308513 0.0 -131.7628697094502 -13.08710834353727
28.909862124126146 33.732437169016634 1.0407468656572152 -1.944846126519861 -1.8112226143188581 -1.154982769235478 0.0 -131.73834275353087 -12.9414524618503
36.419656634201445 16.530410745974084 1.050934632980813 -1.812540257822501 -2.7063397039139216 -1.0812610071789293 0.0 -131.73252468985564 -12.935552038655203
67.05596665559838 22.248853340966193 1.0192190288944363 -1.4802374916007408 -2.472039446442817 -0.5979965656635189 0.0 -131.72180062268797 -12.95438137798865
47.010195372922844 64.01330789573481 0.5877239112993843 -0.5306032869986348 -2.130848717421134 -1.0522028835066055 0.0 -131.71287038213984 -13.383604973223303
49.42693080512114 33.94472366045798 1.5234658712716627 -0.11227389731866766 -2.318482542942104 -0.9029214756885695 0.0 -131.65359292572987 -12.79497981488986
68.18807043214208 42.937063164139786 0.7235155304359853 -0.33960152446991865 -2.1907928238971217 -0.6494556967016925 0.0 -131.6389676879717 -13.206313402991636
62.5207842593751 33.3817049039334 0.7868405439635731 -1.4053422820007277 -1.4592442512086914 -0.70377496117514 0.0 -131.59100093910183 -13.138992598610173
52.1408041517273 26.830635225254696 1.2141129528233299 -0.5688786103773551 -2.435707082427662 -0.9794288594741896 0.0 -131.47291003819538 -12.858867236661322
66.04647696978519 24.225776518013006 0.5455263679537381 -1.1667611066969197 -2.4239368994399486 -0.6508239510608456 0.0 -131.43765360393797 -13.449964822794158
48.9737591212038 58.907975106605626 0.49901159616777385 -0.3316833553852008 -2.1119624316579917 -1.141602509748682 0.0 -131.39061556778898 -13.530837385647654
55.015774064266346 38.290567355272685 1.3814694165374515 -1.0568516704552327 -1.57302651944066 -0.5381385677489106 0.0 -131.39022321775647 -12.81188975469571
79.57764491800319 30.210286998632153 0.40958351480852856 -0.8095020901687675 -2.15102044590682 -0.7857561634690171 0.0 -131.3534093353538 -13.714591575873168
57.849757417237 64.28195020543794 1.528332059682464 -0.2004622955475821 -1.6572246077963033 -0.5163198198037806 0.0 -131.23386670348788 -12.794761188518411
41.34181873982361 44.999388157704 0.8074737438917653 -1.331697793941039 -1.4496395593609501 -0.9558286142857471 0.0 -131.2301199371743 -13.118837634304914
43.851940356874245 58.560176589621 1.4481579686638393 -0.6720809871561 -1.016462464962912 -0.5449981039021545 0.0 -131.2169101714221 -12.801398320377494
82.56715148235199 40.97572325857498 0.6111407698319185 -0.9054806882526958 -2.0360777217678945 -0.5103240793534054 0.0 -131.2153263542544 -13.349329996649377
58.9405072328925 26.073373016419147 0.5145001206385567 -0.8098448641266223 -1.0081721626709166 -0.6545096247395081 0.0 -131.19157554164065 -13.502933157399596
69.06509169247056 16.394086345868338 0.3697458229262206 -1.0165339184379671 -1.8659850544497854 -0.5448113702994362 0.0 -131.16833373956726 -13.81168885871934
57.41048078169364 54.883816134384915 0.6534561456542757 -0.2260658360169172 -1.5196931331693753 -0.7991096734690251 0.0 -131.16764709955123 -13.291547990671823
69.77398079271931 31.418092308270214 0.6955880141655143 -0.45464800018808793 -1.366457513038357 -0.6520182868909785 0.0 -131.16476022004957 -13.238839524830638
37.7363476784359 23.447824851407752 0.8025502432309825 -1.6123653292870723 -1.3391872470897028 -0.9877471422222621 0.0 -131.1560561206516 -13.123571707425274
83.09907259480323 20.41574943919815 0.46250585655048776 -0.6427626012658292 -1.8873021999318778 -0.6634516746523276 0.0 -131.1418431147204 -13.600865035517135
50.44574271114354 41.61769432732488 0.5621762732980516 -1.777338040638836 -2.538612865831962 -0.8465140168966201 0.0 -131.11396467896049 -13.423039138100606
45.900827009133046 59.37472431840817 1.3950287921432878 -0.5364717465722149 -1.0985777609795218 -0.5676871718931418 0.0 -131.10791367949562 -12.809386622795397
43.62297737467141 28.062828350612676 1.1773923226810408 -1.7915502206946234 -1.0001065020821986 -0.6245019202757698 0.0 -131.10116808158114 -12.873325181910374
65.17112189927342 38.82706825412087 0.852594614000694 -1.3109310076944802 -2.479966099489319 -0.6849025596895446 0.0 -131.0964573087972 -13.077562275492223
45.564968711653734 20.690177060704247 1.4413145755575305 -0.38650712414038413 -2.3158314489178196 -0.9728571821273118 0.0 -131.09030199696295 -12.802265601208148
65.18076145137127 18.331359725266832 0.9131321986113269 -1.1816860176438306 -2.37320633733698 -0.5603669192299656 0.0 -131.02837695256943 -13.027782962103146
42.20351628046374 24.948966907404795 0.9367616819443935 -1.0172857563275362 -2.364133340211657 -1.141476335746999 0.0 -131.02691410285576 -13.009972696090422
57.98456911184844 57.50921725578577 0.3467337911189124 -0.48060985073511975 -2.4200169499459303 -0.9879637571081425 0.0 -130.9758415578113 -13.873175581351926
41.117093711495514 26.550993957175187 1.0731694766030548 -1.5542864704981865 -1.747154320656922 -0.8719277180170053 0.0 -130.97283383066784 -12.923150746394587
71.25909292790362 21.227557772855352 0.20879721415999025 -0.9179135974376831 -1.8664113643898559 -0.8930185271892719 0.0 -130.96062367989123 -14.367527710156264
57.41361248756554 23.48771335826538 0.4607520888970874 -1.0297690008184661 -1.4790735630109242 -0.9626071942209609 0.0 -130.93514861306238 -13.604390348251606
51.27074564026027 44.74161501914483 1.3416552887097746 -0.1258969652815498 -2.14769672560818 -0.7913548585929755 0.0 -130.93435782789905 -12.820345123552812
48.71879894018834 48.11968795468846 0.8801311731142901 -1.7080398973766189 -1.8958206269457776 -0.7517931162529465 0.0 -130.89744205619252 -13.054156528534747
67.1292227151242 19.586536334722766 0.6444622301408087 -1.7227630624048125 -1.5941631991867573 -0.540308728978458 0.0 -130.89015559143405 -13.303404720965407
51.779727159014556 46.3512201134758 0.5955994838606478 -0.39670189584881577 -2.001441469146022 -1.0967484916129857 0.0 -130.8688236898039 -13.371884565555025
