KNphi inclination_EM log10_mej_dyn log10_mej_wind luminosity_distance KNtimeshift Ebv log_likelihood log_prior
68.95855959634389 0.9125543349693119 -2.1530433661041393 -1.0714740787227677 40.0 0.0 0.0 -160.3080919869433 -6.408156346077726
41.49846314920638 0.3862831159052881 -2.716675472775552 -1.3251927428253845 40.0 0.0 0.0 -159.67829126543523 -7.149964808633631
49.068263479362905 1.3864629072914736 -2.5898571053817196 -1.1827166497631985 40.0 0.0 0.0 -158.03898125688565 -6.190872602849241
26.713375616113876 1.4750451244902667 -2.5152137432394848 -1.2291185522850863 40.0 0.0 0.0 -157.79109964843508 -6.178377272246333
66.97734676741325 0.3667696636566044 -2.477158424925378 -1.3170571016327848 40.0 0.0 0.0 -157.73762238378418 -7.199328747675747
40.10490129068653 1.4859591014286777 -2.384267071452914 -1.186258100330512 40.0 0.0 0.0 -157.72263411313045 -6.177389106435615
71.4788344500229 0.2957897477617138 -2.3474893997022983 -1.2775342734842432 40.0 0.0 0.0 -157.20884814251096 -7.406517186041966
48.104070047377604 0.4852056282138612 -2.268272215075015 -1.3343387646443134 40.0 0.0 0.0 -157.07209577235247 -6.9365186234501435
58.781616394967706 0.7574102003568074 -2.547192554574413 -1.1918446266393063 40.0 0.0 0.0 -156.85863648023158 -6.549146019966523
33.52592192896354 1.3357279979211374 -2.1321321040387593 -1.1125702986210482 40.0 0.0 0.0 -156.84044445012725 -6.201672922648881
32.50011822378457 1.0429708033644236 -2.4816575332200044 -1.1655092847234518 40.0 0.0 0.0 -156.7585500416745 -6.320079383839014
32.55149651255506 1.215576271876877 -2.51736188188404 -1.2628087844960052 40.0 0.0 0.0 -156.7326550570112 -6.238249985533622
66.8234534332016 0.1675501963341118 -2.5992900464363857 -1.349583572060212 40.0 0.0 0.0 -156.7267197725088 -7.964941627760576
31.71771827331556 1.051575350317006 -2.5251001861919873 -1.2690174581147402 40.0 0.0 0.0 -156.71886747817354 -6.315112371929645
17.40907073020935 0.9375049227745036 -2.4830856323242188 -1.304103970527649 40.0 0.0 0.0 -156.57092614499257 -6.389353400681732
54.68894130048232 0.61686346394634 -2.3830845968994883 -1.364645631601857 40.0 0.0 0.0 -156.28586187871448 -6.721138191185055
55.27268759511715 0.9326210953093305 -2.441625543219758 -1.053388681336874 40.0 0.0 0.0 -156.2750729389211 -6.3929573486367115
39.11995216648734 1.1666856885152732 -2.5154185179421695 -1.260897494537563 40.0 0.0 0.0 -156.2361434948148 -6.257763043456827
39.06580050344546 1.3890845126904605 -2.1480722982504736 -1.0489029438441813 40.0 0.0 0.0 -156.01186288184854 -6.190387359232991
64.76301558929018 0.6602695196433104 -2.6264292156832085 -1.25251002882358 40.0 0.0 0.0 -155.93556529527297 -6.662638666411922
43.14244314202067 1.1426312870256463 -2.1907790963753992 -1.1419836888228816 40.0 0.0 0.0 -155.89347464353844 -6.268394453705455
53.23445629564268 0.9446817454660773 -2.212566257866338 -1.0972618959360119 40.0 0.0 0.0 -155.81642206912994 -6.384123903206011
32.35304914298216 0.9682043536624807 -2.5184081986955524 -1.2484276165343444 40.0 0.0 0.0 -155.80505965694297 -6.36752947478594
