    0.698461341572360368E+02    0.256446536032126221E-01   -0.256361755749239695E+01   -0.269885108712339727E+01   -0.234661589690002245E+03
    0.642384783390834855E+02    0.298959358835539091E-01   -0.214441071076125667E+01   -0.230840318342028850E+01   -0.234009884807580534E+03
    0.648897145864364973E+02    0.269183188077737855E-01   -0.253364100836218453E+01   -0.261678216512904527E+01   -0.233391620873922903E+03
    0.630087198682437517E+02    0.243182649890893755E-01   -0.269241162794751476E+01   -0.235612285098628949E+01   -0.233368695051743600E+03
    0.536407796079086125E+02    0.268721599558411003E-01   -0.214664112750286407E+01   -0.251677253266778234E+01   -0.232752782468969485E+03
    0.548359006254346681E+02    0.221629584313579597E-01   -0.252463003827299737E+01   -0.236717184524334012E+01   -0.232131775467231989E+03
    0.748824619496495956E+02    0.302463608603107809E-01   -0.223451849303498440E+01   -0.229989370607795029E+01   -0.231779343777585638E+03
    0.634508718216501109E+02    0.279996443912083684E-01   -0.249326593829074472E+01   -0.255909789451951175E+01   -0.231695314353438675E+03
    0.689128378860326762E+02    0.231306377013237099E-01   -0.268569713831181289E+01   -0.255467011153427537E+01   -0.231627112234405018E+03
    0.680907399820957266E+02    0.193843455380581960E-01   -0.257796243229759758E+01   -0.264459579229363140E+01   -0.231334277373017443E+03
    0.678760017166653142E+02    0.192755893524398994E-01   -0.265257125016106876E+01   -0.249508553319990156E+01   -0.230944100814746378E+03
    0.633275794263225009E+02    0.172977202413551086E-01   -0.240861552893565722E+01   -0.221178494819726978E+01   -0.230887774486981414E+03
    0.710985916049255451E+02    0.312683925379016042E-01   -0.229122603411078796E+01   -0.237157984610992223E+01   -0.230824984584011446E+03
    0.727211315979676272E+02    0.258140240077729261E-01   -0.228244645023879356E+01   -0.221243078539740035E+01   -0.230610927190380806E+03
    0.629747643083533220E+02    0.195266969656169680E-01   -0.220688480052355729E+01   -0.238012031239931021E+01   -0.230600009939726817E+03
    0.605341507729571902E+02    0.280032771440384340E-01   -0.223027968599018189E+01   -0.249586022696607479E+01   -0.230570297943699757E+03
    0.673686229914280830E+02    0.258360650337453521E-01   -0.258865987221787464E+01   -0.255810087129170372E+01   -0.230566253953386564E+03
    0.683399773244572089E+02    0.145245327636642583E-01   -0.244328603843242931E+01   -0.222781999169113076E+01   -0.230563644650636888E+03
    0.728867280689049295E+02    0.255565758402190209E-01   -0.212059242511031920E+01   -0.264277377557199245E+01   -0.230461838685319634E+03
    0.704570665372085898E+02    0.182496376564799320E-01   -0.209735846532511561E+01   -0.259677603884279495E+01   -0.230399367694086749E+03
    0.685577866211157811E+02    0.294400924764549321E-01   -0.228657208618794217E+01   -0.256178209519456779E+01   -0.230391907819519645E+03
    0.593356931432465728E+02    0.192554864589594872E-01   -0.233424945722340427E+01   -0.246696690478140512E+01   -0.230247375021425825E+03
    0.696432395010778862E+02    0.203695832508372712E-01   -0.264544845843154608E+01   -0.254848390166045036E+01   -0.230193000791175962E+03
    0.689978888445664182E+02    0.247671795220356511E-01   -0.255118127023785091E+01   -0.212344693233552473E+01   -0.230085112027323476E+03
    0.615504594050907343E+02    0.265173170556382669E-01   -0.225147368946943249E+01   -0.232057271150489175E+01   -0.230080770690903591E+03
    0.692663408130175640E+02    0.271572301950867429E-01   -0.218217549537454847E+01   -0.231482280845209187E+01   -0.230054504484339645E+03
    0.708599774481372435E+02    0.266363196308140593E-01   -0.219647055066918329E+01   -0.263556497690644065E+01   -0.229871841942347061E+03
    0.669658741994034585E+02    0.177209142213387155E-01   -0.222938908292429350E+01   -0.240681196026533240E+01   -0.229798720527408989E+03
    0.614231275238410603E+02    0.259753198424700384E-01   -0.214216004292769968E+01   -0.245084722636544194E+01   -0.229592901951795369E+03
    0.603207880493036441E+02    0.286747264203704097E-01   -0.223591131508181107E+01   -0.235662862124236971E+01   -0.229551573842569752E+03
    0.735306685511957880E+02    0.269870709846318814E-01   -0.235293105569128080E+01   -0.216083294892641975E+01   -0.229549412780006037E+03
    0.667827648530688123E+02    0.145805512663323995E-01   -0.256962009231967947E+01   -0.239265422840882014E+01   -0.229539012850689971E+03
    0.683167791076166679E+02    0.154891457450113245E-01   -0.250525408163856422E+01   -0.221724236277144682E+01   -0.229530662460696533E+03
    0.725116170813292769E+02    0.259228305376114493E-01   -0.253810093545756388E+01   -0.212905586409775083E+01   -0.229487711531087456E+03
    0.673630238012432585E+02    0.166510094902090587E-01   -0.257933500828262563E+01   -0.233742510598541475E+01   -0.229397317595616784E+03
    0.615372239523286666E+02    0.303669656642277276E-01   -0.243819791963685084E+01   -0.241677833242727269E+01   -0.229342557617696144E+03
    0.718679721440936987E+02    0.212632075819746760E-01   -0.252226559515649162E+01   -0.208742741707211898E+01   -0.229339918181796207E+03
    0.692129726991059613E+02    0.260914525713078424E-01   -0.260306074502818907E+01   -0.254241768128265999E+01   -0.229336956446543212E+03
    0.606788822548357487E+02    0.270409734557086612E-01   -0.220347990695529905E+01   -0.242052904906949529E+01   -0.229317257045719515E+03
    0.648905938438859522E+02    0.290741811903522697E-01   -0.243591112398382048E+01   -0.249682358597551346E+01   -0.229293270609998615E+03
    0.663607000737956980E+02    0.241710709202692144E-01   -0.233340891506646253E+01   -0.261810608954289270E+01   -0.229283224029444568E+03
    0.668831769894976844E+02    0.225445651854261214E-01   -0.233648572208690597E+01   -0.212777856880234717E+01   -0.229250532279408105E+03
    0.607748773400149105E+02    0.245123503268887405E-01   -0.252210285672631596E+01   -0.231587959128679355E+01   -0.229220766412867107E+03
    0.697766629462072387E+02    0.230365943065142104E-01   -0.208436568984286330E+01   -0.244310690847407752E+01   -0.229213461018758039E+03
    0.664707030765166991E+02    0.226302381955724649E-01   -0.233082185591096458E+01   -0.214388249451257717E+01   -0.229211078740688492E+03
    0.672451428108069251E+02    0.282802454323011279E-01   -0.216351347608356415E+01   -0.244801412503938476E+01   -0.229198498633087695E+03
    0.660510680268772177E+02    0.247336842303148424E-01   -0.257267950237577070E+01   -0.250575094128105613E+01   -0.229161510486242491E+03
    0.665111788498491308E+02    0.164669695436817191E-01   -0.246265252146128599E+01   -0.226247915772314023E+01   -0.229043167581003473E+03
    0.682482868953599677E+02    0.263230835537593133E-01   -0.228726695244579759E+01   -0.259441944697658355E+01   -0.228992347837462518E+03
    0.554217283552148601E+02    0.244806894513219450E-01   -0.238225186470310746E+01   -0.229933549219140154E+01   -0.228911929235482972E+03
    0.675453249266558089E+02    0.162896343032988521E-01   -0.254509480340621019E+01   -0.234031081510926064E+01   -0.228899070103026702E+03
    0.667822443328725228E+02    0.240063174871586599E-01   -0.238554444843516666E+01   -0.209877729548407421E+01   -0.228889907675505270E+03
    0.627096004857821683E+02    0.179396824752715220E-01   -0.234946943243222606E+01   -0.245686532062472462E+01   -0.228861090796043669E+03
    0.665765066994888599E+02    0.281210293864746982E-01   -0.225977971580410042E+01   -0.250155912273669800E+01   -0.228824257574899917E+03
    0.725602935322096698E+02    0.246371566982554607E-01   -0.255964688385778150E+01   -0.213738329489580314E+01   -0.228793424318566963E+03
    0.688417463289582230E+02    0.166094750431290926E-01   -0.248534838447321382E+01   -0.218400854041517567E+01   -0.228780815706812291E+03
    0.544113649889494440E+02    0.242526683153620436E-01   -0.236199259497647951E+01   -0.239641139371729883E+01   -0.228763351584127264E+03
    0.676132224943631854E+02    0.220440729067689668E-01   -0.258986815349450339E+01   -0.242126140988743455E+01   -0.228753018281010924E+03
    0.557623021060600692E+02    0.245761853094507883E-01   -0.242573680265693303E+01   -0.229912508892690015E+01   -0.228749023933669548E+03
    0.701189992676856804E+02    0.306422695125059159E-01   -0.241546595150303345E+01   -0.236733803165851686E+01   -0.228688839210760960E+03
