luminosity_distance KNphi inclination_EM KNtimeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
45.849616770249504 32.33389804538053 0.0031240430300358453 -1.3810219930500254 -1.0439636904428264 -2.1939828064436395 0.0 -171.67333231892587 -18.562488210120698
36.62096371551703 19.985477987151057 0.006082710829827843 -1.9463865090164463 -1.0649575081297553 -2.6751462628023814 0.0 -170.23800263095103 -17.896170299202858
36.227622780884275 17.53278014995607 0.0013380120353747792 -1.1921208417072549 -1.185643632594684 -1.0889110665607935 0.0 -170.0897502313663 -19.41042993107982
34.98073785430093 22.576685644294827 0.005342466407368045 -1.7044743251630128 -1.0875020749810966 -2.5597602527060253 0.0 -169.20812500114354 -18.025931926030093
27.380546062626376 16.67345175362557 0.0030336661707427597 -1.8472973129196597 -1.220277141958167 -0.556444546395257 0.0 -168.89272692033106 -18.59184427781631
39.68152704509347 29.2046261133344 0.0013504612714445815 -1.8222051424462429 -1.1199153671250177 -2.8110262634204695 0.0 -168.7387133288481 -19.401168676730364
33.95056884513525 21.548338254174595 0.0012084737617554008 -1.5015923346849271 -1.2736881294008247 -1.2273965976308083 0.0 -168.1246176174689 -19.512256623304854
35.341479260327155 31.568644592322315 0.002859597180295637 -1.7295275714066398 -1.0787589577479886 -2.034378621685136 0.0 -167.90492270707995 -18.650935183435923
35.17838250389032 23.662405425018534 0.005093060785532256 -1.776870284017881 -1.060664771334834 -2.3474690952342154 0.0 -167.8235235071217 -18.07373992968494
40.23468675680957 16.38447836424018 0.0024012080015703477 -1.9898018058773999 -1.0696448315069038 -2.6181345241755754 0.0 -167.66491851041303 -18.825643605669775
34.40815511965711 15.299877583505857 0.00372455566554027 -1.5626039202642887 -1.0743508864151639 -1.667536874291915 0.0 -167.5287902369859 -18.38666934117013
45.58964302519568 21.104597297100426 0.0024124275568588593 -1.203522490661533 -1.0281982885707304 -2.488072386368771 0.0 -167.42505101075713 -18.82098203384729
40.62141821323502 18.143130621990473 0.002963898279436086 -1.4672108612007908 -1.0967787610652902 -2.416218247271803 0.0 -167.30718861268392 -18.615110665364202
36.34594889574859 21.791117238375186 0.0038284813657063718 -1.96706454010422 -1.0878618790729835 -0.9161153877136661 0.0 -167.20430321819356 -18.35914881799174
40.543669334645166 24.421851811666414 0.004688782609752693 -1.6185944101114706 -1.0124554696247072 -2.1363382471234535 0.0 -167.18655022892753 -18.156445276248462
39.68234136945439 20.170245325333866 0.0031225825588047152 -1.9034756586484187 -1.0598262855601885 -1.8488110673270624 0.0 -167.178337828383 -18.56295581186438
40.09177947747345 21.871300160559503 0.004294756290490208 -1.8715752817036153 -1.0181040470201184 -1.4790254796065514 0.0 -167.16100670506194 -18.244222852355254
27.78922519559598 20.1717965919219 0.0018237424988811941 -1.7847324659889998 -1.2474549419712018 -1.2852932645874224 0.0 -167.14407489782084 -19.100724435926764
38.4818690942532 26.39101395079232 0.004936964029957976 -1.997611263227824 -1.0051990604098218 -2.5491313638026853 0.0 -166.86156535684594 -18.104868078246124
34.09756181396553 19.608777385138808 0.002936612247372943 -1.6284518612200778 -1.0198679493738865 -2.92486953127901 0.0 -166.82091141108046 -18.624359406562505
32.605394130610975 15.139981824492171 0.0032023054788848137 -1.672775814008053 -1.0548901895931695 -2.59274076837373 0.0 -166.81073161016968 -18.537745285992827
35.74173643485169 21.494410441598397 0.004609606012046438 -1.6711169730959332 -1.021887050546154 -2.476927031971607 0.0 -166.78275276751754 -18.17347574123621
30.892117192714363 22.068362783615836 0.0016373460279839698 -1.8022618278107194 -1.0687770217362347 -1.8482384069895905 0.0 -166.760981886737 -19.208538380837258
35.215768059727615 20.804519704368523 0.004332685822836636 -1.6821689634302182 -1.0339179138784462 -1.8112689903308328 0.0 -166.63197090829127 -18.235430085981708
32.39634622558929 27.83584716344192 0.0015468188640003777 -1.8484656891449864 -1.010956097535522 -2.696248368844907 0.0 -166.60446160563345 -19.265414512011954
43.003595047567735 15.43843598954699 0.003736081186930975 -1.46554775551854 -1.0203509662923498 -1.886701091588454 0.0 -166.60285686897655 -18.38357966469156
43.96295573169707 30.79789127111672 0.0022715721627296825 -1.2209092796425862 -1.000695382061945 -2.068413612393751 0.0 -166.56860531290644 -18.881143274952365
38.061223501842804 19.967347655489995 0.0018280228796615108 -1.5377375462414657 -1.1558177516950654 -1.5051527101895477 0.0 -166.41932150862442 -19.09838015717926
43.3572180040483 17.16681656017184 0.002323402433217 -1.9105132735436685 -1.0096699298535 -2.260169999710187 0.0 -166.40017598361186 -18.85858281175207
41.86769990530188 23.808378178116797 0.001430536112979451 -1.9056154804493879 -1.0502676125703077 -1.6933466158740245 0.0 -166.39661254539337 -19.343565652292476
39.64453753530979 24.063839267776654 0.0009410839930266341 -1.4997986234239584 -1.1594506163599356 -1.4108240468798052 0.0 -166.36912292236607 -19.76233762107416
39.13068641352443 15.965855834229899 0.0027944102287897595 -1.344193766264542 -1.0677412510932052 -2.4706622847755266 0.0 -166.26889248572868 -18.673994815905615
37.23952181862795 20.816580538767983 0.005460742567757826 -1.8358484771162122 -1.0030120036915766 -1.387140858959567 0.0 -166.25806462269523 -18.00403477744063
32.06732291747182 24.325416397455708 0.002798621631853161 -1.9498254153769523 -1.1811161078892327 -2.007433481978871 0.0 -166.16030948540336 -18.672488873159068
38.4847161488484 24.28750618978252 0.0010799914333834268 -1.3966013010258282 -1.1795949268445844 -2.6619580155818405 0.0 -166.15962635381655 -19.624661674759068
39.26377232609497 34.689769681778586 0.0018160248106379136 -1.9584354911757607 -1.0251058868119913 -2.3069177901815587 0.0 -166.1168477854122 -19.104965196740856
38.13908133276803 18.78142454116292 0.004449962455883391 -1.6116351812571477 -1.0484382647050994 -2.8000536362789066 0.0 -166.11347078530304 -18.208722230515164
