luminosity_distance KNphi inclination_EM KNtimeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
34.623180212497374 22.411680424785423 1.3864097389027978 -1.86743354800423 -1.7705373716303106 -0.6289027137298571 0.0 -136.81643736121956 -12.810955724088345
93.49017226467375 37.31718438477971 1.1525615850729616 -1.456279910105731 -1.9230342135763743 -1.4866307847875624 0.0 -135.81797873450512 -12.883994850031659
78.985190456666 31.97837751777408 1.2020063825094298 -1.8869453522890594 -2.5773896746627036 -1.3688462849794265 0.0 -135.56286022749504 -12.863462113161464
148.75266833222022 18.69426576636128 1.2799323577449244 -1.89016615152295 -2.506590837527331 -1.892466861621303 0.0 -134.71385102375152 -12.836770502437638
45.53306526373483 68.60102227873816 1.3149181026034922 -1.7809250050756966 -2.2219938675117725 -0.9332965723932043 0.0 -134.37607352081284 -12.82695974047596
125.5697233459784 34.48291774825158 0.8951001783313506 -1.459424644754813 -2.1158139277200805 -1.8694100408848133 0.0 -134.02591149458578 -13.041972344907379
29.98218674805766 36.98589902886215 0.7438739236647474 -1.8595410194534066 -1.3367736470059841 -0.8548171141193537 0.0 -134.02493496122295 -13.183731203565234
120.19852754020499 16.997062688756582 0.05768194069370034 -1.9293473903666354 -2.2286288759824155 -2.236184197066442 0.0 -133.95550111309538 -15.64722504703019
164.89256973638155 26.296825973719983 1.0950997235335496 -1.712763896099692 -2.3946552899428677 -2.002364242883241 0.0 -133.59942847294184 -12.911546687932859
87.66314157618417 27.499800195220725 1.5083234036156716 -1.5857218201618681 -2.24539909114595 -1.3681489150652009 0.0 -133.51401663838973 -12.795812014183916
104.5552962646308 23.383852005299893 0.9968327584556143 -1.5044762041959505 -1.762831405601575 -1.8306194486221297 0.0 -133.4005341931257 -12.968503812341133
36.31882417652035 30.4768216240321 1.4251149327730506 -1.69508005855832 -1.5799476334748013 -0.5267240354735425 0.0 -133.37893522027443 -12.804508593407196
59.00879374375432 36.99184308426425 1.3495742606405654 -1.4407757825115548 -2.507380514938015 -1.0966507639727447 0.0 -133.2006957038156 -12.818531142861755
58.53068774551343 68.78436463051813 0.31355117041881075 -1.7745362766791126 -1.80155259420345 -1.338587383319266 0.0 -133.16904810620647 -13.970091778447873
114.72865566766397 18.506236118995343 1.0041322717722905 -1.697742817393845 -2.518210087901966 -1.850124028783656 0.0 -133.1332279326425 -12.963821792095775
44.41730606940252 41.60552338237933 1.4716524631589156 -1.9786551416383873 -2.071636690745097 -0.8058495452230106 0.0 -133.0746623596666 -12.798782136047187
30.932943775454795 37.37003342125685 1.0272035610016061 -1.9569288628507107 -1.3616981126605767 -0.6461527937751148 0.0 -133.05839573091035 -12.949512475672794
155.17897688294323 15.287135938962615 0.9485690934249087 -1.7456617858654002 -2.47003264492763 -2.0576713886739606 0.0 -133.0054386357944 -13.00139734104079
136.65349485920774 48.354238834728505 0.5671568233725351 -1.7468177340852182 -2.210741823001709 -2.0120160814033685 0.0 -132.93159494593448 -13.415176744894787
75.81304979066053 21.762843541754588 1.2178140281351404 -1.4723825154296466 -1.5331309849702133 -1.394545416272174 0.0 -132.88770821568647 -12.857495930932707
49.8525663823729 51.44615740667418 0.5516255958354067 -1.5122263748424887 -2.110442699206458 -1.241173363862987 0.0 -132.8766149395813 -13.439984750483692
73.1784504254855 55.66478776282134 0.585120080835935 -1.679406355038135 -1.8102812438018074 -1.4217839317109697 0.0 -132.84128843740464 -13.387524133758852
56.28421649667992 28.01210099689059 0.5265975603154328 -1.3703536190835566 -1.8811930010494096 -1.2231473147034495 0.0 -132.72856281720772 -13.481830366911012
43.626635696387424 54.12120741574641 1.192044574954796 -1.7543317275425545 -2.1226912774227404 -0.8679279772224051 0.0 -132.68685979641432 -12.867369247700083
75.7002575856626 67.01332274708992 0.9256956034040114 -1.5433580275602277 -2.8905406375622498 -1.3742863210073333 0.0 -132.62028638572605 -13.01820457333245
150.10071363763922 31.578247265966343 0.9998069956051582 -1.8857878913315085 -2.7512321472286323 -2.0297780111856296 0.0 -132.60888591815882 -12.96658700970459
53.56273488178665 54.12514139723063 0.07827501602623849 -1.8995810377485505 -1.4884296470360265 -1.57545999468851 0.0 -132.6039963239043 -15.342407489117505
36.83612233590342 19.36321253461081 0.9504546374736499 -1.9427394869602512 -2.1598356937451246 -1.0506003597119498 0.0 -132.5586981587098 -13.00004757392626
149.92138098140532 40.90427265460873 0.2973398161980718 -1.707676444548668 -2.801888037183084 -2.111513790040537 0.0 -132.48072240537277 -14.021517773816761
57.77907477580372 39.80344318181971 1.3136193101407323 -1.9189170276125584 -2.361601113701513 -1.0927686237426233 0.0 -132.47784416112717 -12.827300422683091
125.05871912718605 46.46812329720041 0.583962840970417 -1.7628844828075112 -2.7790576302271677 -1.9302065925749972 0.0 -132.4544135944163 -13.389273079646081
125.0316218417322 56.37076236622795 1.5321737252361298 -1.8638657169892499 -2.7349964676615404 -1.7385135583646778 0.0 -132.41842417951065 -12.794605348613743
