    0.134127140045166016E+01    0.552189052104949951E+02    0.126269696199549175E+01   -0.154414838552474976E+01   -0.228447818756103516E+01   -0.537492513656616211E+00   -0.394209701046595774E+04   -0.762461894642300742E+01    1
    0.822961330413818359E+00    0.197148227691650391E+02    0.140127339454042854E+01   -0.743283689022064209E+00   -0.228727447986602783E+01   -0.122916015982627869E+01   -0.391710721434407924E+04   -0.762510722767309002E+01    1
    0.141499042510986328E+01    0.633409667015075684E+02    0.116502245223121559E+01   -0.814698934555053711E-01   -0.108662080764770508E+01   -0.720296382904052734E+00   -0.370060790909174284E+04   -0.762559550892310245E+01    1
    0.200738906860351562E+01    0.442673599720001221E+02    0.113593029313174654E+01    0.323637187480926514E+00   -0.273161232471466064E+01   -0.582620680332183838E+00   -0.357573402838794436E+04   -0.762608379017301452E+01    1
    0.772595405578613281E+00    0.715955972671508789E+02    0.157063086430024490E+01   -0.130468308925628662E+01   -0.289042162895202637E+01   -0.144506308436393738E+01   -0.351886544468570173E+04   -0.762657207142296922E+01    1
    0.152529478073120117E+01    0.434089064598083496E+02    0.142732934459091387E+01   -0.854504346847534180E+00   -0.241130459308624268E+01   -0.864502817392349243E+00   -0.338103051879947088E+04   -0.762706035267305182E+01    1
    0.264626741409301758E+01    0.329750597476959229E+02    0.431426409197822269E+00   -0.946083366870880127E+00   -0.221512901782989502E+01   -0.570097446441650391E+00   -0.330054655367409168E+04   -0.762754863392306248E+01    1
    0.722944736480712891E+00    0.448082113265991211E+02    0.153444957791135317E+01   -0.112968790531158447E+01   -0.113031840324401855E+01   -0.249651390314102173E+01   -0.318340657931016858E+04   -0.762803691517297189E+01    1
    0.939023494720458984E+00    0.172987747192382812E+02    0.938385674505408995E+00   -0.375932097434997559E+00   -0.266616487503051758E+01   -0.174625951051712036E+01   -0.300211701456883520E+04   -0.762852519642303761E+01    1
    0.883972644805908203E+00    0.572253513336181641E+02    0.100737733048303868E+01    0.521057426929473877E+00   -0.211594688892364502E+01   -0.258002015948295593E+01   -0.299584274843203502E+04   -0.762901347767311488E+01    1
    0.286471843719482422E+01    0.629850304126739502E+02    0.777597313338712848E+00    0.161594033241271973E+00   -0.204618740081787109E+01   -0.558902502059936523E+00   -0.293813149234358889E+04   -0.762950175892311666E+01    1
    0.111416578292846680E+01    0.368544459342956543E+02    0.628278156252070952E+00    0.350623250007629395E+00   -0.260641944408416748E+01   -0.192958536744117737E+01   -0.282443027599706784E+04   -0.762999004017312821E+01    1
    0.208779573440551758E+01    0.370156860351562500E+02    0.765249530231870367E+00   -0.347053647041320801E+00   -0.276379585266113281E+01   -0.118023800849914551E+01   -0.280194216562837619E+04   -0.763047832142306248E+01    1
    0.192636525630950928E+03    0.397548651695251465E+02    0.154580662437123806E+01   -0.159456962347030640E+01   -0.182653272151947021E+01   -0.209493699669837952E+01   -0.270523095477308016E+04   -0.763096660267300297E+01    1
    0.186245310306549072E+03    0.651524484157562256E+02    0.125375711224754038E+01   -0.191546285152435303E+01   -0.212873387336730957E+01   -0.237227785587310791E+01   -0.264718126744195706E+04   -0.763145488392297544E+01    1
    0.207394361495971680E+01    0.333897149562835693E+02    0.947441082739364560E+00   -0.183032453060150146E+01   -0.249742066860198975E+01   -0.985407710075378418E+00   -0.264065810043704187E+04   -0.763194316517294968E+01    1
    0.222094058990478516E+01    0.418876469135284424E+02    0.778259516223914982E+00    0.824374318122863770E+00   -0.193210279941558838E+01   -0.149588632583618164E+01   -0.252313920062668649E+04   -0.763243144642295146E+01    1
    0.198823642730712891E+03    0.289511132240295410E+02    0.116109297850631843E+01   -0.198593717813491821E+01   -0.197938394546508789E+01   -0.213663625717163086E+01   -0.252124065241526478E+04   -0.763291972767294791E+01    1
    0.182405853271484375E+03    0.554554009437561035E+02    0.724284644467988570E+00   -0.185841119289398193E+01   -0.248536145687103271E+01   -0.232321727275848389E+01   -0.248137528879512183E+04   -0.763340800892296389E+01    1
    0.186702847480773926E+03    0.206554555892944336E+02    0.973814320710026715E+00   -0.190185296535491943E+01   -0.264612412452697754E+01   -0.213555324077606201E+01   -0.241824724228594323E+04   -0.763389629017296745E+01    1
