21.5478	0.137497	2.81776e7
20.7861	0.140675	2.44352e7
20.0878	0.143965	2.12237e7
19.446	0.147369	1.84583e7
18.8547	0.150887	1.60706e7
18.3089	0.154521	1.40045e7
17.8041	0.158271	1.22135e7
17.3364	0.162138	1.06588e7
16.9022	0.166124	9.30765e6
16.4984	0.170228	8.13224e6
16.1224	0.174451	7.10888e6
15.7717	0.178794	6.21727e6
15.4441	0.183257	5.44001e6
15.1376	0.187841	4.76206e6
14.8499	0.192559	4.16895e6
14.5704	0.197607	3.63273e6
14.2963	0.203123	3.14375e6
14.0292	0.209162	2.70189e6
13.7711	0.215767	2.30686e6
13.5238	0.22298	1.95744e6
13.289	0.230837	1.65149e6
13.0678	0.239375	1.38612e6
12.8612	0.24863	1.15793e6
12.6698	0.258637	963255
12.4939	0.269431	798332
12.3337	0.281046	659498
12.1891	0.293516	543269
12.0598	0.306878	446437
11.9455	0.321165	366108
11.8457	0.336412	299714
11.7598	0.352655	245010
11.6872	0.369929	200059
11.6274	0.388268	163206
11.5796	0.407709	133049
11.5433	0.428284	108411
11.5178	0.45003	88307
11.5024	0.472978	71920.1
11.4966	0.497164	58573.1
11.4998	0.522618	47708.9
11.5114	0.54937	38869.2
11.5309	0.577451	31678.6
11.5576	0.606884	25830.4
11.5912	0.637683	21075.3
11.6311	0.669854	17209.3
11.6767	0.703399	14066
11.7277	0.738316	11509.3
11.7834	0.774596	9428.87
11.8435	0.812222	7734.98
11.9074	0.851173	6354.78
11.9748	0.891417	5229.2
12.0451	0.932914	4310.45
12.1178	0.975615	3559.71
12.1927	1.01946	2945.55
12.2692	1.06438	2442.53
12.3469	1.11029	2029.99
12.4254	1.15709	1691.22
12.5041	1.20466	1412.64
12.5827	1.25288	1183.24
12.6607	1.30157	994.097
12.7374	1.35055	837.961
12.8124	1.39957	708.955
12.8849	1.44837	602.282
12.9547	1.49681	513.733
13.0215	1.54483	439.873
13.0851	1.59237	377.993
13.1455	1.63937	325.942
13.2026	1.68577	281.987
13.2563	1.7315	244.739
13.3065	1.77652	213.064
13.3532	1.82076	186.044
13.3963	1.86417	162.921
13.4359	1.9067	143.074
13.4718	1.9483	125.991
13.5042	1.98892	111.245
13.533	2.02853	98.4833
13.5582	2.06707	87.4088
13.5799	2.10453	77.7742
13.5981	2.14086	69.372
13.6128	2.17603	62.0265
13.6241	2.21003	55.5898
13.632	2.24282	49.9363
13.6366	2.2744	44.9597
13.6379	2.30475	40.5694
13.6361	2.33385	36.6878
13.6312	2.3617	33.2489
13.6232	2.3883	30.1958
13.6122	2.41363	27.4798
13.5984	2.43771	25.0588
13.5818	2.46054	22.8969
13.5624	2.48213	20.9623
13.5404	2.50247	19.2283
13.5159	2.52159	17.6709
13.489	2.5395	16.2699
13.4596	2.55621	15.0073
13.428	2.57175	13.8675
13.3943	2.58612	12.8369
13.3584	2.59935	11.9034
13.3205	2.61147	11.0566
13.2807	2.62248	10.2873
13.2392	2.63243	9.58732
13.1958	2.64133	8.94948
13.1509	2.64921	8.36732
13.1043	2.65609	7.83539
13.0564	2.662	7.34859
13.007	2.66698	6.9026
12.9563	2.67104	6.49333
12.9044	2.67422	6.11737
12.8514	2.67653	5.7716
12.7973	2.67803	5.4532
12.7423	2.67872	5.15969
