19.1222	0.177999	1.22941e7
18.6304	0.183092	1.06073e7
18.1759	0.188385	9.15342e6
17.7553	0.193883	7.89968e6
17.3655	0.199592	6.81812e6
17.0039	0.205516	5.88484e6
16.6681	0.21166	5.0794e6
16.3559	0.218031	4.38421e6
16.0654	0.224634	3.78415e6
15.7949	0.231474	3.26621e6
15.5429	0.238556	2.81914e6
15.3078	0.245887	2.43325e6
15.0885	0.253472	2.1002e6
14.8837	0.261317	1.81277e6
14.6925	0.269426	1.5647e6
14.5138	0.277807	1.35063e6
14.3467	0.286464	1.1659e6
14.1904	0.295402	1.0065e6
14.0443	0.304628	868956
13.9075	0.314147	750274
13.7795	0.323963	647871
13.6597	0.334083	559509
13.5476	0.34451	483266
13.4426	0.35525	417475
13.3443	0.366307	360699
13.2522	0.377687	311703
13.166	0.389392	269416
13.0853	0.401428	232917
13.0096	0.413816	201368
12.9385	0.426627	173985
12.8716	0.439926	150169
12.8088	0.453762	129445
12.7502	0.468178	111423
12.6956	0.48321	95771
12.645	0.498891	82199.3
12.5985	0.515248	70454
12.5561	0.532306	60308.1
12.5177	0.550087	51561.1
12.4832	0.568611	44034.6
12.4527	0.587896	37570.3
12.426	0.607956	32027.5
12.4031	0.628803	27282.9
12.3838	0.65045	23227.1
12.3681	0.672902	19764.9
12.3557	0.696168	16812.7
12.3467	0.72025	14298
12.3407	0.745149	12158
12.3377	0.770866	10338.1
12.3375	0.797395	8791.3
12.3399	0.824733	7477.36
12.3448	0.852869	6361.63
12.3519	0.881794	5414.34
12.3611	0.911494	4610.22
12.3722	0.941953	3927.63
12.3851	0.973152	3348.17
12.3996	1.00507	2856.13
12.4154	1.03768	2438.25
12.4325	1.07097	2083.23
12.4506	1.10489	1781.46
12.4695	1.13942	1524.83
12.4892	1.17452	1306.48
12.5095	1.21017	1120.56
12.5302	1.24631	962.158
12.5511	1.28291	827.088
12.5722	1.31993	711.827
12.5932	1.35732	613.385
12.6141	1.39504	529.225
12.6346	1.43303	457.208
12.6548	1.47126	395.522
12.6745	1.50966	342.631
12.6935	1.54818	297.228
12.7118	1.58678	258.216
12.7293	1.6254	224.652
12.7458	1.66399	195.741
12.7613	1.70249	170.81
12.7757	1.74085	149.284
12.789	1.77902	130.675
12.801	1.81694	114.566
12.8117	1.85456	100.603
12.8211	1.89183	88.485
12.829	1.92869	77.9554
12.8355	1.96505	68.8026
12.8403	2.00079	60.8456
12.8435	2.0358	53.9244
12.8448	2.06998	47.9015
12.8442	2.1032	42.6561
12.8415	2.13536	38.084
12.8367	2.16637	34.0949
12.8296	2.19612	30.6117
12.8202	2.2245	27.5668
12.8084	2.25143	24.9028
12.7941	2.27681	22.5704
12.7773	2.30055	20.5268
12.7578	2.32255	18.7359
12.7357	2.34271	17.1666
12.7109	2.36094	15.7927
12.6835	2.37711	14.5922
12.6533	2.39111	13.5471
12.6206	2.40278	12.6437
12.5855	2.41188	11.8738
12.5484	2.41805	11.2384
