21.5848	0.137054	2.84676e7
20.8192	0.140214	2.46871e7
20.1173	0.143484	2.1444e7
19.4724	0.146867	1.8652e7
18.8784	0.150362	1.62417e7
18.3303	0.153971	1.41563e7
17.8234	0.157694	1.23487e7
17.3538	0.161533	1.07796e7
16.9179	0.165487	9.4158e6
16.5127	0.169557	8.22933e6
16.1353	0.173744	7.19623e6
15.7833	0.178048	6.29603e6
15.4545	0.182469	5.51114e6
15.147	0.187008	4.8264e6
14.8588	0.191667	4.2284e6
14.5865	0.196486	3.7023e6
14.3273	0.201518	3.23634e6
14.0796	0.206801	2.82277e6
13.8429	0.212368	2.45591e6
13.6167	0.218244	2.13108e6
13.401	0.224456	1.84427e6
13.1956	0.231025	1.59186e6
13.0006	0.237972	1.37048e6
12.8159	0.245317	1.17702e6
12.6415	0.253078	1.00856e6
12.4772	0.261273	862374
12.323	0.269918	735934
12.1788	0.27903	626910
12.0442	0.288624	533180
11.9192	0.298714	452813
11.8033	0.309316	384074
11.6963	0.320443	325412
11.5979	0.332107	275452
11.5078	0.344322	232977
11.4256	0.357098	196924
11.351	0.370446	166366
11.2836	0.384378	140495
11.2231	0.398902	118616
11.169	0.414027	100129
11.1211	0.429761	84518.9
11.079	0.446111	71346.2
11.0423	0.463082	60235.2
11.0108	0.48068	50865.7
10.9841	0.498908	42967.1
10.9619	0.517768	36308.9
10.9439	0.537263	30696.2
10.9298	0.557391	25964.7
10.9193	0.578151	21975.2
10.9121	0.599542	18610.6
10.908	0.621557	15772
10.9067	0.644192	13376.4
10.9081	0.667438	11353.6
10.9118	0.691287	9644.83
10.9176	0.715729	8200.39
10.9253	0.740749	6978.89
10.9347	0.766335	5945.01
10.9456	0.79247	5069.37
10.9578	0.819136	4327.18
10.9712	0.846314	3697.63
10.9855	0.873984	3163.17
11.0007	0.902121	2709.03
11.0164	0.930701	2322.79
11.0326	0.959699	1994
11.0492	0.989085	1713.84
11.066	1.01883	1474.88
11.0828	1.04891	1270.86
11.0995	1.07928	1096.47
11.1161	1.10991	947.259
11.1324	1.14078	819.453
11.1482	1.17184	709.851
11.1636	1.20303	615.802
11.1782	1.23424	535.181
11.1919	1.26531	466.138
11.2043	1.29608	407.067
11.2152	1.32637	356.567
11.2244	1.35595	313.449
11.2313	1.38457	276.699
11.2357	1.41197	245.438
11.2373	1.43813	218.682
11.2362	1.46315	195.59
11.2324	1.48709	175.516
11.226	1.51005	157.957
11.2171	1.53208	142.515
11.2058	1.55324	128.874
11.1921	1.57357	116.773
11.1763	1.59313	106.001
11.1583	1.61194	96.3824
11.1382	1.63003	87.768
11.1162	1.64744	80.0344
11.0923	1.66419	73.0769
11.0667	1.6803	66.8039
11.0393	1.69579	61.1393
11.0102	1.71068	56.0147
10.9796	1.72497	51.3724
10.9476	1.73869	47.1611
10.914	1.75184	43.336
10.8792	1.76444	39.858
10.843	1.77649	36.692
10.8056	1.788	33.8072
10.767	1.79898	31.1762
10.7273	1.80944	28.7739
10.6865	1.81939	26.579
10.6447	1.82883	24.5714
10.6019	1.83777	22.7341
10.5583	1.84622	21.0514
10.5138	1.85418	19.5089
10.4685	1.86167	18.0943
10.4225	1.86867	16.796
10.3758	1.87521	15.6037
10.3285	1.88128	14.5083
10.2805	1.88689	13.501
10.232	1.89205	12.5744
10.183	1.89675	11.7215
10.1335	1.90102	10.9361
10.0836	1.90484	10.2123
10.0333	1.90823	9.54492
9.98267	1.9112	8.92933
9.93175	1.91374	8.36109
9.88056	1.91587	7.83633
9.82915	1.9176	7.35146
9.77755	1.91892	6.9032
9.72581	1.91985	6.48859
9.67401	1.92038	6.10552
9.62224	1.92051	5.7522
