21.7022	0.135702	2.93834e7
20.9239	0.138805	2.54833e7
20.2111	0.142014	2.21407e7
19.5566	0.14533	1.92653e7
18.9544	0.148754	1.67843e7
18.399	0.152285	1.46383e7
17.8856	0.155924	1.27786e7
17.4103	0.159672	1.11641e7
16.9693	0.163528	9.76087e6
16.5594	0.167493	8.53974e6
16.1778	0.171567	7.47611e6
15.822	0.175749	6.5489e6
15.4898	0.180038	5.74004e6
15.179	0.184435	5.03395e6
14.8864	0.188967	4.41393e6
14.6072	0.19371	3.86278e6
14.3394	0.198716	3.37084e6
14.0823	0.204026	2.93198e6
13.8358	0.209673	2.54153e6
13.5999	0.215685	2.1955e6
13.375	0.222089	1.8902e6
13.1611	0.228908	1.62209e6
12.9585	0.236165	1.38775e6
12.7673	0.243883	1.18387e6
12.5876	0.25208	1.00727e6
12.4194	0.260779	854947
12.2625	0.269997	724068
12.1168	0.279753	612020
11.9821	0.290065	516411
11.858	0.300951	435074
11.7444	0.312428	366061
11.6407	0.324512	307648
11.5466	0.337219	258311
11.4618	0.350564	216718
11.3858	0.364562	181709
11.3181	0.379226	152285
11.2585	0.39457	127583
11.2063	0.410607	106867
11.1613	0.427347	89506.9
11.123	0.444801	74969.1
11.0911	0.46298	62800.8
11.065	0.48189	52619.7
11.0445	0.50154	44102.6
11.0292	0.521935	36979
11.0187	0.54308	31020.7
11.0127	0.564978	26036.8
11.0108	0.58763	21866.8
11.0128	0.611035	18377.3
11.0183	0.635193	15455.9
11.0271	0.660099	13009.4
11.0388	0.685746	10959.2
11.0533	0.712128	9240.52
11.0701	0.739235	7798.65
11.0892	0.767054	6588.33
11.1103	0.795571	5571.57
11.133	0.82477	4716.79
11.1573	0.854632	3997.6
11.1829	0.885137	3391.97
11.2097	0.916261	2881.5
11.2373	0.947978	2450.85
11.2657	0.980262	2087.18
11.2946	1.01308	1779.76
11.3239	1.04641	1519.61
11.3534	1.0802	1299.23
11.3831	1.11443	1112.34
11.4126	1.14906	953.667
11.442	1.18404	818.787
11.471	1.21934	704.009
11.4996	1.25491	606.205
11.5276	1.29071	522.773
11.5548	1.3267	451.507
11.5813	1.36282	390.554
11.6069	1.39903	338.355
11.6315	1.43529	293.593
11.655	1.47153	255.168
11.6773	1.50767	222.157
11.6983	1.54364	193.767
11.7179	1.57937	169.326
11.7359	1.61478	148.258
11.7524	1.64981	130.075
11.7671	1.68437	114.357
11.78	1.71841	100.751
11.791	1.75187	88.9539
11.8001	1.78467	78.7085
11.8073	1.81678	69.7958
11.8124	1.84813	62.0288
11.8155	1.87868	55.2486
11.8165	1.90837	49.3189
11.8154	1.93718	44.1242
11.8122	1.96507	39.5633
11.8069	1.99199	35.5532
11.7994	2.01793	32.0203
11.7899	2.04286	28.9018
11.7783	2.06676	26.1442
11.7646	2.08961	23.7013
11.7489	2.1114	21.5329
11.7312	2.13213	19.6047
11.7115	2.15177	17.887
11.6899	2.17034	16.354
11.6664	2.18783	14.9834
11.6411	2.20424	13.7558
11.614	2.21958	12.6547
11.5852	2.23383	11.6666
11.5547	2.24695	10.7798
11.5226	2.25893	9.9836
11.489	2.26974	9.2688
11.4538	2.27936	8.62688
11.4171	2.28778	8.05043
11.3789	2.29498	7.53287
11.3394	2.30096	7.06834
11.2986	2.3057	6.65162
11.2565	2.30921	6.27829
11.2133	2.31147	5.94437
11.1691	2.31251	5.6464
