20.6525	0.151357	2.10267e7
20.0025	0.155038	1.82424e7
19.4014	0.158869	1.58334e7
18.8448	0.162853	1.37463e7
18.3285	0.166995	1.19363e7
17.849	0.171298	1.03654e7
17.4032	0.175767	9.00147e6
16.9882	0.180405	7.81676e6
16.6014	0.185218	6.78759e6
16.2405	0.190208	5.89346e6
15.9036	0.195381	5.11665e6
15.5887	0.20074	4.44182e6
15.2942	0.206289	3.85561e6
15.0185	0.212033	3.34648e6
14.7603	0.217975	2.90434e6
14.5182	0.22412	2.52043e6
14.2911	0.230472	2.18715e6
14.078	0.237035	1.89786e6
13.8779	0.243812	1.6468e6
13.69	0.250808	1.42893e6
13.5132	0.258029	1.23985e6
13.3469	0.265481	1.07573e6
13.1903	0.273172	933237
13.0428	0.281109	809535
12.9038	0.289298	702153
12.7727	0.297747	608954
12.6492	0.306459	528074
12.5327	0.315441	457900
12.4229	0.324697	397033
12.3193	0.334232	344248
12.2216	0.34405	298480
12.1295	0.354155	258805
12.0426	0.364549	224417
11.9606	0.375236	194616
11.8833	0.386217	168795
11.8104	0.397495	146421
11.7417	0.409071	127038
11.6767	0.420945	110245
11.6155	0.433119	95696.3
11.5577	0.445591	83091.3
11.503	0.458362	72170.2
11.4514	0.47143	62705.7
11.4026	0.484792	54503
11.3564	0.498448	47392.3
11.3127	0.512394	41227.5
11.2712	0.526627	35881.1
11.2319	0.541142	31243
11.1945	0.555935	27218.4
11.1589	0.571	23725
11.125	0.586333	20691.5
11.0927	0.601926	18056.4
11.0617	0.617772	15766.3
11.032	0.633864	13775.3
11.0034	0.650194	12043.5
10.9759	0.666752	10536.4
10.9493	0.68353	9224.09
10.9236	0.700518	8080.96
10.8986	0.717704	7084.55
10.8741	0.735078	6215.58
10.8503	0.752628	5457.26
10.8269	0.770343	4795.13
10.8038	0.788209	4216.63
10.781	0.806213	3710.85
10.7585	0.824342	3268.39
10.7361	0.842581	2881.05
10.7137	0.860917	2541.72
10.6914	0.879333	2244.26
10.669	0.897816	1983.3
10.6466	0.916349	1754.22
10.6239	0.934917	1552.96
10.6011	0.953504	1376.01
10.578	0.972092	1220.32
10.5545	0.990666	1083.24
10.5308	1.00921	962.428
10.5066	1.02771	855.888
10.482	1.04619	761.639
10.457	1.06477	677.78
10.4315	1.08353	602.906
10.4056	1.10255	535.954
10.3795	1.12185	476.066
10.3533	1.14147	422.515
10.327	1.16142	374.674
10.3006	1.18171	331.983
10.2744	1.20234	293.938
10.2482	1.22331	260.083
10.2222	1.2446	229.998
10.1965	1.26619	203.302
10.1709	1.28807	179.644
10.1456	1.3102	158.704
10.1206	1.33257	140.191
10.0959	1.35514	123.839
10.0714	1.37787	109.41
10.0471	1.40074	96.6855
10.0231	1.42369	85.4761
9.99937	1.44666	75.6136
9.97578	1.46958	66.9452
9.95232	1.49239	59.3312
9.92893	1.51501	52.6457
9.90554	1.5374	46.7762
9.8821	1.55947	41.6224
9.85853	1.58118	37.0954
9.83477	1.60246	33.1167
9.81076	1.62327	29.6177
9.78643	1.64356	26.5376
9.76174	1.66328	23.8237
9.73662	1.6824	21.4297
9.71103	1.70087	19.3155
9.68494	1.71866	17.4459
9.65829	1.73574	15.7904
9.63107	1.75209	14.3223
9.60324	1.76768	13.0186
9.57478	1.7825	11.8592
9.54567	1.79654	10.8263
9.51591	1.80978	9.90488
9.48549	1.82221	9.08152
9.4544	1.83384	8.34463
9.42265	1.84465	7.68404
9.39024	1.85466	7.09096
9.35718	1.86386	6.55762
9.32349	1.87226	6.07737
9.28921	1.87984	5.64488
9.25436	1.8866	5.25551
9.21899	1.8925	4.90514
9.18311	1.89754	4.59009
9.14675	1.90169	4.30709
9.10996	1.90494	4.05325
9.07278	1.90727	3.82606
9.03527	1.90866	3.62335
8.9975	1.90911	3.44333
