luminosity_distance KNphi inclination_EM log10_mej_dyn log10_mej_wind KNtimeshift Ebv log_likelihood log_prior
42.853753360638166 70.6793475151062 1.1734609825694053 -2.6497228145599365 -1.1185726821422577 0.0 0.0 -140.7414832414284 -9.17348446654172
37.28364532139297 72.18771330506485 0.51876726825976 -2.7682361146606955 -1.381661178751575 0.0 0.0 -139.58921803335255 -9.686814979264227
37.45963143018194 22.750673708668007 1.5614721274108754 -2.2762814089914527 -1.2777628896645385 0.0 0.0 -139.29193227540966 -8.855804810873462
36.74924935664272 22.810105913958495 1.4436322800493324 -2.2350458830368516 -1.2819390032412354 0.0 0.0 -139.02270933179122 -9.439707333447167
40.12446334974346 61.02906253956316 0.10791268005186734 -1.9900299706479383 -1.3807742948206276 0.0 0.0 -138.9183560044073 -10.18298787602182
40.18468458883886 20.769139660039666 1.5045346453696262 -2.5360314751136173 -1.1394036124163816 0.0 0.0 -138.9069800323837 -7.959416209108775
39.826375580747964 56.41061001086363 1.3003877057663809 -2.485471922207931 -1.2379836771144386 0.0 0.0 -138.74206630518572 -7.993679436737642
39.90610001387098 37.92641920459727 1.362763095719627 -2.1318795605387573 -1.1683480190505555 0.0 0.0 -138.73472603848552 -7.975476013257304
40.6797645085429 72.42565033333042 1.034051320626677 -2.631069300554145 -1.2019329321437588 0.0 0.0 -138.700964105931 -8.168670849286302
40.97790707212967 50.58949054207078 0.8337513412330185 -2.2500285118869905 -1.3192737709921585 0.0 0.0 -138.66228223745307 -8.386788717671656
40.10138542125167 52.30500688629396 0.8278600705708272 -2.946133536274969 -1.2684870107926107 0.0 0.0 -138.48665663504642 -8.259749543778376
40.53313458045505 51.442517684946864 0.6448024439216332 -2.3638971656534644 -1.3659442651743843 0.0 0.0 -138.16796473433158 -8.50132294481342
36.68879326274759 55.910597267747676 1.0600218913016506 -2.8514720782194374 -1.3303994273130697 0.0 0.0 -138.11585382425622 -9.623675112072426
43.5817895839956 53.19899004672927 1.1084157657225666 -1.8547299363525298 -0.847662647536922 0.0 0.0 -138.0822198759925 -9.859136997993716
40.504877199954734 36.444321432511586 0.8445631961063347 -2.745819303684284 -1.2681660985082157 0.0 0.0 -137.8206310651228 -8.278903149446425
37.87227395984324 74.414399934697 1.0313090141490417 -2.4571305367127927 -1.2094089866598834 0.0 0.0 -137.76129030458125 -8.739320045764828
39.04617832970122 46.34259052264478 1.5581398183308646 -1.9932998837084757 -0.8606445102837714 0.0 0.0 -137.65489811507194 -8.079869781458832
36.941819841993336 62.102764666877256 1.530168812400055 -2.50898260809376 -1.1674790079825126 0.0 0.0 -137.57362840702316 -9.2623696544964
40.90975252340737 41.430766582489014 0.9508324600419781 -2.8447412252426147 -1.204282522201538 0.0 0.0 -137.56487641349423 -8.27421263478923
39.827906596068345 49.733277724758295 1.4045536595146608 -2.4953267348400097 -1.229608088806539 0.0 0.0 -137.54505963695257 -7.970472931539386
39.56996497499753 23.76996674603714 1.1433331285828972 -2.5721023630333537 -1.257066267945585 0.0 0.0 -137.53726084165035 -8.072618693689403
37.80696556262392 56.298711789689875 1.3885305678081616 -2.1878389401232736 -1.0552991358125325 0.0 0.0 -137.41624558607475 -8.642337658963411
40.85904990715278 66.81101644361723 1.0171235475289158 -2.5549218565053335 -1.213882733610467 0.0 0.0 -137.269165308392 -8.217555341281109
40.04749263874289 53.004927867367904 0.8183215298903941 -2.1872171380128167 -1.1095761543300104 0.0 0.0 -137.1468417747311 -8.267471873990232
38.280973982955466 64.62593529979303 1.2132821987935711 -2.561149651845858 -1.2237954216313027 0.0 0.0 -137.08337727912772 -8.431392193528946
40.94642114980967 29.456914789338168 1.0988821322907025 -2.3489966276702687 -1.1721128008411856 0.0 0.0 -136.93624202447637 -8.193569162977017
37.49229084344486 54.883822802729334 1.0108297381955529 -2.2179424832470263 -1.237903242456711 0.0 0.0 -136.8932652540629 -8.998416752011003
40.143524688921765 61.950270238262675 0.9769116332272912 -2.094406900690144 -1.0510470356753348 0.0 0.0 -136.80888723013317 -8.143137219733024
41.47428916192362 48.6248614300404 0.911109045072465 -2.817158399551805 -1.2778086658709213 0.0 0.0 -136.6968778167049 -8.492171358850857
