1.236766994386057483e+01 6.285450075551674010e-01 3.073860257018334596e+04
1.236900546686883651e+01 6.301319829570830588e-01 3.041690251536223877e+04
1.237035648146265565e+01 6.317189583589987167e-01 3.009930555608844952e+04
1.237172252689149232e+01 6.333059337609143746e-01 2.978574799627534230e+04
1.237310314240480835e+01 6.348929091628300325e-01 2.947616726440099592e+04
1.237449786725206380e+01 6.364798845647456904e-01 2.917050189200076420e+04
1.237590624068271872e+01 6.380668599666612373e-01 2.886869149258851394e+04
1.237732780194623317e+01 6.396538353685770062e-01 2.857067674099784563e+04
1.237876209029206720e+01 6.412408107704925531e-01 2.827639935313591923e+04
1.238020864496968088e+01 6.428277861724082110e-01 2.798580206614024064e+04
1.238166700522853780e+01 6.444147615743238688e-01 2.769882861893242080e+04
1.238313671031809449e+01 6.460017369762395267e-01 2.741542373315921213e+04
1.238461729948781276e+01 6.475887123781551846e-01 2.713553309451389578e+04
1.238610831198715267e+01 6.491756877800708425e-01 2.685910333443081618e+04
1.238760928706557429e+01 6.507626631819865004e-01 2.658608201214471410e+04
1.238911976397253767e+01 6.523496385839020473e-01 2.631641759710835686e+04
1.239063928195750464e+01 6.539366139858178162e-01 2.605005945176068781e+04
1.239216738026993347e+01 6.555235893877333631e-01 2.578695781463891399e+04
1.239370359815928779e+01 6.571105647896490209e-01 2.552706378382731782e+04
1.239524747487502232e+01 6.586975401915646788e-01 2.527032930073589159e+04
1.239679854966660422e+01 6.602845155934803367e-01 2.501670713420278844e+04
1.239835636178348821e+01 6.618714909953959946e-01 2.476615086491300099e+04
1.239992045047513791e+01 6.634584663973116525e-01 2.451861487012799262e+04
1.240149035499100982e+01 6.650454417992273104e-01 2.427405430871900171e+04
1.240306852764448919e+01 6.666324172011429683e-01 2.403243544880758418e+04
1.240465897608781809e+01 6.682193926030586262e-01 2.379373081703995194e+04
1.240626142003260668e+01 6.698063680049741730e-01 2.355789842084663542e+04
1.240787553559400358e+01 6.713933434068899420e-01 2.332489680494474305e+04
1.240950099888715918e+01 6.729803188088054888e-01 2.309468519380278303e+04
1.241113748602722033e+01 6.745672942107211467e-01 2.286722347953359349e+04
1.241278467312933920e+01 6.761542696126368046e-01 2.264247221001314028e+04
1.241444223630865906e+01 6.777412450145524625e-01 2.242039257721969989e+04
1.241610985168033565e+01 6.793282204164681204e-01 2.220094640579054249e+04
1.241778719535951225e+01 6.809151958183837783e-01 2.198409614179106575e+04
1.241947394346134104e+01 6.825021712202994362e-01 2.176980484169334522e+04
1.242116977210096707e+01 6.840891466222150941e-01 2.155803616155944474e+04
1.242287435739354251e+01 6.856761220241307520e-01 2.134875434642626715e+04
1.242458737545421599e+01 6.872630974260462988e-01 2.114192421988779824e+04
1.242630850239813434e+01 6.888500728279620677e-01 2.093751117387114937e+04
1.242803741434044973e+01 6.904370482298776146e-01 2.073548115860308462e+04
1.242977378739630723e+01 6.920240236317932725e-01 2.053580067276269983e+04
1.243151729768085723e+01 6.936109990337089304e-01 2.033843675381781577e+04
1.243326762130924656e+01 6.951979744356245883e-01 2.014335696854056732e+04
1.243502443439662919e+01 6.967849498375402462e-01 1.995052940369963471e+04
1.243678741305815016e+01 6.983719252394559041e-01 1.975992265692527508e+04
1.243855623340895811e+01 6.999589006413715619e-01 1.957150582774415307e+04
1.244033057156420163e+01 7.015458760432871088e-01 1.938524850878063080e+04
1.244211010363903114e+01 7.031328514452028777e-01 1.920112077712142491e+04
1.244389450574859701e+01 7.047198268471184246e-01 1.901909318584063294e+04
1.244568345400804432e+01 7.063068022490340825e-01 1.883913675568179315e+04
1.244747662453252346e+01 7.078937776509497404e-01 1.866122296689428913e+04
1.244927369343718304e+01 7.094807530528653983e-01 1.848532375122110534e+04
1.245107450457691556e+01 7.110677284547810562e-01 1.831141172919089149e+04
1.245288248136684217e+01 7.126547038566967140e-01 1.813946525718765770e+04
1.245469891166211696e+01 7.142416792586123719e-01 1.796946016014105771e+04
1.245652356203163968e+01 7.158286546605280298e-01 1.780137046645261944e+04
1.245835619904430835e+01 7.174156300624436877e-01 1.763517059906184659e+04
1.246019658926902096e+01 7.190026054643592346e-01 1.747083536891791300e+04
1.246204449927467373e+01 7.205895808662750035e-01 1.730833996856426893e+04
1.246389969563016464e+01 7.221765562681905504e-01 1.714765996583462038e+04
1.246576194490439526e+01 7.237635316701062083e-01 1.698877129765787686e+04
1.246763101366626181e+01 7.253505070720218662e-01 1.683165026397064867e+04
1.246950666848465872e+01 7.269374824739375240e-01 1.667627352173492909e+04
1.247138867592848932e+01 7.285244578758531819e-01 1.652261807905981914e+04
1.247327680256664628e+01 7.301114332777688398e-01 1.637066128942461910e+04
1.247517081496803293e+01 7.316984086796844977e-01 1.622038084600237016e+04
1.247707047970154370e+01 7.332853840816001556e-01 1.607175477608142137e+04
1.247897556333607838e+01 7.348723594835158135e-01 1.592476143558371041e+04
1.248088583244053140e+01 7.364593348854313604e-01 1.577937950367799385e+04
1.248280105358380609e+01 7.380463102873470183e-01 1.563558797748612778e+04
1.248472099333479690e+01 7.396332856892626761e-01 1.549336616688113463e+04
1.248664541826240182e+01 7.412202610911783340e-01 1.535269368937517720e+04
1.248857409493552062e+01 7.428072364930939919e-01 1.521355046509588283e+04
1.249050678992304952e+01 7.443942118950096498e-01 1.507591671184960978e+04
1.249244326979388831e+01 7.459811872969253077e-01 1.493977294026998243e+04
1.249438330111693141e+01 7.475681626988409656e-01 1.480509994905017084e+04
1.249632665046108215e+01 7.491551381007566235e-01 1.467187882025773433e+04
1.249827308439523321e+01 7.507421135026721704e-01 1.454009091472995351e+04
1.250022236948828613e+01 7.523290889045879393e-01 1.440971786754898130e+04
1.250217427230913714e+01 7.539160643065034861e-01 1.428074158359486319e+04
1.250412855942668422e+01 7.555030397084192550e-01 1.415314423317516412e+04
1.250608499740982715e+01 7.570900151103348019e-01 1.402690824773004351e+04
1.250804373245843593e+01 7.586769905122504598e-01 1.390201668874987445e+04
1.251000785680523819e+01 7.602639659141661177e-01 1.377845567162672342e+04
1.251197793288351079e+01 7.618509413160817756e-01 1.365620890400486678e+04
1.251395375250215913e+01 7.634379167179974335e-01 1.353525957143399864e+04
1.251593510747008509e+01 7.650248921199129803e-01 1.341559110729213717e+04
1.251792178959618873e+01 7.666118675218287493e-01 1.329718718874456863e+04
1.251991359068937193e+01 7.681988429237442961e-01 1.318003173277371388e+04
1.252191030255853654e+01 7.697858183256600650e-01 1.306410889227850021e+04
1.252391171701258621e+01 7.713727937275756119e-01 1.294940305224220720e+04
1.252591762586042279e+01 7.729597691294912698e-01 1.283589882596710049e+04
1.252792782091094459e+01 7.745467445314069277e-01 1.272358105137519487e+04
1.252994209397305525e+01 7.761337199333225856e-01 1.261243478737348778e+04
1.253196023685565841e+01 7.777206953352382435e-01 1.250244531028256824e+04
1.253398204136765237e+01 7.793076707371539014e-01 1.239359811032752987e+04
1.253600729931794078e+01 7.808946461390695593e-01 1.228587888819009277e+04
1.253803580251542371e+01 7.824816215409851061e-01 1.217927355162047752e+04
1.254006734276900659e+01 7.840685969429008750e-01 1.207376821210845446e+04
1.254210171188758771e+01 7.856555723448164219e-01 1.196934918161186579e+04
1.254413870168006895e+01 7.872425477467321908e-01 1.186600296934219296e+04
1.254617810395535393e+01 7.888295231486477377e-01 1.176371627860568151e+04
1.254821971052234275e+01 7.904164985505633956e-01 1.166247600369907013e+04
1.255026331318993904e+01 7.920034739524790535e-01 1.156226922685917270e+04
1.255230870376704111e+01 7.935904493543947114e-01 1.146308321526494728e+04
1.255435567406255437e+01 7.951774247563103692e-01 1.136490541809149909e+04
1.255640401588537891e+01 7.967644001582259161e-01 1.126772346361473683e+04
1.255845352104441481e+01 7.983513755601416850e-01 1.117152515636583666e+04
1.256050398134856749e+01 7.999383509620572319e-01 1.107629847433478062e+04
1.256255518860673703e+01 8.015253263639730008e-01 1.098203156622189090e+04
1.256460693462782352e+01 8.031123017658885477e-01 1.088871274873646325e+04
1.256665901122073059e+01 8.046992771678042056e-01 1.079633050394174643e+04
1.256871121019435833e+01 8.062862525697198635e-01 1.070487347664548361e+04
1.257076385237369642e+01 8.078732279716355213e-01 1.061433105874325702e+04
1.257281969320400350e+01 8.094602033735511792e-01 1.052469547010533461e+04
1.257487901745376391e+01 8.110471787754668371e-01 1.043595629823585841e+04
1.257694165566651989e+01 8.126341541773824950e-01 1.034810277572352788e+04
1.257900743838580659e+01 8.142211295792980419e-01 1.026112428489265221e+04
1.258107619615516093e+01 8.158081049812138108e-01 1.017501035548671643e+04
1.258314775951812159e+01 8.173950803831293577e-01 1.008975066239095031e+04
1.258522195901822727e+01 8.189820557850451266e-01 1.000533502339287224e+04
1.258729862519901133e+01 8.205690311869606735e-01 9.921753396980464458e+03
1.258937758860401246e+01 8.221560065888763313e-01 9.838995880177000799e+03
1.259145867977676758e+01 8.237429819907919892e-01 9.757052706412154294e+03
1.259354172926081716e+01 8.253299573927076471e-01 9.675914243428502232e+03
1.259562656759969457e+01 8.269169327946233050e-01 9.595570991222928569e+03
1.259771302533694026e+01 8.285039081965389629e-01 9.516013580022279712e+03
1.259980093301608761e+01 8.300908835984546208e-01 9.437232768292697074e+03
1.260189012118067886e+01 8.316778590003701677e-01 9.359219440781978847e+03
1.260398042037424560e+01 8.332648344022859366e-01 9.281964606594283396e+03
1.260607166114033184e+01 8.348518098042014834e-01 9.205459397297003306e+03
1.260816367402246740e+01 8.364387852061172524e-01 9.129695065058567707e+03
1.261025628956419631e+01 8.380257606080327992e-01 9.054662980817456628e+03
1.261234933830905192e+01 8.396127360099484571e-01 8.980354632481024964e+03
1.261444265080057292e+01 8.411997114118641150e-01 8.906761623154312474e+03
1.261653605758229624e+01 8.427866868137797729e-01 8.833875669397879392e+03
1.261862938919776056e+01 8.443736622156954308e-01 8.761688599514347516e+03
1.262072247619049925e+01 8.459606376176109777e-01 8.690192351863048316e+03
1.262281514910405278e+01 8.475476130195267466e-01 8.619378973202394263e+03
1.262490723848195984e+01 8.491345884214422934e-01 8.549240617059385841e+03
1.262699857486775556e+01 8.507215638233580624e-01 8.479769542125761291e+03
1.262908898880497510e+01 8.523085392252736092e-01 8.410958110680438040e+03
1.263117831083716069e+01 8.538955146271892671e-01 8.342798787037751026e+03
1.263326637150784570e+01 8.554824900291049250e-01 8.275284136020854930e+03
1.263535300136056883e+01 8.570694654310205829e-01 8.208406821460186620e+03
1.263743942031959122e+01 8.586564408329362408e-01 8.142164929011412823e+03
1.263952714459757409e+01 8.602434162348518987e-01 8.076556929818016215e+03
1.264161606033026075e+01 8.618303916367675566e-01 8.011574686343378744e+03
1.264370605063577280e+01 8.634173670386831034e-01 7.947210175319424707e+03
1.264579699863221940e+01 8.650043424405988723e-01 7.883455497543548518e+03
1.264788878743771861e+01 8.665913178425144192e-01 7.820302875708295687e+03
1.264998130017038491e+01 8.681782932444301881e-01 7.757744652273552674e+03
1.265207441994833282e+01 8.697652686463457350e-01 7.695773287380349757e+03
1.265416802988967682e+01 8.713522440482613929e-01 7.634381356805372889e+03
1.265626201311253318e+01 8.729392194501770508e-01 7.573561549955348710e+03
1.265835625273501641e+01 8.745261948520927087e-01 7.513306667900416869e+03
1.266045063187524100e+01 8.761131702540083666e-01 7.453609621445608354e+03
1.266254503365132145e+01 8.777001456559240244e-01 7.394463429239727702e+03
1.266463934118137757e+01 8.792871210578396823e-01 7.335861215920725954e+03
1.266673343758351677e+01 8.808740964597552292e-01 7.277796210296847676e+03
1.266882720597585887e+01 8.824610718616709981e-01 7.220261743562778975e+03
1.267092052947651659e+01 8.840480472635865450e-01 7.163251247550089829e+03
1.267301329120360620e+01 8.856350226655023139e-01 7.106758253011104898e+03
1.267510537427524220e+01 8.872219980674178608e-01 7.050776387935745333e+03
1.267719666180954086e+01 8.888089734693335187e-01 6.995299375900345694e+03
1.267928703692461490e+01 8.903959488712491765e-01 6.940321034448022147e+03
1.268137638273858236e+01 8.919829242731648344e-01 6.885835273499827963e+03
1.268346458236955598e+01 8.935698996750804923e-01 6.831836093795986926e+03
1.268555151893564847e+01 8.951568750769960392e-01 6.778317585366718959e+03
1.268763707555497966e+01 8.967438504789118081e-01 6.725273926031887640e+03
1.268972113534566226e+01 8.983308258808273550e-01 6.672699379929013958e+03
1.269180358142581078e+01 8.999178012827431239e-01 6.620588296068906857e+03
1.269388429691353970e+01 9.015047766846586708e-01 6.568935106918526799e+03
1.269596316492696531e+01 9.030917520865743287e-01 6.517734327010289235e+03
1.269804006858420387e+01 9.046787274884899865e-01 6.466980551577506958e+03
1.270011489100336632e+01 9.062657028904056444e-01 6.416668455215190988e+03
1.270218751530311430e+01 9.078526782923213023e-01 6.366792790572733793e+03
1.270425891370438087e+01 9.094396536942369602e-01 6.317362036704968887e+03
1.270633007619894350e+01 9.110266290961526181e-01 6.268384640501021750e+03
1.270840091715359854e+01 9.126136044980681650e-01 6.219855473992191037e+03
1.271047135093514413e+01 9.142005798999839339e-01 6.171769477664839542e+03
1.271254129191037840e+01 9.157875553018994808e-01 6.124121659422564335e+03
1.271461065444610128e+01 9.173745307038152497e-01 6.076907093565821924e+03
1.271667935290911267e+01 9.189615061057307965e-01 6.030120919788993888e+03
1.271874730166620537e+01 9.205484815076464544e-01 5.983758342194190845e+03
1.272081441508418287e+01 9.221354569095621123e-01 5.937814628321850250e+03
1.272288060752984329e+01 9.237224323114777702e-01 5.892285108197514091e+03
1.272494579336998299e+01 9.253094077133934281e-01 5.847165173394658268e+03
1.272700988697140012e+01 9.268963831153089750e-01 5.802450276113250766e+03
1.272907280270089458e+01 9.284833585172247439e-01 5.758135928273703939e+03
1.273113445492526630e+01 9.300703339191402907e-01 5.714217700625961697e+03
1.273319475801131162e+01 9.316573093210560597e-01 5.670691221873420545e+03
1.273525362632582869e+01 9.332442847229716065e-01 5.627552177811510774e+03
1.273731097423561565e+01 9.348312601248872644e-01 5.584796310480472130e+03
1.273936671610747240e+01 9.364182355268029223e-01 5.542419417332270314e+03
1.274142076630819531e+01 9.380052109287185802e-01 5.500417350411287771e+03
1.274347303920458607e+01 9.395921863306342381e-01 5.458786015548529576e+03
1.274552344916343927e+01 9.411791617325498960e-01 5.417521371569131588e+03
1.274757191055155658e+01 9.427661371344655539e-01 5.376619429512956231e+03
1.274961833773573616e+01 9.443531125363811007e-01 5.336076251867943938e+03
1.275166264508277258e+01 9.459400879382968697e-01 5.295887951816076566e+03
1.275370474695946932e+01 9.475270633402124165e-01 5.256050692491732661e+03
1.275574455773262095e+01 9.491140387421281854e-01 5.216560686252065352e+03
1.275778199176902916e+01 9.507010141440437323e-01 5.177414193959441036e+03
1.275981696343548855e+01 9.522879895459593902e-01 5.138607524275405012e+03
1.276184938709880257e+01 9.538749649478750481e-01 5.100137032966289553e+03
1.276387917712576581e+01 9.554619403497907060e-01 5.061999122220001482e+03
1.276590624788317641e+01 9.570489157517063639e-01 5.024190239973891948e+03
1.276793051373783605e+01 9.586358911536220218e-01 4.986706879253587431e+03
1.276995238982761371e+01 9.602228665555376796e-01 4.949542295322974496e+03
1.277197290756422454e+01 9.618098419574532265e-01 4.912686260531672815e+03
1.277399203979018338e+01 9.633968173593689954e-01 4.876135964693938149e+03
1.277600971945594033e+01 9.649837927612845423e-01 4.839888887372709178e+03
1.277802587951192947e+01 9.665707681632003112e-01 4.803942528337603108e+03
1.278004045290860091e+01 9.681577435651158581e-01 4.768294407443532691e+03
1.278205337259639229e+01 9.697447189670315160e-01 4.732942064508275507e+03
1.278406457152574660e+01 9.713316943689471739e-01 4.697883059189362939e+03
1.278607398264711037e+01 9.729186697708628317e-01 4.663114970860162430e+03
1.278808153891092303e+01 9.745056451727784896e-01 4.628635398485217593e+03
1.279008717326762934e+01 9.760926205746940365e-01 4.594441960495068997e+03
1.279209081866767050e+01 9.776795959766098054e-01 4.560532294660372827e+03
1.279409240806148951e+01 9.792665713785253523e-01 4.526904057965621178e+03
1.279609187439952933e+01 9.808535467804411212e-01 4.493554926482295741e+03
1.279808915063223473e+01 9.824405221823566681e-01 4.460482595241688614e+03
1.280008416971004515e+01 9.840274975842723260e-01 4.427684778107305647e+03
1.280207686458340532e+01 9.856144729861879838e-01 4.395159207647006042e+03
1.280406716820275825e+01 9.872014483881036417e-01 4.362903635004837270e+03
1.280605501351854514e+01 9.887884237900192996e-01 4.330915829772657162e+03
1.280804033348121074e+01 9.903753991919349575e-01 4.299193579861605940e+03
1.281002306104119448e+01 9.919623745938506154e-01 4.267734691373409987e+03
1.281200312914894290e+01 9.935493499957661623e-01 4.236536988471631048e+03
1.281398047075489721e+01 9.951363253976819312e-01 4.205598313252787193e+03
1.281595501880950216e+01 9.967233007995974781e-01 4.174916525617560183e+03
1.281792670626319541e+01 9.983102762015132470e-01 4.144489503141912792e+03
1.281989546606642350e+01 9.998972516034287938e-01 4.114315140948382577e+03
1.282186123116963117e+01 1.001484227005344341e+00 4.084391351577309706e+03
1.282382393452325609e+01 1.003071202407260110e+00 4.054716064858323080e+03
1.282578350907774478e+01 1.004658177809175879e+00 4.025287227781919682e+03
1.282773988778353669e+01 1.006245153211091425e+00 3.996102804371203092e+03
1.282969300359107834e+01 1.007832128613006972e+00 3.967160775553870735e+03
1.283164278945081094e+01 1.009419104014922741e+00 3.938459139034389409e+03
1.283358928860594261e+01 1.011006079416838510e+00 3.909995521021061904e+03
1.283553341810449133e+01 1.012593054818753835e+00 3.881764441336465552e+03
1.283747535320226341e+01 1.014180030220669604e+00 3.853762961455095592e+03
1.283941503866332212e+01 1.015767005622585373e+00 3.825988967850440986e+03
1.284135241925173609e+01 1.017353981024500920e+00 3.798440369190202546e+03
1.284328743973156861e+01 1.018940956426416466e+00 3.771115096076197005e+03
1.284522004486688651e+01 1.020527931828332235e+00 3.744011100787599389e+03
1.284715017942175486e+01 1.022114907230248004e+00 3.717126357027445920e+03
1.284907778816024049e+01 1.023701882632163551e+00 3.690458859672326980e+03
1.285100281584641202e+01 1.025288858034079098e+00 3.664006624525219650e+03
1.285292520724433096e+01 1.026875833435994867e+00 3.637767688071493922e+03
1.285484490711806416e+01 1.028462808837910414e+00 3.611740107237986194e+03
1.285676186023167844e+01 1.030049784239825961e+00 3.585921959155081822e+03
1.285867601134924065e+01 1.031636759641741730e+00 3.560311340921845840e+03
1.286058730523481586e+01 1.033223735043657499e+00 3.534906369374069072e+03
1.286249568665246734e+01 1.034810710445573045e+00 3.509705180855273284e+03
1.286440110036626727e+01 1.036397685847488592e+00 3.484705930990570778e+03
1.286630349114027538e+01 1.037984661249404361e+00 3.459906794463359347e+03
1.286820280373856029e+01 1.039571636651320130e+00 3.435305964794871670e+03
1.287009898292518884e+01 1.041158612053235677e+00 3.410901654126431367e+03
1.287199197346422430e+01 1.042745587455151224e+00 3.386692093004469825e+03
1.287388172011973708e+01 1.044332562857066993e+00 3.362675530168241039e+03
1.287576816765578513e+01 1.045919538258982540e+00 3.338850232340187176e+03
1.287765126083644240e+01 1.047506513660898086e+00 3.315214484018907569e+03
1.287953094442577218e+01 1.049093489062813855e+00 3.291766587274767971e+03
1.288140716318783952e+01 1.050680464464729624e+00 3.268504861547993187e+03
1.288327986188670948e+01 1.052267439866645171e+00 3.245427643449346306e+03
1.288514898528645070e+01 1.053854415268560718e+00 3.222533286563246747e+03
1.288701447815112644e+01 1.055441390670476487e+00 3.199820161253350307e+03
1.288887628524480533e+01 1.057028366072392256e+00 3.177286654470583471e+03
1.289073435133155243e+01 1.058615341474307803e+00 3.154931169563517415e+03
1.289258862117543103e+01 1.060202316876223350e+00 3.132752126091119408e+03
1.289443903957136328e+01 1.061789292278139119e+00 3.110747959604015705e+03
1.289628611760440435e+01 1.063376267680054665e+00 3.088916505389713166e+03
1.289813035468488067e+01 1.064963243081970212e+00 3.067255645837589782e+03
1.289997170279648486e+01 1.066550218483885981e+00 3.045763883325918414e+03
1.290181011392290777e+01 1.068137193885801750e+00 3.024439735225259483e+03
1.290364554004783848e+01 1.069724169287717297e+00 3.003281733730510041e+03
1.290547793315497138e+01 1.071311144689632844e+00 2.982288425695019214e+03
1.290730724522799200e+01 1.072898120091548613e+00 2.961458372466684523e+03
1.290913342825059651e+01 1.074485095493464382e+00 2.940790149726086838e+03
1.291095643420647399e+01 1.076072070895379929e+00 2.920282347326534364e+03
1.291277621507931350e+01 1.077659046297295475e+00 2.899933569136068400e+03
1.291459272285280768e+01 1.079246021699211244e+00 2.879742432881400418e+03
1.291640590951064560e+01 1.080832997101126791e+00 2.859707569993712696e+03
1.291821572703652166e+01 1.082419972503042338e+00 2.839827625456320675e+03
1.292002212741412492e+01 1.084006947904958107e+00 2.820101257654186156e+03
1.292182506262714625e+01 1.085593923306873876e+00 2.800527138225261297e+03
1.292362448465927471e+01 1.087180898708789423e+00 2.781103951913590208e+03
1.292542034549420471e+01 1.088767874110704970e+00 2.761830396424204991e+03
1.292721259711562531e+01 1.090354849512620738e+00 2.742705182279756173e+03
1.292900119150722560e+01 1.091941824914536507e+00 2.723727032678896194e+03
1.293078608065269997e+01 1.093528800316451832e+00 2.704894683356331370e+03
1.293256721653573926e+01 1.095115775718367601e+00 2.686206882444541861e+03
1.293434455114003079e+01 1.096702751120283370e+00 2.667662390337235138e+03
1.293611803644926894e+01 1.098289726522198917e+00 2.649259979554349229e+03
1.293788762444714102e+01 1.099876701924114464e+00 2.630998434608731259e+03
1.293965326711734320e+01 1.101463677326030233e+00 2.612876551874383040e+03
1.294141491644356279e+01 1.103050652727946002e+00 2.594893139456303288e+03
1.294317252440948884e+01 1.104637628129861548e+00 2.577047017061862334e+03
1.294492604299881577e+01 1.106224603531777095e+00 2.559337015873737982e+03
1.294667542419523265e+01 1.107811578933692864e+00 2.541761978424338849e+03
1.294842061998243210e+01 1.109398554335608411e+00 2.524320758471762929e+03
1.295016158234410497e+01 1.110985529737523958e+00 2.507012220877186792e+03
1.295189826326394034e+01 1.112572505139439727e+00 2.489835241483756818e+03
1.295363085416600768e+01 1.114159480541355496e+00 2.472788498529931530e+03
