KNphi inclination_EM log10_mej_dyn log10_mej_wind luminosity_distance KNtimeshift Ebv log_likelihood log_prior
38.51683492650581 1.3104771763474887 -2.4625525501083354 -1.2889057232814631 40.0 0.0 0.0 -144.90486837097222 -6.20805888149486
42.277232653635245 0.926536396502677 -2.4466456543690898 -1.052871362244391 40.0 0.0 0.0 -140.355463805505 -6.397499221362757
64.54319487427342 0.9545284146301387 -2.4736139051582384 -1.1825711862607757 40.0 0.0 0.0 -139.80267906645662 -6.377076468113654
31.288682610722468 1.3536662949821736 -2.17980392258658 -1.1464745916664054 40.0 0.0 0.0 -139.73803753651916 -6.19754641622936
34.51483370704856 1.048233572425288 -2.2743904403015907 -1.318478474245239 40.0 0.0 0.0 -139.72178888569434 -6.317029708267463
24.633817316372266 1.3601443859258382 -2.037158804924201 -1.1334671721338079 40.0 0.0 0.0 -139.66149436669068 -6.19613928166035
68.03589272620496 1.4373405562070845 -2.2873426441382656 -1.150783199030536 40.0 0.0 0.0 -139.49157441204247 -6.182717885807251
70.82088071760509 1.3389933321139986 -2.4800279621129473 -1.1743008455799002 40.0 0.0 0.0 -139.39307537703024 -6.200896522397616
62.33885641123591 1.2641802786435392 -2.490578888879856 -1.1635786143117761 40.0 0.0 0.0 -139.32073879242185 -6.22154835659328
48.26565350706911 0.43742429446251524 -2.3556010985652724 -1.339003779793353 40.0 0.0 0.0 -139.22759601700488 -7.032733636936593
54.13417854377445 0.8726219178880945 -2.062715778055966 -1.2018533938244675 40.0 0.0 0.0 -139.2150108130746 -6.440337033001713
60.25641876171364 0.5562009613720185 -2.2213383260321846 -1.2948750282432242 40.0 0.0 0.0 -139.09677045780697 -6.812514007708225
61.66698948179612 0.8790962097982142 -2.215369924941773 -1.2375307708164693 40.0 0.0 0.0 -139.05188192418174 -6.434939574474309
69.23833640294637 0.4475457553951628 -2.163777337387714 -1.1789630528411204 40.0 0.0 0.0 -139.0060051196801 -7.011371231812172
55.1727779116952 0.7888840065024575 -2.0329307509478913 -1.1164013510827027 40.0 0.0 0.0 -138.96293194098894 -6.516885974039253
24.318921481739178 1.3962447520632193 -2.3156524971955923 -1.0033902745549206 40.0 0.0 0.0 -138.9554226312105 -6.189098223962945
53.383234636323444 0.8654063912964675 -2.4104790030686476 -1.2811099136339072 40.0 0.0 0.0 -138.76128750122007 -6.446436648000352
72.85667968911328 1.0424473990918368 -2.3951249227442686 -1.1851038524016646 40.0 0.0 0.0 -138.71210202405206 -6.320384711970687
