KNphi inclination_EM log10_mej_dyn log10_mej_wind luminosity_distance KNtimeshift Ebv log_likelihood log_prior
50.765466367766756 0.017526457666098814 -2.5315624848306153 -1.4028278208434095 40.0 0.0 0.0 -164.56030687100895 -10.217880973684078
51.37983021181385 0.015427264231064556 -2.2583903773066156 -1.1449297555075495 40.0 0.0 0.0 -161.37776556798576 -10.34544470123057
67.20472695975843 0.014794875233975966 -2.3232651634254564 -1.203709041157324 40.0 0.0 0.0 -160.79484899299936 -10.387297011708245
61.347485406591616 0.006888524032027464 -2.1986576803494495 -1.2510440630146973 40.0 0.0 0.0 -160.45705617419256 -11.151692448310316
60.420450754495235 0.023776795662509828 -2.4719045614787998 -1.198894086968814 40.0 0.0 0.0 -160.28839189314658 -9.912925474408919
54.95527207874926 0.018660049825910238 -2.3744862879163517 -1.1566013032194382 40.0 0.0 0.0 -160.06770451257793 -10.155214550853103
43.03874610809535 0.018077270251562298 -2.724133694103277 -1.1666373745995597 40.0 0.0 0.0 -159.91897966474528 -10.186940486190213
49.29784004624238 0.01805876378356714 -2.8592334411418703 -1.2521025439222222 40.0 0.0 0.0 -159.8053026123937 -10.187964641509481
72.51456449635361 0.014283525618755856 -2.5611803606710515 -1.2852497333182555 40.0 0.0 0.0 -159.67030836704978 -10.422468567790993
51.72736143098628 0.017630174707051943 -2.2953466898305326 -1.0984783981985886 40.0 0.0 0.0 -159.5867207323883 -10.211981281257899
69.74689845089961 0.014498199708679362 -2.3781430409773385 -1.201535444064088 40.0 0.0 0.0 -159.23829658607877 -10.407551932399166
33.03945108237306 0.02349319218368448 -2.4900276300772584 -1.1516467709479812 40.0 0.0 0.0 -159.15987483584473 -9.92492268805369
70.94017231249487 0.012533781811843381 -2.7452136821473836 -1.2638345973726133 40.0 0.0 0.0 -159.00536198450644 -10.553140021688206
57.843035296083436 0.012718951968233267 -2.4640055387468482 -1.1456805357217694 40.0 0.0 0.0 -158.9987490367624 -10.538475182902951
67.6137581132748 0.01343972694487541 -2.657981134940653 -1.1853742794765523 40.0 0.0 0.0 -158.91609205513834 -10.48335646915497
45.00199424641662 0.016879042796252134 -2.2284765495026884 -1.2077951365621211 40.0 0.0 0.0 -158.8552389894634 -10.255516085839199
58.30725344004412 0.016334022511499898 -2.3886545149451597 -1.3371287412307171 40.0 0.0 0.0 -158.64765265147815 -10.288335646860794
55.637131172590216 0.016159785543571496 -2.7946315097371013 -1.1979669974652907 40.0 0.0 0.0 -158.62725607565093 -10.299059124188105
73.54005170081312 0.007862121834695517 -2.6837083461432494 -1.2121004342908384 40.0 0.0 0.0 -158.6184884354125 -11.019495161531436
44.93206267672112 0.020729068040457304 -2.344336367250935 -1.1429811750562477 40.0 0.0 0.0 -158.58620132897076 -10.05007603122807
54.06865431553422 0.013784277103230429 -2.561667851807224 -1.4208534455215989 40.0 0.0 0.0 -158.58158144098863 -10.458044448524607
58.088759123960095 0.021466458572500638 -2.5830506185855318 -1.2301659272051708 40.0 0.0 0.0 -158.45795442266478 -10.01512653497014
65.35095630023235 0.015546362025070943 -2.4017830279320775 -1.194460518110188 40.0 0.0 0.0 -158.41278381764934 -10.337755006888395
43.82044026389114 0.013732445118915308 -2.8262579176124456 -1.2495610329056164 40.0 0.0 0.0 -158.39457606163356 -10.46181152330114
57.36964445996858 0.01197175996625305 -2.1615724501472546 -1.2710446699853961 40.0 0.0 0.0 -158.38732478299863 -10.599014729976151
62.56956846113498 0.011609282575306879 -2.730921923537356 -1.3452506539795812 40.0 0.0 0.0 -158.34312665031163 -10.629758845444034
49.07234954440567 0.007933165246679563 -2.716536188765288 -1.2998817171230712 40.0 0.0 0.0 -158.2663000240982 -11.010499767699685
41.16713856052434 0.010338242540789805 -2.735005516412187 -1.2905811500703561 40.0 0.0 0.0 -158.17442438791932 -10.745709308564699
69.43597762086355 0.01470411996683307 -2.622677884014316 -1.2164716474291881 40.0 0.0 0.0 -158.15492409052808 -10.393449693965428
73.13347342939787 0.011044810470851669 -2.6835421498024075 -1.2306363113804633 40.0 0.0 0.0 -158.12650199885456 -10.679601037271992
55.86004847676676 0.015886436318097913 -2.6304642488678405 -1.157536947438138 40.0 0.0 0.0 -158.11071870812032 -10.316117762973992
39.4636954912454 0.022089639240168157 -2.636215295295762 -1.1598470091245683 40.0 0.0 0.0 -158.00021856385345 -9.986514023632552
68.98886183666151 0.011503836095157453 -2.760717755143253 -1.2775043417440375 40.0 0.0 0.0 -157.96926533331697 -10.638882886117633
32.42813258333997 0.02105737971164971 -2.6325318732337513 -1.1972168467385877 40.0 0.0 0.0 -157.96031963590292 -10.034364207367718
50.58231532971584 0.02168003087953698 -2.5186557555182256 -1.2660672300084608 40.0 0.0 0.0 -157.94960337279304 -10.00522812049796
51.18948032657654 0.021966537505367572 -2.6300827871063164 -1.2108930267689781 40.0 0.0 0.0 -157.9371245140361 -9.992101532693278
59.98599222591727 0.01892098203754128 -2.4980985524307875 -1.26459196500014 40.0 0.0 0.0 -157.81916411972696 -10.141329583846982
68.99716233029778 0.015020562642017607 -2.602596204925761 -1.2552448620356735 40.0 0.0 0.0 -157.80272207696962 -10.372158880894343
52.72899574263547 0.01979718807091591 -2.691578628845165 -1.2029966243757306 40.0 0.0 0.0 -157.7363191030462 -10.096066794185294
41.29951408323722 0.02149019323040567 -2.6283559288831566 -1.1573678634395994 40.0 0.0 0.0 -157.73201484227613 -10.01402165321299
66.3052404100288 0.012102307345913197 -2.7214109957344372 -1.2195345016973989 40.0 0.0 0.0 -157.72368186274744 -10.588169669808494
44.20233349012362 0.015237413911319662 -2.586274541613234 -1.3847001075057872 40.0 0.0 0.0 -157.72192446148117 -10.357826234646257
73.18739587784174 0.006719520188273193 -2.526079834176019 -1.1696943136943894 40.0 0.0 0.0 -157.6581827056547 -11.176532156789328
46.26898895115684 0.022803030269579954 -2.6168287170358067 -1.1984838668916185 40.0 0.0 0.0 -157.64657888618322 -9.954734613728174
68.3220449217628 0.014931602556794871 -2.554247366559466 -1.186631811485535 40.0 0.0 0.0 -157.61996455356098 -10.378098598131466
55.45974291036524 0.020884951578476543 -2.612616831357508 -1.2423768710600538 40.0 0.0 0.0 -157.57613383733522 -10.042585201344979
38.148619510030876 0.01959418999994467 -2.7328572595621514 -1.2228602107156115 40.0 0.0 0.0 -157.5596000157858 -10.106372278698045
47.406239983976945 0.017042028247053975 -2.576632476492952 -1.3604637232327887 40.0 0.0 0.0 -157.52603246025805 -10.245907245573012
40.5317942746635 0.018910398700201735 -2.3237254910315217 -1.159573514796801 40.0 0.0 0.0 -157.475972633194 -10.141889017583104
42.3363187851824 0.01940685473551237 -2.4259619548291935 -1.1247157474725555 40.0 0.0 0.0 -157.45572331199253 -10.115977814131332
74.7146674799547 0.0032920606461735776 -2.666639763398583 -1.2502790001592254 40.0 0.0 0.0 -157.45250532219225 -11.890029484228357
64.05301787873836 0.01550574893571414 -2.658752604294125 -1.1983894544198344 40.0 0.0 0.0 -157.4239963811339 -10.340370600342759
64.34108245774352 0.01491340917835265 -2.686791513682733 -1.2478472484855432 40.0 0.0 0.0 -157.41899273245303 -10.379317698354727
67.12686220480482 0.013267195597154119 -2.378651287034737 -1.2015330473430992 40.0 0.0 0.0 -157.40738261986866 -10.49627622750962
59.707219298061574 0.018933816377575026 -2.63435775162305 -1.2440253065243088 40.0 0.0 0.0 -157.39349472898178 -10.140651582198192
40.303216303827625 0.020002475536647895 -2.71544573657121 -1.2049103526545857 40.0 0.0 0.0 -157.38667008288266 -10.085752024218024
71.94437462807491 0.008505037714424178 -2.4533496371134618 -1.172012889366374 40.0 0.0 0.0 -157.37765226233188 -10.94089477863695
49.27097597574946 0.013713866352785391 -2.433065355808271 -1.427889459763278 40.0 0.0 0.0 -157.33810253273847 -10.46316526460004
57.48810569542473 0.013536897741956051 -2.221830310873622 -1.2425415355563287 40.0 0.0 0.0 -157.33635079872525 -10.476152801128716
66.27980347681486 0.010340461906645124 -2.230938962666237 -1.278160302260044 40.0 0.0 0.0 -157.31347895110622 -10.745494663901258
62.59827916105707 0.007771540875656738 -2.7302459634931777 -1.2518432388220682 40.0 0.0 0.0 -157.25808318750603 -11.03108299343172
54.84870638928765 0.003271729110311769 -2.4038765345432096 -1.322357698115494 40.0 0.0 0.0 -157.22528082195456 -11.896224541853755
64.86294357118074 0.012979622362297522 -2.7161195733415817 -1.2314814925806354 40.0 0.0 0.0 -157.18557359756025 -10.518188844435572
49.860439427591785 0.020063491994433552 -2.6716180470403055 -1.2794840511324341 40.0 0.0 0.0 -157.16989011426733 -10.082706629529557
58.12390966379288 0.01138562508619118 -2.6850146815487594 -1.198734674908268 40.0 0.0 0.0 -157.16688408579344 -10.649211386014068
38.74623807544022 0.023630178481540625 -2.515424911880985 -1.1698613208590225 40.0 0.0 0.0 -157.14882665419495 -9.919109804492894
46.99828552270117 0.019956331539022792 -2.703866636485798 -1.21596959059536 40.0 0.0 0.0 -157.1374594673199 -10.088061296265032
41.17465466709805 0.012872314351590874 -2.6620883242711635 -1.3571673950373515 40.0 0.0 0.0 -157.0898692014843 -10.526490168376224
62.32753363717897 0.012581837831085177 -2.6870559041231608 -1.1947382151730368 40.0 0.0 0.0 -157.07630166511302 -10.549313434693987
35.35260422966346 0.022704488699634755 -2.5167461657337333 -1.1615187685438235 40.0 0.0 0.0 -157.05371561176034 -9.959064654983559
39.52517837151017 0.01730455787236266 -2.6918373585849076 -1.215296220662101 40.0 0.0 0.0 -157.05333044827393 -10.230621363701868
55.211163440746006 0.019175623081366142 -2.7030121702033374 -1.244999279687014 40.0 0.0 0.0 -157.01957477133172 -10.127962826531625
45.13565978016402 0.009840854917233648 -2.419141541127207 -1.4496596256616536 40.0 0.0 0.0 -157.0133692734973 -10.795014934217583
62.943417156249836 0.017957031009373594 -2.5418546068384984 -1.200682847258149 40.0 0.0 0.0 -156.96444523732688 -10.193613388028972
45.77564079554777 0.013610896794027817 -2.5402386629381795 -1.4252708865112267 40.0 0.0 0.0 -156.9604452760019 -10.470701552380296
54.28326840202881 0.012712506414554993 -2.7048055425926147 -1.2921008974973112 40.0 0.0 0.0 -156.95864151271613 -10.538982051704746
40.42600727295343 0.018157204705637676 -2.5167662438776315 -1.142967685831302 40.0 0.0 0.0 -156.92373503607905 -10.182528895410718
70.62286095937833 0.0027389554575264485 -2.580136852971959 -1.2322360620852548 40.0 0.0 0.0 -156.91510519752347 -12.07396600536087
57.406270057404804 0.016368387726677838 -2.598839492567651 -1.3384335649709225 40.0 0.0 0.0 -156.8586601008064 -10.28623414028236
61.06943188980424 0.006570030457767627 -2.6529751086916202 -1.2437777025807104 40.0 0.0 0.0 -156.84506885243775 -11.199030108739871
70.66321169306153 0.011098251736820948 -2.619074206883631 -1.2966071827115426 40.0 0.0 0.0 -156.82752316597612 -10.674774316773924
62.648017766982115 0.017849773075841627 -2.545385114733492 -1.2585521882189212 40.0 0.0 0.0 -156.79895490676577 -10.199603690541032
47.44469453644746 0.01078853500489488 -2.6983587407084015 -1.3322532526083137 40.0 0.0 0.0 -156.79328098262053 -10.703076785066301
