    0.333501327037811279E+02    0.156653118429720117E+01   -0.221147394180297852E+01   -0.203870955109596252E+01   -0.359435603369695514E+03   -0.762461894642300742E+01    1
    0.499797606468200684E+02    0.155260857604970282E+01   -0.207535254955291748E+01   -0.206709179282188416E+01   -0.358280989414119631E+03   -0.762510722767309002E+01    1
    0.387911546230316162E+02    0.141800553276181018E+01   -0.223847210407257080E+01   -0.202460843324661255E+01   -0.351192022797091454E+03   -0.762559550892310245E+01    1
    0.531268000602722168E+02    0.154347886245309973E+01   -0.209226071834564209E+01   -0.214487048983573914E+01   -0.346618240735077279E+03   -0.762608379017301452E+01    1
    0.477919971942901611E+02    0.140965390884488762E+01   -0.225053942203521729E+01   -0.217332574725151062E+01   -0.343947934464313391E+03   -0.762657207142296922E+01    1
    0.630415248870849609E+02    0.142078600822335832E+01   -0.208010780811309814E+01   -0.213107872009277344E+01   -0.340203854291422203E+03   -0.762706035267305182E+01    1
    0.528379940986633301E+02    0.155916272783621013E+01   -0.207740259170532227E+01   -0.217926847934722900E+01   -0.339131273021970628E+03   -0.762754863392306248E+01    1
    0.633352375030517578E+02    0.143903562745394686E+01   -0.224716961383819580E+01   -0.203125330805778503E+01   -0.338459814361422502E+03   -0.762803691517297189E+01    1
    0.433731544017791748E+02    0.154627102727042542E+01   -0.222665452957153320E+01   -0.191603454947471619E+01   -0.335485867283064749E+03   -0.762852519642303761E+01    1
    0.514813864231109619E+02    0.140805990808785753E+01   -0.202541065216064453E+01   -0.192736002802848816E+01   -0.335040693268159941E+03   -0.762901347767311488E+01    1
    0.371545493602752686E+02    0.143723873311656480E+01   -0.192120862007141113E+01   -0.195339980721473694E+01   -0.334875873781072016E+03   -0.762950175892311666E+01    1
    0.690602409839630127E+02    0.148449203064443536E+01   -0.222860407829284668E+01   -0.204534131288528442E+01   -0.334615233168641566E+03   -0.762999004017312821E+01    1
    0.507141172885894775E+02    0.138952003778208666E+01   -0.222668910026550293E+01   -0.224762219190597534E+01   -0.330425438948007866E+03   -0.763047832142306248E+01    1
    0.447039484977722168E+02    0.137718556887964061E+01   -0.251706779003143311E+01   -0.215480569005012512E+01   -0.329493965382188264E+03   -0.763096660267300297E+01    1
    0.635393679141998291E+02    0.115828420519479369E+01   -0.235178029537200928E+01   -0.217180776596069336E+01   -0.329207619070667477E+03   -0.763145488392297544E+01    1
    0.651791882514953613E+02    0.145196512673537081E+01   -0.233635604381561279E+01   -0.201333451271057129E+01   -0.329143966153593738E+03   -0.763194316517294968E+01    1
    0.724325358867645264E+02    0.150258469718835186E+01   -0.235322082042694092E+01   -0.219120326638221741E+01   -0.326504487543753498E+03   -0.763243144642295146E+01    1
    0.550828671455383301E+02    0.135597873411185255E+01   -0.185205197334289551E+01   -0.212412643432617188E+01   -0.326390587426399634E+03   -0.763291972767294791E+01    1
    0.420002818107604980E+02    0.144960665374244635E+01   -0.195510661602020264E+01   -0.219582560658454895E+01   -0.325896138849247166E+03   -0.763340800892296389E+01    1
    0.485143339633941650E+02    0.144444305485405367E+01   -0.200145542621612549E+01   -0.222740399837493896E+01   -0.325359942664958567E+03   -0.763389629017296745E+01    1
    0.324761474132537842E+02    0.133053235158263083E+01   -0.228249371051788330E+01   -0.211981731653213501E+01   -0.324890444534041535E+03   -0.763438457142298255E+01    1
    0.452781629562377930E+02    0.151362077686858520E+01   -0.257562851905822754E+01   -0.218683111667633057E+01   -0.324721942328216073E+03   -0.763487285267297366E+01    1
    0.601514983177185059E+02    0.136837645001219599E+01   -0.219356477260589600E+01   -0.193584698438644409E+01   -0.324408975777591422E+03   -0.763536113392296478E+01    1
    0.586430346965789795E+02    0.110736802406063339E+01   -0.218326139450073242E+01   -0.214179235696792603E+01   -0.323137515561222074E+03   -0.763584941517303584E+01    1
    0.596334815025329590E+02    0.116576745827639705E+01   -0.200709283351898193E+01   -0.212378817796707153E+01   -0.322807739460289838E+03   -0.763633769642309268E+01    1
    0.395649182796478271E+02    0.133132771856493171E+01   -0.253219401836395264E+01   -0.216041374206542969E+01   -0.322176746256590604E+03   -0.763682597767309890E+01    1
    0.545483314990997314E+02    0.125383408220424108E+01   -0.254996585845947266E+01   -0.209285843372344971E+01   -0.321440493996973203E+03   -0.763731425892307580E+01    1
    0.656898701190948486E+02    0.156769807240269032E+01   -0.215694320201873779E+01   -0.193237292766571045E+01   -0.320554514467567117E+03   -0.763780254017309979E+01    1
    0.719357335567474365E+02    0.102356162743097490E+01   -0.221290183067321777E+01   -0.223027768731117249E+01   -0.319722876868314358E+03   -0.763829082142307492E+01    1
    0.742806065082550049E+02    0.134467859760206720E+01   -0.250512909889221191E+01   -0.226743403077125549E+01   -0.318847714835721604E+03   -0.763877910267307669E+01    1
    0.701135337352752686E+02    0.122462509180804502E+01   -0.225119268894195557E+01   -0.230180326104164124E+01   -0.318021740720732794E+03   -0.763926738392312288E+01    1
    0.525810456275939941E+02    0.130773438101422634E+01   -0.178492379188537598E+01   -0.198026064038276672E+01   -0.317931788426261505E+03   -0.763975566517305715E+01    1
    0.531620800495147705E+02    0.116032007475714383E+01   -0.254694902896881104E+01   -0.223001468181610107E+01   -0.316808221067440002E+03   -0.764024394642301008E+01    1
    0.714774692058563232E+02    0.127495057062222727E+01   -0.267206406593322754E+01   -0.211344632506370544E+01   -0.316579586792803298E+03   -0.764073222767305538E+01    1
    0.634005260467529297E+02    0.153291399868051847E+01   -0.264535975456237793E+01   -0.215266916155815125E+01   -0.316250222646118743E+03   -0.764122050892309090E+01    1
