

    0.293688006461414422E-03    0.252661501384215512E+03    0.870893238526577136E+02    0.222609625320225852E+02    0.103570239532947950E+01   -0.105331584697092207E+01   -0.233779380379593960E+01   -0.147881942902363628E+01
    0.293540576980495620E-03    0.252661398816507869E+03    0.653834772923566874E+02    0.242483444970276523E+02    0.863422603529247379E+00   -0.122285659381169109E+01   -0.188604948556387564E+01   -0.132081039078342521E+01
    0.293574955079129829E-03    0.252660057792720409E+03    0.691932958562181568E+02    0.414728297915230328E+02    0.511157420168715126E+00   -0.834626845638804848E+00   -0.270990877515262563E+01   -0.131205114230454800E+01
    0.293622157469814750E-03    0.252658629442105450E+03    0.704295391947486138E+02    0.383312886807684521E+02    0.143449540148005950E+01   -0.144127661234550519E+01   -0.261546374325200937E+01   -0.128022760929763768E+01
    0.293811152545349666E-03    0.252656235714131753E+03    0.705256917677249362E+02    0.199494755126567256E+02    0.109922230056148429E+01   -0.391689261009831036E+00   -0.238813236932129280E+01   -0.118860458934222990E+01
    0.294039631061483297E-03    0.252653574237043614E+03    0.662412346985125566E+02    0.344498931699700108E+02    0.121188865809026436E+01   -0.132291135357252099E+01   -0.275192090074538243E+01   -0.132128576705157341E+01
    0.293897153052072964E-03    0.252653436772573571E+03    0.523336489452937172E+02    0.280654420524629700E+02    0.468237921369577315E+00   -0.763282477278841354E+00   -0.261400442683126855E+01   -0.105691764180064163E+01
    0.293812369064413970E-03    0.252652907012603208E+03    0.853929541628252196E+02    0.342309947892691468E+02    0.774687682757490115E+00   -0.105041534515656654E+01   -0.260738097427103233E+01   -0.151505528291619607E+01
    0.293663496839120135E-03    0.252652813845532052E+03    0.603792537107347158E+02    0.199134587814050050E+02    0.110263618515960538E+01   -0.802835891501287424E+00   -0.211526487342810254E+01   -0.109857203585860108E+01
    0.293650544722626335E-03    0.252651795251213997E+03    0.555950142101134617E+02    0.440246919952594880E+02    0.745233332304777840E+00   -0.126325617663076617E+01   -0.242481165261760978E+01   -0.111490827681154880E+01
    0.293495502268835634E-03    0.252651744688931529E+03    0.729674603359982967E+02    0.154543309487610880E+02    0.972184934504367493E+00   -0.116921155751524664E+01   -0.174976461526151317E+01   -0.149520275597528718E+01
    0.293339742828667546E-03    0.252651699573200716E+03    0.703809886528935778E+02    0.327694652076583424E+02    0.507412968556298472E+00   -0.986577863599549021E+00   -0.267934390553191548E+01   -0.139879425381876388E+01
    0.293267167115553325E-03    0.252651087651156587E+03    0.740914409914876586E+02    0.226222269014570720E+02    0.122452264645212461E+01   -0.723927655349427823E+00   -0.228289583873432500E+01   -0.121453345052004558E+01
    0.293282138807971209E-03    0.252649878744148651E+03    0.646789789732859788E+02    0.251070831356041353E+02    0.817369589247154749E+00   -0.123793619009671629E+01   -0.198311803645449247E+01   -0.130557755788438268E+01
    0.293159833693378469E-03    0.252649606155313990E+03    0.781752867362045407E+02    0.197578025578730525E+02    0.113523352889047668E+01   -0.603027566491946665E+00   -0.264821341097563057E+01   -0.131521063200970612E+01
    0.293376133952219032E-03    0.252647024245265669E+03    0.690017449335768731E+02    0.226124809138011145E+02    0.102814842741952051E+01   -0.153823635133429715E+01   -0.195825833494560198E+01   -0.137693139728073355E+01
    0.293303387421464180E-03    0.252646413426611559E+03    0.751226478823202797E+02    0.173630678005566139E+02    0.114482592210004586E+01   -0.351438723016426646E+00   -0.202768662638227903E+01   -0.119413119080856789E+01
    0.293148978577175909E-03    0.252646359792056586E+03    0.649586771590665961E+02    0.307089481177217394E+02    0.120166068239663604E+01   -0.905199462903270247E+00   -0.205001876827608509E+01   -0.107837131485310778E+01
    0.293065239998633448E-03    0.252645824370714820E+03    0.754685974692767729E+02    0.365610389888890381E+02    0.128272379235584744E+01   -0.105032926212295052E+01   -0.274867279416202415E+01   -0.135196742750722132E+01
    0.292928017874864428E-03    0.252645654244433473E+03    0.730519013865875877E+02    0.421604849423157049E+02    0.369034625505845315E+00   -0.140103035452671265E+01   -0.239547587272340046E+01   -0.145644319265595312E+01
    0.292805187425273041E-03    0.252645386252583279E+03    0.994818668535769888E+02    0.182035672413227907E+02    0.954353685269959784E+00   -0.635240429614685187E+00   -0.223211369276421046E+01   -0.157230419232507512E+01
    0.292725913622350002E-03    0.252644820997165766E+03    0.712636397084040567E+02    0.216618783682851976E+02    0.928565657530108668E+00   -0.126057815367310222E+01   -0.171634943206222101E+01   -0.144333815284785127E+01
    0.292617373154495863E-03    0.252644455912103496E+03    0.638657420060933845E+02    0.220611399772071124E+02    0.639117182855314270E+00   -0.967125921141369194E+00   -0.261728326876252115E+01   -0.129710509055287160E+01
    0.292732972867769609E-03    0.252642559152929408E+03    0.626022078742702632E+02    0.287865707512327553E+02    0.620356642483527398E+00   -0.964004560933581889E+00   -0.224371774065112550E+01   -0.125924076741045199E+01
    0.292707125692521944E-03    0.252641628946032483E+03    0.705771159026994184E+02    0.232609915673682792E+02    0.117958545920203672E+01   -0.992742469081162371E+00   -0.251498052690823926E+01   -0.121404787614172593E+01
    0.292622705081045285E-03    0.252641099048855068E+03    0.553940727999433307E+02    0.337895918259800396E+02    0.104414495238884575E+01   -0.165557900630537924E+01   -0.188950918343391883E+01   -0.115159772029744767E+01
    0.292471872693389218E-03    0.252641023407871046E+03    0.829485179638065659E+02    0.229670102976884181E+02    0.101739994161037228E+01   -0.538079777299252715E+00   -0.224716965909813915E+01   -0.134552408131306667E+01
    0.292430210384877370E-03    0.252640201519184217E+03    0.714694604407650331E+02    0.158021993001342693E+02    0.105571888055578822E+01   -0.102278081211193861E+01   -0.269235714749587629E+01   -0.136090655901068236E+01
    0.292413936858725737E-03    0.252639206013948240E+03    0.612976534765258165E+02    0.490540982756894550E+02    0.325739991274776541E+00   -0.667619060640063822E+00   -0.255517453650419402E+01   -0.121540983193839569E+01
    0.292554941003010693E-03    0.252637135024871554E+03    0.703442772004633667E+02    0.241887094172842367E+02    0.782082596687633358E+00   -0.558822536347915122E+00   -0.236232995695111736E+01   -0.132926336514207089E+01
    0.292473759240342813E-03    0.252636583279757019E+03    0.910750786843148603E+02    0.158251986515169030E+02    0.106278728088353325E+01   -0.360427031622057470E+00   -0.205964454945484654E+01   -0.143976954901195398E+01
