KNphi inclination_EM log10_mej_dyn log10_mej_wind luminosity_distance KNtimeshift Ebv log_likelihood log_prior
66.55785240985495 1.3730934797253453 -1.9481497191909425 -1.0301023901442132 40.0 0.0 0.0 -145.81530470919304 -6.193457967025751
68.93082095321313 0.958657597965625 -2.9116858507250485 -1.1710291092405367 40.0 0.0 0.0 -145.01320530567745 -6.374164586918223
32.36163854598999 0.5492402900444416 -2.555187702178955 -1.269376516342163 40.0 0.0 0.0 -144.71724159139086 -6.823798305917233
48.46437195507174 0.5755765038131772 -2.9213761264141134 -1.4156901474293422 40.0 0.0 0.0 -144.2179224802421 -6.7820068333702235
72.58667230167131 1.1316279462866887 -2.2380910483374707 -1.036556508225835 40.0 0.0 0.0 -142.83376304003755 -6.273489794184589
60.920671999821245 0.9387663737694995 -2.8901266391063642 -1.1654945935380554 40.0 0.0 0.0 -142.78833295896865 -6.388428507427802
60.81563667468592 0.21534271032195734 -2.754205933529876 -1.1899756266440706 40.0 0.0 0.0 -142.54169979404315 -7.717051351482828
60.99589840335391 0.8906985064882608 -2.8695720377309133 -1.2053988984325223 40.0 0.0 0.0 -142.44021275287776 -6.4254433256813295
18.06210610552513 1.3822203122070986 -2.9283534570827303 -1.2448969688985982 40.0 0.0 0.0 -142.4370120230627 -6.191672952324536
61.56257247614319 0.6494323343690445 -2.7401888870991633 -1.2682457901577147 40.0 0.0 0.0 -142.3379586854845 -6.67675203142891
61.50186594217571 0.8512800040276144 -2.7054026100394832 -1.196159245578629 40.0 0.0 0.0 -142.25176239357287 -6.458639420336836
61.48178995762804 0.6953591177166013 -2.852075347913241 -1.1904880756216025 40.0 0.0 0.0 -141.983349989666 -6.6190405837391335
35.927963760463086 1.362518944320889 -1.6787238344960254 -1.0056404530357526 40.0 0.0 0.0 -141.9478596221361 -6.1956344910222985
72.96203495081541 1.0327472209244628 -2.202965377652542 -1.0362951688948503 40.0 0.0 0.0 -141.79396183408306 -6.326110034283906
47.26527230388714 0.885260983255621 -2.326205216179918 -1.0432549500957848 40.0 0.0 0.0 -141.76310667911244 -6.429865847060865
37.70909542506814 0.7804698638394051 -2.975214636107909 -1.344986141192542 40.0 0.0 0.0 -141.7179306915586 -6.525312362071185
48.86827698069546 0.7545732433637999 -2.2440574460203906 -1.1151045403836186 40.0 0.0 0.0 -141.5895667571712 -6.552154937044179
40.24220615753442 0.7798440544779515 -2.262856308778544 -1.1911845571615893 40.0 0.0 0.0 -141.58743010652896 -6.525944766087812
33.70308993030575 0.8748754043055186 -2.869332101034731 -1.3121881482460607 40.0 0.0 0.0 -141.49668713747192 -6.438450291086444
36.121866270549006 1.1328296789073673 -2.933488193969221 -1.2758918867622362 40.0 0.0 0.0 -141.47077452572748 -6.272926143369777
51.01897025939702 0.8879874511560742 -1.7290458110260378 -1.1171862768669476 40.0 0.0 0.0 -141.46283399617693 -6.4276421779929676
21.655751147873797 1.5264561476016754 -1.9445601559926506 -1.0498895039243155 40.0 0.0 0.0 -141.37989549735707 -6.1747694519295635
55.709250779557536 1.0742499829193994 -2.827315784506912 -1.1256382402831169 40.0 0.0 0.0 -141.3683876812909 -6.3024913374605696
