

    0.104132532786348143E-98    0.734088531130649699E+03    0.414777255830381719E+02    0.374158390049302341E+02    0.829801362381025309E+00   -0.159695694132104737E+01   -0.155589890050678736E+01
    0.114112156973632458E-98    0.733904519855563080E+03    0.389874966423717524E+02    0.720111658402903032E+02    0.343956196079521825E+00   -0.260194482124305493E+01   -0.127157849098421027E+01
    0.122823035766229817E-98    0.733756417717176078E+03    0.397243297251171512E+02    0.610697808438355665E+02    0.488461449349459009E+00   -0.142514275588918071E+01   -0.142927328020150624E+01
    0.125964229212352122E-98    0.733704934383252407E+03    0.364431496247893278E+02    0.721951675415039062E+02    0.119215124186790677E+01   -0.156390094757080078E+01   -0.818620949983596802E+00
    0.126371761864307894E-98    0.733697497656198948E+03    0.412440144956021726E+02    0.532582686348604142E+02    0.698284389162587060E+00   -0.253327788986932445E+01   -0.133998286655205900E+01
    0.130435030847042682E-98    0.733633226691503523E+03    0.392933795135636785E+02    0.340103621716502147E+02    0.141570399012462778E+01   -0.112503187856442954E+01   -0.942326294392296315E+00
    0.154317718524939772E-98    0.733295973469893056E+03    0.382367110791774536E+02    0.384182882308959961E+02    0.914786716156838708E+00   -0.139198386669158936E+01   -0.140474590659141541E+01
    0.176826249211756012E-98    0.733022688861112329E+03    0.415825442670163454E+02    0.287518680176497554E+02    0.168604205390483292E+00   -0.175451301070723331E+01   -0.167912898813549361E+01
    0.279226959911594030E-98    0.732107997658734462E+03    0.411025335556591500E+02    0.721381866931915283E+02    0.148190815612158300E+01   -0.150601923465728760E+01   -0.882294356822967529E+00
    0.327020697403086159E-98    0.731791024023853538E+03    0.400058285677058265E+02    0.278102689586021583E+02    0.558256119205941426E+00   -0.236933535428882447E+01   -0.141378062986912933E+01
    0.373791895336651382E-98    0.731522695962825082E+03    0.432772832325504027E+02    0.684128165245056152E+02    0.901207050522189301E+00   -0.233922290802001953E+01   -0.121868628263473511E+01
    0.430005348884654986E-98    0.731241522530509656E+03    0.407670711472583278E+02    0.194884179473861323E+02    0.627934066729224361E+00   -0.198793627358434555E+01   -0.146383321238805708E+01
    0.456416527934486749E-98    0.731121329601691173E+03    0.404158011489576197E+02    0.162547243705412292E+02    0.131284933124928727E+01   -0.289309022899850543E+01   -0.132839455235895443E+01
    0.456521395287569144E-98    0.731119893567190275E+03    0.387130896134913201E+02    0.576787519454956055E+02    0.117665421893594790E+01   -0.280017280578613281E+01   -0.121738258004188538E+01
    0.659786266649233254E-98    0.730382356250436942E+03    0.422667093636112483E+02    0.355795370392433270E+02    0.491407878269015497E+00   -0.133484715115544650E+01   -0.182758111707287374E+01
    0.772890819164465030E-98    0.730064935985031070E+03    0.406326526355590758E+02    0.406029939651489258E+02    0.146441482071295193E+01   -0.131817555427551270E+01   -0.850474715232849121E+00
    0.995209017965854876E-98    0.729558329446953849E+03    0.402738784333681181E+02    0.350134341930172326E+02    0.100176101144941243E+01   -0.190047725404056433E+01   -0.131149694430115216E+01
    0.100259421815467954E-97    0.729542566175340767E+03    0.403735111508170093E+02    0.690333306327854501E+02    0.305240129488962897E+00   -0.269581702975736270E+01   -0.132078536283643477E+01
    0.106492469065070365E-97    0.729420963163484885E+03    0.369739643317440709E+02    0.656596637499526281E+02    0.116131931885517514E+01   -0.120253445547576843E+01   -0.724988899054369806E+00
    0.143655360222502435E-97    0.728821300941892446E+03    0.423819183961033019E+02    0.416492056846618652E+02    0.504711046612178582E+00   -0.265516364574432373E+01   -0.143934729695320129E+01
    0.147834035134253934E-97    0.728762978057146597E+03    0.419390409352382534E+02    0.242434896200982415E+02    0.512541557260790759E+00   -0.188959424132681675E+01   -0.156603856955894050E+01
    0.172332982716729076E-97    0.728455324912650212E+03    0.400801732843691738E+02    0.470548230655545154E+02    0.136264503229503942E+01   -0.108860315337853986E+01   -0.800146009489724364E+00
    0.183071482522358140E-97    0.728333452069880082E+03    0.407595304160307137E+02    0.334686362743377686E+02    0.129320555457524500E+01   -0.236498999595642090E+01   -0.120740699768066406E+01
    0.188000581051507169E-97    0.728279338783225739E+03    0.378646098836853966E+02    0.466371961315453802E+02    0.967302096178634496E+00   -0.105692735278402572E+01   -0.120054126731318878E+01
    0.190751605485789466E-97    0.728249308154114033E+03    0.418277851128447367E+02    0.170107090473175049E+02    0.155327267766832788E+01   -0.142019748687744141E+01   -0.107242989540100098E+01
    0.297114531347616885E-97    0.727362040381474230E+03    0.420353154792260995E+02    0.467603945732116699E+02    0.717849783538847985E+00   -0.141321682929992676E+01   -0.159254211187362671E+01
    0.371077130607887422E-97    0.726916479322351279E+03    0.417279875615209903E+02    0.381993269920349121E+02    0.796729801303442176E+00   -0.183041369915008545E+01   -0.147818553447723389E+01
