    0.416136402577888163E+02    0.154729597534495102E+02    0.117235773106996954E+01   -0.213329100059943455E+01   -0.721457533552592345E+00   -0.151126289265968865E+03
    0.406185780195202852E+02    0.565866778858044626E+02    0.475741930203631536E+00   -0.135128123965581137E+01   -0.622170156233652794E+00   -0.150585223613901206E+03
    0.413120450004639039E+02    0.490271942083416121E+02    0.706660253506562697E+00   -0.147640558459022087E+01   -0.766060417168763497E+00   -0.150230722751778188E+03
    0.386324999938137950E+02    0.253476591319173004E+02    0.347682017334685123E+00   -0.130224069140656740E+01   -0.846570659236563827E+00   -0.150058093417913881E+03
    0.434903613446531452E+02    0.213962201238028342E+02    0.943531639075789075E+00   -0.158814514584313460E+01   -0.633510848176050079E+00   -0.149960758085884635E+03
    0.400127938784743336E+02    0.178355006257489670E+02    0.791504510834359909E+00   -0.182267679757351853E+01   -0.815054984168906316E+00   -0.149600635596441180E+03
    0.363110082462737438E+02    0.153404337088413847E+02    0.100044194199896030E+01   -0.182142532764653486E+01   -0.662688171314835817E+00   -0.149515188823633025E+03
    0.428623220144075816E+02    0.384721311957605820E+02    0.928548893801743103E+00   -0.129054501304791813E+01   -0.640844833061352759E+00   -0.149434247734224130E+03
    0.367796274040291777E+02    0.444803788936974343E+02    0.809080498512278146E+00   -0.138761171985655629E+01   -0.568494145493475322E+00   -0.149168162995998159E+03
    0.399653817622471124E+02    0.470202018350367794E+02    0.373492965932731347E+00   -0.131150496496857860E+01   -0.700984453182904588E+00   -0.149154929094010498E+03
    0.392716402409413732E+02    0.202904365079450635E+02    0.108831806904645423E+01   -0.208161395648989567E+01   -0.613617379094285376E+00   -0.149013787349069275E+03
    0.381905740870488515E+02    0.213192784057867861E+02    0.279389998459927846E+00   -0.161071769702439127E+01   -0.844129539824028718E+00   -0.148951225946789663E+03
    0.416946046318438661E+02    0.195028369253555027E+02    0.332061588194728197E+00   -0.220953603897279027E+01   -0.907365705160888325E+00   -0.148692702589572917E+03
    0.370314585344907172E+02    0.432443469142986672E+02    0.656147551573405430E+00   -0.160927950192305125E+01   -0.713242209059452126E+00   -0.148673553565060047E+03
    0.414487647075646706E+02    0.329408383477033126E+02    0.731614128288690213E+00   -0.140893186152771444E+01   -0.850561457510726981E+00   -0.148667945132121929E+03
    0.418814356430921464E+02    0.256603479869760989E+02    0.112865854871432969E+01   -0.148800978718585064E+01   -0.563297499825739845E+00   -0.148618373221580697E+03
    0.412741929699172374E+02    0.427446571533617643E+02    0.134706074514658908E+00   -0.162175892204725214E+01   -0.941757048612478442E+00   -0.148611076569572703E+03
    0.367562575956327962E+02    0.179603439493724437E+02    0.111541639580156304E+01   -0.170501774846065057E+01   -0.591378594247795597E+00   -0.148583570090769683E+03
    0.412354843751775846E+02    0.173799208683451063E+02    0.760664750880835960E+00   -0.171150568373733059E+01   -0.657989501749286276E+00   -0.148513058388969682E+03
    0.377369737612559533E+02    0.463512430202892247E+02    0.820430603008946990E+00   -0.187588355937015150E+01   -0.592780767286607890E+00   -0.148440985906461208E+03
    0.419478896613132548E+02    0.572870340297935741E+02    0.481045611591207234E+00   -0.145869413741982212E+01   -0.672922004112588290E+00   -0.148314475388820284E+03
    0.409259518262675002E+02    0.432846486568450928E+02    0.677722010833674782E+00   -0.202838456630706787E+01   -0.610291689634323120E+00   -0.148286313111589067E+03
    0.406371381948423291E+02    0.284356805154023604E+02    0.454833567421238094E+00   -0.205119465161042669E+01   -0.644359175475107016E+00   -0.148274332993613939E+03
    0.406495248669637235E+02    0.200306767973011688E+02    0.452696532486071557E+00   -0.148318063777693299E+01   -0.854283564524454420E+00   -0.148274072253431342E+03
    0.400609076722637028E+02    0.355708696551830243E+02    0.462087290386472560E+00   -0.219621044732844251E+01   -0.882586118412593379E+00   -0.148251354622085273E+03
    0.405386126695662838E+02    0.288820095154003127E+02    0.626176658989106794E+00   -0.142939563553651983E+01   -0.707881372128122521E+00   -0.148186741570045825E+03
    0.431329488797311029E+02    0.290372695384006683E+02    0.406765186315169947E+00   -0.140093282443764511E+01   -0.941205967726193027E+00   -0.148140341280940675E+03
    0.412209574863674462E+02    0.377745588882385661E+02    0.489372338207279933E+00   -0.237643919574233342E+01   -0.750124685718331019E+00   -0.148123603087825217E+03
    0.408102714838219427E+02    0.492876515044387133E+02    0.675542783560594495E+00   -0.159790568334432281E+01   -0.574462818203721692E+00   -0.148093819219515098E+03
    0.392443730648393299E+02    0.248881138508584669E+02    0.889618604432922511E+00   -0.138620117036119939E+01   -0.719955510721435932E+00   -0.148019043124439207E+03
    0.398683007157515519E+02    0.422734095801597434E+02    0.524736932109692633E+00   -0.189244911276891337E+01   -0.826008167230850354E+00   -0.148014385132192018E+03
    0.406651110688926920E+02    0.473420090476719366E+02    0.624075322794905074E+00   -0.137802769701626038E+01   -0.763143059937765322E+00   -0.148009660016496866E+03
    0.415428655869734342E+02    0.484339593722841428E+02    0.123312146089853816E+00   -0.229694673621608958E+01   -0.696367530887256336E+00   -0.147951819839728444E+03
    0.407566724764775117E+02    0.354386099102568721E+02    0.584922056441081306E+00   -0.222927856260765722E+01   -0.656335002443303672E+00   -0.147929106118897067E+03
    0.390464916308729357E+02    0.256030576572627417E+02    0.670173045659653854E+00   -0.231611895861743156E+01   -0.743612727895639924E+00   -0.147915282852053195E+03
    0.354106137156124277E+02    0.213211533455924602E+02    0.963785302317787806E+00   -0.187044435191010860E+01   -0.637374479754849954E+00   -0.147898694772636247E+03
    0.386581513733093942E+02    0.339161845310405141E+02    0.194742200524210596E+00   -0.235787129768932502E+01   -0.754341469669673970E+00   -0.147837976827797519E+03
    0.393915210899473038E+02    0.169798905010815453E+02    0.799754249157674457E+00   -0.179242648594059606E+01   -0.772079008012811041E+00   -0.147825874381547123E+03
    0.379528405621901470E+02    0.460596352399577427E+02    0.787580244539585417E+00   -0.166382146535031339E+01   -0.504752289170382618E+00   -0.147808253834379371E+03
    0.419764196736265234E+02    0.374173438258353315E+02    0.137964415389665446E+00   -0.128001572113390694E+01   -0.886175060065666820E+00   -0.147791424331228143E+03
    0.387781416644160188E+02    0.451465632747662013E+02    0.567829893792212270E+00   -0.164004133296703136E+01   -0.765407572221086685E+00   -0.147773388330439303E+03
    0.395752263332069418E+02    0.480776534390668715E+02    0.595607548412605436E+00   -0.164130385565887105E+01   -0.586162586880377035E+00   -0.147771773242359501E+03
    0.365935085031016030E+02    0.349837354272430758E+02    0.791900860087524361E+00   -0.130883440339583501E+01   -0.609430070884161790E+00   -0.147753996863439482E+03
    0.409599513652198581E+02    0.199851207701344258E+02    0.817473805126409769E+00   -0.150369935875464922E+01   -0.741824238263246727E+00   -0.147720429619797727E+03
    0.388519129989318728E+02    0.235593716071621273E+02    0.903881467953117523E+00   -0.197182476426939424E+01   -0.593336287347468350E+00   -0.147694866253617960E+03
    0.387259085807375953E+02    0.207976443357936560E+02    0.766199053134290153E+00   -0.161206698673297888E+01   -0.632922040248113937E+00   -0.147570878109413684E+03
    0.384277141717127009E+02    0.359192391134319919E+02    0.690496224985947205E+00   -0.133568415703630050E+01   -0.670229434745909458E+00   -0.147548286725579516E+03
    0.422020390263035594E+02    0.329746509033051751E+02    0.937682992527782644E+00   -0.135667136232024710E+01   -0.604910869292607067E+00   -0.147532447240347921E+03
    0.376556345658494962E+02    0.614371641103392960E+02    0.296140260840563996E+00   -0.165743930098423164E+01   -0.613075582167365685E+00   -0.147521809160927859E+03
    0.395349167204730563E+02    0.495720920021916100E+02    0.511093796335349015E+00   -0.140613024229132533E+01   -0.717612965088718191E+00   -0.147520307346351927E+03
    0.395748425580067575E+02    0.279431157280989808E+02    0.425834171529581751E+00   -0.218420008408865618E+01   -0.653225149636612379E+00   -0.147519636730085040E+03
    0.414604903599207262E+02    0.280522736557249956E+02    0.933148693935979212E+00   -0.163247452965194295E+01   -0.776254803640326507E+00   -0.147469687022839906E+03
    0.415125256758862591E+02    0.363504409466944480E+02    0.809763048086948989E+00   -0.152420991929842953E+01   -0.600003316050043090E+00   -0.147465947089181640E+03
    0.407413289529060592E+02    0.206541301103731811E+02    0.119774944465319266E+01   -0.176066498980513941E+01   -0.619297121944633489E+00   -0.147444225671591255E+03
    0.394610420295994757E+02    0.236613445259388158E+02    0.110918510787617230E+01   -0.192804628250290300E+01   -0.638527572080564099E+00   -0.147424641867743020E+03
    0.375217627045148561E+02    0.309995314358312051E+02    0.681946156233411371E+00   -0.141994240668600180E+01   -0.656629853307513223E+00   -0.147413374586836596E+03
    0.391599088583655472E+02    0.155990979591393071E+02    0.582084662557467825E+00   -0.163152670346905460E+01   -0.762574363367245489E+00   -0.147410657674559218E+03
    0.384999961412728311E+02    0.497170419353060140E+02    0.681357479474197003E+00   -0.154884942372100931E+01   -0.602145644576650874E+00   -0.147410276553253567E+03
    0.413582839950906944E+02    0.593845725688631774E+02    0.445977699605418498E+00   -0.179765575888228968E+01   -0.737745906538559204E+00   -0.147391282187173942E+03
    0.393588965136920805E+02    0.434344232864105493E+02    0.389212454304263156E+00   -0.231116230066740913E+01   -0.796080572148281540E+00   -0.147306824162735325E+03
    0.404307116721377895E+02    0.428019699943195278E+02    0.717076986143347250E+00   -0.130665443579736218E+01   -0.711855384806306724E+00   -0.147285826941766686E+03
    0.388933149979389512E+02    0.252451643916161679E+02    0.108456458142281020E+01   -0.192390668464642367E+01   -0.634767937307511243E+00   -0.147239972029562097E+03
    0.413943351794041945E+02    0.526254250525078717E+02    0.291440091204848262E+00   -0.227030314253824894E+01   -0.712085132776885121E+00   -0.147231430168865330E+03
    0.390992246858369583E+02    0.448942458629608154E+02    0.431251624527016097E+00   -0.169812273979187012E+01   -0.797610759735107422E+00   -0.147198205123808350E+03
    0.397748152710081939E+02    0.411151049051217115E+02    0.743902868004877815E+00   -0.215633559608577219E+01   -0.687670767337758004E+00   -0.147185420901607131E+03
