    0.195985281968350868E+02    0.138553049607285272E+01   -0.224508777230822831E+01   -0.125016622741720740E+01   -0.117603372071247591E+03
    0.392444389279502346E+02    0.912579445346416440E+00   -0.263953848748137521E+01   -0.116668335753616792E+01   -0.116835998988587946E+03
    0.192007973731668216E+02    0.121605803698578496E+01   -0.253342842620196862E+01   -0.132842320466835417E+01   -0.116727506159176073E+03
    0.530722329544118381E+02    0.400266531981645579E+00   -0.266280972820652995E+01   -0.144945707650393851E+01   -0.116225696386973581E+03
    0.337891642665782612E+02    0.125362665842208210E+01   -0.290193158350925229E+01   -0.131064997980387843E+01   -0.116140435795861663E+03
    0.719637724349518066E+02    0.114378817935560773E+01   -0.250057484482584336E+01   -0.113010922807081760E+01   -0.115960319323557229E+03
    0.204837605443750839E+02    0.124959795855351041E+01   -0.231050470470526026E+01   -0.124183725893319208E+01   -0.115761852752031047E+03
    0.477356022949117502E+02    0.825412021559684628E+00   -0.275217505320523381E+01   -0.140996804601557413E+01   -0.115672423119224689E+03
    0.281430370807193171E+02    0.118475019458155950E+01   -0.251144910497466745E+01   -0.136905232828496670E+01   -0.115648262159610056E+03
    0.247043658486086706E+02    0.124999210082024592E+01   -0.251680777342613116E+01   -0.134909845134907869E+01   -0.115631220932513671E+03
    0.582703499163573682E+02    0.140538685128524543E+01   -0.241614085774107101E+01   -0.103182797569858264E+01   -0.115627761279044094E+03
    0.573795467669961425E+02    0.124282189065299997E+01   -0.245150920704947328E+01   -0.123926314391844361E+01   -0.115557285968032488E+03
    0.505448838231360611E+02    0.106596916873955672E+01   -0.263808378245604125E+01   -0.109812620184085663E+01   -0.115432905871487733E+03
    0.616545404394173104E+02    0.121806904190108201E+01   -0.236766572164634415E+01   -0.120269363297082466E+01   -0.115326576827426351E+03
    0.441428768634796143E+02    0.153916691492233615E+01   -0.272550261020660400E+01   -0.126727604866027832E+01   -0.115314042191423255E+03
    0.499785664631020978E+02    0.135705612248774332E+01   -0.274945975548893129E+01   -0.119534384111900094E+01   -0.115198047055363105E+03
    0.395917536274507995E+02    0.651374335548171812E+00   -0.260923127167892410E+01   -0.137237424664741692E+01   -0.115168119062328373E+03
    0.670334443956987656E+02    0.119457276777497401E+01   -0.246033830110103313E+01   -0.119380188333071047E+01   -0.114938570170795742E+03
    0.556347896992529556E+02    0.133699196066069681E+01   -0.263716136735397289E+01   -0.123554318285271592E+01   -0.114845806185507797E+03
    0.303686177730560303E+02    0.101563526687994599E+01   -0.256766879558563232E+01   -0.138593602180480957E+01   -0.114772456873405091E+03
    0.544142386046422359E+02    0.116041588292704767E+01   -0.277615538174885756E+01   -0.122587653389393658E+01   -0.114736583742758114E+03
    0.357628294068846202E+02    0.982967046184613502E+00   -0.243765243636037177E+01   -0.139122035665497656E+01   -0.114732964797547837E+03
    0.448620665073394775E+02    0.153101785662676892E+01   -0.273665189743041992E+01   -0.122669410705566406E+01   -0.114706074871943343E+03
    0.605928590155009488E+02    0.435134906642574704E+00   -0.192522993783164709E+01   -0.142081266982118093E+01   -0.114557516326409186E+03
    0.519900969896546954E+02    0.113750947318639151E+01   -0.280501425633933277E+01   -0.123526561597548512E+01   -0.114469053597575098E+03
    0.555355563747999526E+02    0.725122057757690341E+00   -0.239489983699032027E+01   -0.138957903926307291E+01   -0.114431487865324343E+03
