luminosity_distance KNphi inclination_EM KNtimeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
66.18109430851366 39.86778202050847 0.940463929878804 -0.21507045986544693 -1.8365174313823451 -0.96778874648995 0.0 -136.1985366701746 -13.007260926645166
70.41472275200842 53.40338078302847 0.6766338859107897 -0.4300017231409283 -2.2327183432790827 -1.179031657548768 0.0 -136.01004763030338 -13.26198938684982
184.1252044157876 38.34067624644316 0.5942486909022547 -1.2310466962472308 -2.7003578946565026 -1.967057008791653 0.0 -135.33708497585383 -13.3738806818669
30.366684885784224 43.70015807507825 0.8598672469250244 -1.7078450836253147 -2.555419155439303 -0.7949723037628695 0.0 -135.2721873602758 -13.071253230369656
47.68520536257601 29.286219047664652 1.5675219543861285 -0.8949810333932504 -2.286454891329403 -0.6683807971410949 0.0 -134.97471618098487 -12.793864671199206
147.5120460126832 25.009449011771395 1.0514825955368772 -0.44241899967159104 -1.899565243486912 -1.7904187625923011 0.0 -134.82993833185927 -12.93523859611016
83.68475077422339 17.12797012129701 0.6227410023735902 -1.7021628641589428 -2.5339058292481798 -1.6756506605410117 0.0 -134.67109358519798 -13.332974987681844
70.77770298575575 66.30486451154047 0.9210419161302744 -1.2541132865978462 -2.859454714075357 -1.4461031478773285 0.0 -134.61864453226943 -13.021723484038002
62.99661501265243 64.7321015540078 0.42935541395555604 -1.1758553661643427 -2.706948306472839 -1.235769952979814 0.0 -134.59469600248278 -13.670244925839398
49.74040651512502 41.80165975581009 0.9927667850147097 -0.5838222410126921 -2.3551705865997983 -0.9140491739301173 0.0 -134.48452426534 -12.971144510645527
99.7555928566556 21.235156291986193 0.6616871946505797 -0.05409974219855451 -2.4851877822563826 -1.6424664110180427 0.0 -134.4558909835477 -13.280888903334063
97.65057563781738 17.115036249160767 1.1438881567183998 -1.3879876732826233 -1.7677398920059204 -1.560100793838501 0.0 -134.4189175588793 -12.887894976451935
80.73698842679202 48.18231599210273 0.41068834082880123 -0.15409390102922638 -2.109606919699319 -1.25538661180533 0.0 -134.3343022450999 -13.712050534075662
62.13644800431041 19.52918205375083 0.6259790994827714 -0.9769341012635466 -1.3514094784691217 -1.4712945133216588 0.0 -134.07169670603395 -13.328480813831689
64.19351968914837 45.06512171524413 1.1123293780211012 -1.9791656165020932 -2.287249832976034 -1.1792458492468854 0.0 -133.99710658331705 -12.902857501664315
69.04681020969625 43.20213034122919 0.48226443519790085 -0.6252402932478176 -1.716258224095478 -1.3183095086645888 0.0 -133.97653810027234 -13.5621902024788
134.59732347387936 36.03990992956574 0.5223281116817682 -0.33835891807136065 -2.6376371899491486 -1.7899220628779258 0.0 -133.9503456742623 -13.489210579375257
84.32851653292815 57.42012683547726 1.2538270351167586 -1.233978263347089 -2.6431825415273256 -1.521613103409864 0.0 -133.88730272749893 -12.844958500854894
161.994645092079 15.11424591957667 1.529450483563977 -0.8871629218956247 -1.770596968887701 -1.8080487948784452 0.0 -133.75979844221723 -12.79471429344607
181.36884884020876 37.7045801995794 1.2482687253234246 -1.2853205487109185 -2.786590301935339 -2.067253426983667 0.0 -133.70889200045056 -12.846798919456425
54.257589200658316 31.286998531649882 0.9417973345974643 -0.541133853538666 -1.5175652377042674 -0.9362146168400214 0.0 -133.59894292542637 -13.006289403974577
178.506295624277 34.01662809542226 1.443977620559595 -0.9733597969859771 -2.906280757873352 -2.0173205085700037 0.0 -133.55232435211838 -12.801922450655987
167.86891914897473 68.88140919174198 1.1045295885502302 -1.64081997903095 -2.8098179808197434 -2.0223234447039884 0.0 -133.4836027111749 -12.90674494186175
61.870636130638346 41.514441154275744 0.836875429189637 -0.48474329612043743 -2.2177713131952554 -0.9800065335181904 0.0 -133.47900799507573 -13.091519056662904
161.93740686875236 63.81691022202577 0.5605330832280607 -1.4813741458744532 -2.881009009165718 -1.947218858701375 0.0 -133.46332114724137 -13.425652196790903
164.20514649342562 35.12693444913565 0.9088216123747486 -0.6520665828855365 -2.1967366893008755 -1.9560880516479413 0.0 -133.46183325168306 -13.0311271904678
161.03723845473212 21.777727263492473 1.2969335092408198 -0.7030984769362989 -1.8663165611724357 -1.8514223540093608 0.0 -133.4448117518328 -12.831838086486492
124.2573289678648 21.839995728543627 1.347712724525939 -1.203669477139521 -2.1767918733320806 -1.7005115262211135 0.0 -133.41652275852385 -12.818951628631925
73.10491493578964 46.638244178510604 0.6843588789950432 -0.6092697176418631 -2.4157397161035203 -1.3210051854669915 0.0 -133.40181273159237 -13.252446143688779
104.78447876314283 20.66470509904103 1.3221949984629007 -1.564881226382882 -2.1004971603196685 -1.495905901614773 0.0 -133.39334802379688 -12.82508426383676
148.31554135548348 37.31435972662355 0.8266674136528341 -1.4121781050587732 -2.703606273965509 -1.79866765840269 0.0 -133.37763186783494 -13.1008218003338
175.68034418022157 21.419298363229302 1.1664447832324238 -0.9701057018301629 -2.5471366095823686 -2.0980664319245697 0.0 -133.36010172412344 -12.877939306762904
109.91648156790423 30.716095623660127 0.6489352708383654 -1.2928392688078616 -1.9249263988646212 -1.9075594600621888 0.0 -133.3411011193296 -13.297480202013439
131.22253724982284 25.00682942405753 0.6825998592816147 -1.8806409507667285 -2.764565076163691 -2.1187090588876663 0.0 -133.31318152926218 -13.254605955982981
154.43368467647204 67.66187490602454 0.5927342633280366 -1.7619251678125118 -2.667413145436001 -2.005969280593635 0.0 -133.30806372055795 -13.376125529314972
109.45905163894587 49.80393419894565 0.8348701375856101 -1.3300619988944495 -2.313808660787128 -1.6200958309477893 0.0 -133.23191767562622 -13.093331487523756
54.33322813088731 43.46695705230803 0.6975688955150865 -0.7721682648978083 -2.473222339074599 -0.9493757690662363 0.0 -133.22930012790204 -13.236471339971246
131.75059096280438 26.302690258688372 1.3945310703065594 -1.2770244278052068 -1.7578495425238345 -1.7027137423575445 0.0 -133.19695486012301 -12.809475146097697
61.77249237917767 35.42948877474457 0.7708330659728958 -0.7877753504986726 -2.529385182541998 -1.0912200598438233 0.0 -133.1912241088623 -13.155212230559744
107.21161392772399 16.812712558567576 0.20501841609217583 -0.1953089095845555 -1.9761278961144209 -1.7135562479737732 0.0 -133.1369286251195 -14.385530046344407
61.73015965769857 61.42961230827176 0.7974404227895456 -1.5241119066183486 -2.9000762521007633 -1.3514147636557012 0.0 -133.10837435116184 -13.12853450697089
56.11412731483415 43.27796577815528 0.7289668024194764 -1.3171226001922105 -1.857324048988199 -1.2588986515575247 0.0 -133.06026979919716 -13.200175730588164
61.214247717131286 24.24036835239444 1.4866250879854428 -0.7195534124762053 -1.84820163545148 -0.9315175271448175 0.0 -133.05470522240867 -12.797405899936184
170.0727666690144 74.40711418901546 1.2050851117661965 -0.9922674908744462 -2.5307381288193636 -1.7492777411109957 0.0 -132.9521646489491 -12.862277714209977
