luminosity_distance KNphi inclination_EM KNtimeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
66.58411783715115 49.20840638867094 0.5685626157916307 -1.1009302247083979 -2.6655236428024223 -0.770677947146742 0.0 -136.09398409683467 -13.412973145220612
38.261902522706684 59.410505405137634 1.361976010824261 -1.1645310595183045 -1.2069550878541622 -0.6606714731323793 0.0 -135.40875079097398 -12.815822596310873
70.998564519297 28.264215354748515 0.6767639250150517 -1.4210828362595047 -2.71584921784919 -0.7303722897858229 0.0 -134.99226036544778 -13.261827488819517
60.38991103538144 34.723401610593676 1.2313747451194936 -1.3538342216765282 -1.7699281961940336 -0.5395265184390956 0.0 -134.54327185069886 -12.85260408473627
81.5289454414033 19.87900104657561 0.6912901518685022 -0.8689140888818243 -1.6364820263414868 -0.5185552971782132 0.0 -134.18408030419266 -13.244010624709858
60.4118930975725 41.321197578837065 1.3010153694410398 -1.2241500197117192 -2.1154694316023845 -0.5250257473808464 0.0 -133.7275584037757 -12.830700386412705
45.59872615102619 30.565381519052224 0.592644132509518 -1.0100472294659575 -1.6551181685740108 -1.2186303075273683 0.0 -133.66699218496942 -13.376259362295137
57.69409572850738 54.258402614888816 0.419033141619413 -0.10360147149423593 -1.467866746414043 -1.0068803436134217 0.0 -133.59658612758437 -13.693102592045172
51.7333764488849 41.031320634386006 0.7483944224664019 -1.3571041400705728 -2.5876691238592984 -0.9832439566983888 0.0 -133.31464804852465 -13.17884099549768
78.64310294382749 17.266054395598758 0.63242362142979 -0.8682598125415306 -1.7387884450402031 -0.7492094365886239 0.0 -133.20630147667669 -13.319627049476878
41.823827431426366 39.1678875892931 0.8773781989203836 -1.7125255657684506 -2.6849602198290676 -0.9528958497167022 0.0 -133.15964522993167 -13.056438125139241
61.0200778035519 45.04310494213742 0.9561245464176303 -0.25041518026638965 -2.423061501207448 -0.8573369280274274 0.0 -133.06725189686654 -12.99602106228637
34.169851194099635 30.497020730082397 1.222105290497067 -1.3482558873156756 -2.304079507632112 -1.1541892367487017 0.0 -132.90502107784224 -12.855925425154972
65.50870425999936 42.19991031473016 0.280497872001407 -1.7660739514150705 -1.607352987001569 -0.8753905316092703 0.0 -132.89947546284748 -14.078196190858968
56.47579613851077 47.372997282445034 0.5720444666265316 -1.3272642946715583 -2.028795132664135 -0.6171965950677087 0.0 -132.70459101831472 -13.407544582978467
47.38822348629535 45.7255188398926 0.8737891239882105 -0.752404962781807 -1.4543144070666942 -0.7966090373247408 0.0 -132.6060972831791 -13.059431912498894
26.55640866172544 26.68380656918237 1.4836578526627118 -1.4362906310010672 -2.2043336128486164 -1.1259867908351153 0.0 -132.57698441960554 -12.797660681634948
42.81857276510076 44.28480991577451 0.633197178928391 -1.540380295950291 -1.1332143659829743 -0.9204205414389319 0.0 -132.53269778641996 -13.318572334362234
57.509561706113544 57.90364388073311 0.837475528664842 -0.7880940768677889 -2.1315549919643137 -0.7464315322742223 0.0 -132.52232150082295 -13.090978091285162
31.750461208040235 29.164044338324054 1.1332147873947247 -1.510110408927744 -2.5897210215414783 -1.1637510208736497 0.0 -132.47463725070412 -12.89281909442995
61.017818129663546 71.66294215152561 0.08283630200915912 -0.825884138981678 -1.413850471139298 -0.6455465206495701 0.0 -132.4562740860141 -15.285892097895875
30.955244965229273 16.70772486463333 1.3238556355070912 -0.7431946718572842 -2.3982047157406208 -1.3223061445305095 0.0 -132.44583959119993 -12.824664174126884
