    0.398887933269515074E+02    0.496794998645782471E+02    0.151901287088602355E+01   -0.163864386081695557E+01   -0.298329296708106995E+01   -0.101683548108238017E+04   -0.762461894642300742E+01    1
    0.405219195508347880E+02    0.578882181644439697E+02    0.149304607066443240E+01   -0.214742183685302734E+01   -0.295416313409805298E+01   -0.994106858371116800E+03   -0.762510722767309002E+01    1
    0.421658674860349123E+02    0.659550297260284424E+02    0.152038103371728384E+01   -0.125274264812469482E+01   -0.287512737512588501E+01   -0.985608782106529588E+03   -0.762559550892310245E+01    1
    0.404995498853174709E+02    0.477715516090393066E+02    0.156070574484947389E+01   -0.101801109313964844E+01   -0.293683695793151855E+01   -0.976110779497562817E+03   -0.762608379017301452E+01    1
    0.409427713554299260E+02    0.594129574298858643E+02    0.130978078742258264E+01   -0.223927831649780273E+01   -0.296640443801879883E+01   -0.975650989102764925E+03   -0.762657207142296922E+01    1
    0.419438470223520667E+02    0.568852221965789795E+02    0.154714663511637407E+01   -0.235863375663757324E+01   -0.292468923330307007E+01   -0.972529242401552665E+03   -0.762706035267305182E+01    1
    0.371908118459697477E+02    0.676597237586975098E+02    0.145137797255263212E+01   -0.176881539821624756E+01   -0.295404645800590515E+01   -0.959368260734007094E+03   -0.762754863392306248E+01    1
    0.410767463855887627E+02    0.633403551578521729E+02    0.134620192703809427E+01   -0.101129019260406494E+01   -0.285360950231552124E+01   -0.956495167043513447E+03   -0.762803691517297189E+01    1
    0.426214847484713601E+02    0.497790956497192383E+02    0.149109650347409217E+01   -0.206325411796569824E+01   -0.282808664441108704E+01   -0.944903599230796317E+03   -0.762852519642303761E+01    1
    0.437524066469084971E+02    0.170420694351196289E+02    0.136597173006754535E+01   -0.234630918502807617E+01   -0.299782800674438477E+01   -0.943820573804648348E+03   -0.762901347767311488E+01    1
    0.412268488640288453E+02    0.698607909679412842E+02    0.106247295859854707E+01   -0.197060132026672363E+01   -0.293223145604133606E+01   -0.942190086582422737E+03   -0.762950175892311666E+01    1
    0.436159705703463274E+02    0.639275836944580078E+02    0.108164752225939975E+01   -0.113892221450805664E+01   -0.294338497519493103E+01   -0.941929939983570762E+03   -0.762999004017312821E+01    1
    0.396884564425822148E+02    0.508955383300781250E+02    0.140433559828001542E+01   -0.256743896007537842E+01   -0.299002292752265930E+01   -0.941779851362926934E+03   -0.763047832142306248E+01    1
    0.422169546180798534E+02    0.454802405834197998E+02    0.139930066189428515E+01   -0.182617282867431641E+01   -0.288602399826049805E+01   -0.940909818546110159E+03   -0.763096660267300297E+01    1
    0.404625212665235594E+02    0.569439017772674561E+02    0.120797474948513472E+01   -0.171636962890625000E+01   -0.293200242519378662E+01   -0.936656707368091361E+03   -0.763145488392297544E+01    1
    0.399164782598654213E+02    0.673630678653717041E+02    0.995880472912138881E+00   -0.171326279640197754E+01   -0.296447771787643433E+01   -0.934522303030925514E+03   -0.763194316517294968E+01    1
    0.381469452563474434E+02    0.708628070354461670E+02    0.147670112567474776E+01   -0.167144894599914551E+01   -0.286785411834716797E+01   -0.928715301361087199E+03   -0.763243144642295146E+01    1
    0.411234262903785464E+02    0.290676891803741455E+02    0.135646127306876885E+01   -0.248304426670074463E+01   -0.298714268207550049E+01   -0.916657276895086625E+03   -0.763291972767294791E+01    1
    0.393202980811254008E+02    0.585808038711547852E+02    0.126169675289698335E+01   -0.230691599845886230E+01   -0.293989974260330200E+01   -0.913203304708224778E+03   -0.763340800892296389E+01    1
    0.395072575617788431E+02    0.641488373279571533E+02    0.153519219586874200E+01   -0.253450417518615723E+01   -0.295722189545631409E+01   -0.913130137296457406E+03   -0.763389629017296745E+01    1
    0.379771629279311185E+02    0.655667746067047119E+02    0.128386659749747123E+01   -0.180473077297210693E+01   -0.290690454840660095E+01   -0.913129303635219571E+03   -0.763438457142298255E+01    1
    0.422230942186687486E+02    0.702335250377655029E+02    0.901627745097572597E+00   -0.181489729881286621E+01   -0.290425929427146912E+01   -0.911164724742499629E+03   -0.763487285267297366E+01    1
    0.426563222021985808E+02    0.580302500724792480E+02    0.149277601781100144E+01   -0.279663765430450439E+01   -0.299991655349731445E+01   -0.908608760073877420E+03   -0.763536113392296478E+01    1
    0.407540756470558776E+02    0.477458882331848145E+02    0.133171927050273853E+01   -0.153958880901336670E+01   -0.290513116121292114E+01   -0.907696313329468467E+03   -0.763584941517303584E+01    1
    0.402002640224776400E+02    0.451496279239654541E+02    0.135848714086258227E+01   -0.219599473476409912E+01   -0.289326447248458862E+01   -0.902348450169653461E+03   -0.763633769642309268E+01    1
    0.382555819278200460E+02    0.288485562801361084E+02    0.149520599176328517E+01   -0.173367428779602051E+01   -0.298323410749435425E+01   -0.900841996331934524E+03   -0.763682597767309890E+01    1
    0.393870618132979260E+02    0.654001414775848389E+02    0.132373904222474725E+01   -0.115791654586791992E+01   -0.286577019095420837E+01   -0.900595378145041082E+03   -0.763731425892307580E+01    1
    0.412056426216145368E+02    0.322321736812591553E+02    0.120712029163833567E+01   -0.182463109493255615E+01   -0.299321579933166504E+01   -0.899867059995498039E+03   -0.763780254017309979E+01    1
    0.404851212738214983E+02    0.703399837017059326E+02    0.154711509542773329E+01   -0.208849036693572998E+01   -0.279040071368217468E+01   -0.895990533152566286E+03   -0.763829082142307492E+01    1
    0.433865351523844893E+02    0.692340946197509766E+02    0.860425997230406248E+00   -0.187820434570312500E+01   -0.288183021545410156E+01   -0.894882783639553054E+03   -0.763877910267307669E+01    1
    0.388648781577879561E+02    0.406935918331146240E+02    0.152110387049563678E+01   -0.162089014053344727E+01   -0.288167956471443176E+01   -0.894551931851815539E+03   -0.763926738392312288E+01    1
    0.370636199236373969E+02    0.687438797950744629E+02    0.141937635238169202E+01   -0.157721590995788574E+01   -0.287029626965522766E+01   -0.893441669488564116E+03   -0.763975566517305715E+01    1
    0.407000139339873783E+02    0.695480918884277344E+02    0.113860475216387957E+01   -0.104549479484558105E+01   -0.281777682900428772E+01   -0.893295104967436487E+03   -0.764024394642301008E+01    1
    0.403355818688426027E+02    0.285101830959320068E+02    0.141735116648343840E+01   -0.209414470195770264E+01   -0.291795673966407776E+01   -0.892945739275229471E+03   -0.764073222767305538E+01    1
    0.410816037195989594E+02    0.746906697750091553E+02    0.874270564590270638E+00   -0.127381086349487305E+01   -0.297365325689315796E+01   -0.890090739339241054E+03   -0.764122050892309090E+01    1
    0.396598801013611748E+02    0.732273423671722412E+02    0.113690242461285695E+01   -0.102740800380706787E+01   -0.280106085538864136E+01   -0.889806667848550887E+03   -0.764170879017307225E+01    1
    0.401348999907642821E+02    0.746470928192138672E+02    0.695893132844218831E+00   -0.179667448997497559E+01   -0.298828098177909851E+01   -0.887714727211840454E+03   -0.764219707142301097E+01    1
    0.376491312803182723E+02    0.450477790832519531E+02    0.153332729255884548E+01   -0.143206381797790527E+01   -0.292977410554885864E+01   -0.881087197423353018E+03   -0.764268535267297633E+01    1
    0.415634480886842965E+02    0.309563755989074707E+02    0.144960611333703016E+01   -0.186393404006958008E+01   -0.285056981444358826E+01   -0.879775254482333025E+03   -0.764317363392297988E+01    1
    0.378338809370467715E+02    0.733535599708557129E+02    0.930784356254781620E+00   -0.196218407154083252E+01   -0.296352538466453552E+01   -0.877500210814465390E+03   -0.764366191517297100E+01    1
    0.400835536801050623E+02    0.533279871940612793E+02    0.144825150498790278E+01   -0.196389591693878174E+01   -0.280193525552749634E+01   -0.877048506858292399E+03   -0.764415019642295945E+01    1
    0.407023207613750557E+02    0.560744726657867432E+02    0.973694463086629991E+00   -0.194895100593566895E+01   -0.296041834354400635E+01   -0.874949975933600399E+03   -0.764463847767300830E+01    1
    0.388871955895964234E+02    0.669668519496917725E+02    0.897268214084558036E+00   -0.257095646858215332E+01   -0.297236996889114380E+01   -0.873255387640136291E+03   -0.764512675892301008E+01    1
    0.415471212895253643E+02    0.628052258491516113E+02    0.973438066150107639E+00   -0.279916548728942871E+01   -0.297912704944610596E+01   -0.869972510471956525E+03   -0.764561504017302518E+01    1
    0.415757645492174461E+02    0.679360520839691162E+02    0.105854956534954625E+01   -0.121507287025451660E+01   -0.287627014517784119E+01   -0.868648831714643507E+03   -0.764610332142305804E+01    1
    0.436406316132069705E+02    0.197931540012359619E+02    0.990668553076902159E+00   -0.230497455596923828E+01   -0.299491557478904724E+01   -0.867837392020867242E+03   -0.764659160267305360E+01    1
    0.376545212819041666E+02    0.484412992000579834E+02    0.146591107173170898E+01   -0.181755268573760986E+01   -0.287207084894180298E+01   -0.867609087148247113E+03   -0.764707988392301274E+01    1
    0.404155796681850887E+02    0.440908098220825195E+02    0.127868871086657410E+01   -0.161937463283538818E+01   -0.289033401012420654E+01   -0.865861745913973778E+03   -0.764756816517299320E+01    1
    0.407898648130700039E+02    0.373000001907348633E+02    0.144549096395734811E+01   -0.155975699424743652E+01   -0.283913421630859375E+01   -0.864047265351050100E+03   -0.764805644642299320E+01    1
    0.410661731740448772E+02    0.406286072731018066E+02    0.116561706226023820E+01   -0.153800725936889648E+01   -0.295680510997772217E+01   -0.862969995525158993E+03   -0.764854472767295235E+01    1
    0.391537839206748970E+02    0.498966944217681885E+02    0.123134398119952304E+01   -0.105670475959777832E+01   -0.294692817330360413E+01   -0.861275452945959728E+03   -0.764903300892298343E+01    1
    0.410526842334394004E+02    0.381998634338378906E+02    0.127221300588255204E+01   -0.275049459934234619E+01   -0.298511865735054016E+01   -0.861190544902495844E+03   -0.764952129017302163E+01    1
    0.397179523145333633E+02    0.604732382297515869E+02    0.113289088556905027E+01   -0.216567838191986084E+01   -0.284776213765144348E+01   -0.858359276684769156E+03   -0.765000957142306071E+01    1
    0.397025455760348933E+02    0.492542552947998047E+02    0.142111821198264177E+01   -0.242756235599517822E+01   -0.284104320406913757E+01   -0.857308626464191548E+03   -0.765049785267303495E+01    1
    0.395769464869969099E+02    0.543065035343170166E+02    0.136689953076958015E+01   -0.137541902065277100E+01   -0.287947389483451843E+01   -0.857301911705985503E+03   -0.765098613392305005E+01    1
    0.431115804408776810E+02    0.710082221031188965E+02    0.114060867809281330E+01   -0.159436213970184326E+01   -0.272625538706779480E+01   -0.856690419004194609E+03   -0.765147441517303584E+01    1
    0.381079250240171916E+02    0.392515647411346436E+02    0.139909607423961990E+01   -0.172154402732849121E+01   -0.290784361958503723E+01   -0.855321499346773294E+03   -0.765196269642298166E+01    1
    0.408569386480656931E+02    0.365685331821441650E+02    0.990929784372211575E+00   -0.232190263271331787E+01   -0.298391866683959961E+01   -0.854502381383138982E+03   -0.765245097767304649E+01    1
    0.394613054009858928E+02    0.670566058158874512E+02    0.115165817027617523E+01   -0.154628157615661621E+01   -0.281736943125724792E+01   -0.849579692074565742E+03   -0.765293925892309801E+01    1
    0.404011027280738233E+02    0.688523447513580322E+02    0.106717895901588555E+01   -0.108623874187469482E+01   -0.280603680014610291E+01   -0.849577529192411475E+03   -0.765342754017306071E+01    1
