    0.388873386468286952E+02    0.272925031185150146E+02    0.105350895654740584E+01   -0.211372065544128418E+01   -0.125842604041099548E+01   -0.146053437750711851E+03
    0.412507108689103035E+02    0.368819721291557059E+02    0.746028513760486733E+00   -0.296567965044924664E+01   -0.132923137834050964E+01   -0.143148704332328293E+03
    0.416271194833110911E+02    0.596660356327911146E+02    0.567736469707572411E+00   -0.281586912173996717E+01   -0.131464645181554363E+01   -0.143058151652445957E+03
    0.398778855382213990E+02    0.687314291789889040E+02    0.908930389181971665E+00   -0.180766247628104493E+01   -0.866666184477289825E+00   -0.142813568104701517E+03
    0.397118881779884703E+02    0.411892113865500278E+02    0.734791798570354926E+00   -0.280603578501001039E+01   -0.135072823134224329E+01   -0.142716343813007001E+03
    0.419904217063927589E+02    0.635674917697906494E+02    0.943941842375845663E+00   -0.220622456073760986E+01   -0.912405878305435181E+00   -0.142350255210423342E+03
    0.414998879411399884E+02    0.724094193498072229E+02    0.826915318886686901E+00   -0.242979495749136953E+01   -0.104933875212090788E+01   -0.142022444456829589E+03
    0.385324360078346402E+02    0.461378228895401321E+02    0.134372662176327595E+01   -0.168652014046398691E+01   -0.985796782415093276E+00   -0.141665064694159867E+03
    0.444612399415685644E+02    0.472871901951085931E+02    0.761076426396617212E+00   -0.221675275018588325E+01   -0.100392965982626858E+01   -0.141495523228911253E+03
    0.416471444947488649E+02    0.524223143737340393E+02    0.703370183379963265E+00   -0.284582382487141672E+01   -0.131846237201678118E+01   -0.141441348605824487E+03
    0.397194467028727800E+02    0.266231504946741957E+02    0.132603541984809881E+01   -0.293160121103578630E+01   -0.128302178013218393E+01   -0.141330947408494382E+03
    0.386941269415593467E+02    0.376893416175867060E+02    0.113601934578235286E+01   -0.287224967664881481E+01   -0.120216177544033576E+01   -0.141018823292673403E+03
    0.407364508905850897E+02    0.432498658013426152E+02    0.112347915756473427E+01   -0.239810968371859889E+01   -0.968267953292448080E+00   -0.140940191630769476E+03
    0.411013275796236712E+02    0.511455060608682999E+02    0.155912494012557401E+01   -0.212847022358892746E+01   -0.982089715686043085E+00   -0.140893440058583536E+03
    0.400503562589680158E+02    0.558166678654084620E+02    0.116685205734707820E+01   -0.244831573410531300E+01   -0.109685380568609769E+01   -0.140851801416747946E+03
    0.417255257742456109E+02    0.577342436064889881E+02    0.773366661071004713E+00   -0.272085808251464378E+01   -0.118608508683359126E+01   -0.140807289477680285E+03
    0.408477597123442138E+02    0.210198654903899609E+02    0.107142594045140127E+01   -0.249551455950722101E+01   -0.126741431513722080E+01   -0.140806087890468064E+03
    0.396575017891578057E+02    0.516570918583812357E+02    0.900787837511104916E+00   -0.282342090624447684E+01   -0.119288692711307176E+01   -0.140748753547694406E+03
    0.429056866184933412E+02    0.662311063192684912E+02    0.931335053091806087E+00   -0.254989238733424006E+01   -0.109735440483964397E+01   -0.140707199010998551E+03
    0.378766912915455336E+02    0.369564830989032203E+02    0.713630374492712716E+00   -0.242026753799129057E+01   -0.131478845039713232E+01   -0.140624574656365354E+03
    0.428575771061037045E+02    0.700715142527344454E+02    0.978821630920889252E+00   -0.252791063527338400E+01   -0.105176032404480080E+01   -0.140613364717818769E+03
    0.389108090962295776E+02    0.371718191097146899E+02    0.123908464278292230E+01   -0.291220538755723268E+01   -0.119094248619240739E+01   -0.140558332207835207E+03
    0.405245049577122529E+02    0.299043177880232562E+02    0.128430292733119233E+01   -0.220588139867441546E+01   -0.963357681386618925E+00   -0.140505624111381252E+03
    0.389696945709901001E+02    0.426379806921047262E+02    0.849956687153437418E+00   -0.298272280173592153E+01   -0.128703288592295806E+01   -0.140493788401338350E+03
    0.397065327301488438E+02    0.331809125091745329E+02    0.150152466976096943E+01   -0.167489699131831804E+01   -0.940477891758707329E+00   -0.140413124829661712E+03
    0.411809576871150824E+02    0.722218400296968071E+02    0.934767127390896735E+00   -0.192566812402320497E+01   -0.976415158145182982E+00   -0.140392538341983538E+03
    0.406865102608614748E+02    0.474134055539390502E+02    0.918362918305734244E+00   -0.269734070221056355E+01   -0.116342080822179694E+01   -0.140390851088315600E+03
    0.415908608445993977E+02    0.276829207075480710E+02    0.975599859489696741E+00   -0.244286543081846874E+01   -0.128342451677864577E+01   -0.140303702709946947E+03
    0.401632172042869016E+02    0.530366365775326969E+02    0.282970925944200036E+00   -0.254052010601040790E+01   -0.124482287262363789E+01   -0.140300012819614892E+03
    0.404933724116471510E+02    0.431461916927633808E+02    0.116430469166008543E+01   -0.188564689459702772E+01   -0.949416189335195781E+00   -0.140266556785695855E+03
    0.419866413615078002E+02    0.314950408081077207E+02    0.128548941729599986E+01   -0.242381525388066743E+01   -0.119805714660503249E+01   -0.140265140638940011E+03
    0.371925988532397582E+02    0.389763730778851283E+02    0.148413079213785171E+01   -0.179608013017854273E+01   -0.879812957287182229E+00   -0.140211681774724354E+03
    0.381848667172674325E+02    0.340714732170930006E+02    0.148954227359605906E+01   -0.240313448437635913E+01   -0.111132754224941155E+01   -0.140199661992367652E+03
    0.411856582177027946E+02    0.565193975022519908E+02    0.745432862260100415E+00   -0.197159807897826078E+01   -0.105489224331981735E+01   -0.140179667832454868E+03
    0.398751226490478032E+02    0.324664514841230556E+02    0.130681706418609589E+01   -0.216812778857646293E+01   -0.944405271216351316E+00   -0.140160417600549266E+03
    0.416706549910642892E+02    0.494962540118940666E+02    0.417991783721845089E+00   -0.222638478130765405E+01   -0.123196141217693311E+01   -0.140151382797493312E+03
    0.409354007143717951E+02    0.674834261210178283E+02    0.248660779370946605E+00   -0.245093754976369427E+01   -0.131016855065410676E+01   -0.140037573008774416E+03
    0.422457704924926816E+02    0.627003976231439921E+02    0.788009067481941994E+00   -0.250915846342618654E+01   -0.118551395494804401E+01   -0.140034114383661205E+03
    0.410983838507055310E+02    0.598010918245322713E+02    0.114076216193282209E+01   -0.212688445073831556E+01   -0.105740642170680754E+01   -0.140017886497638358E+03
    0.411776218497674762E+02    0.508253511261536772E+02    0.103388287734456541E+01   -0.171726134045821932E+01   -0.958729188574806379E+00   -0.139998044407826058E+03
    0.407211141037048705E+02    0.173505369070117226E+02    0.136118518974395619E+01   -0.241785998681396030E+01   -0.116199843764136923E+01   -0.139945539009583626E+03
    0.394969621954622667E+02    0.672682829314647677E+02    0.673968510254115083E+00   -0.235546043564739804E+01   -0.121871660561209305E+01   -0.139883869817060656E+03
    0.394806893796704870E+02    0.248724420231476557E+02    0.107749495954175512E+01   -0.248139619128852962E+01   -0.127802662893493002E+01   -0.139855271781941809E+03
    0.395420361413329857E+02    0.480220182946433525E+02    0.794752156401284382E+00   -0.274658713071687366E+01   -0.120789193902719383E+01   -0.139840982333534043E+03
    0.404162384474260108E+02    0.611300502792722824E+02    0.417615341708032939E+00   -0.249622453726981064E+01   -0.133612273765931366E+01   -0.139819600393442471E+03
    0.411929725607025006E+02    0.469498697237655165E+02    0.118435450803539477E+01   -0.192551184957952004E+01   -0.103368388094845454E+01   -0.139816144852716292E+03
    0.383756930278790804E+02    0.497775728472054482E+02    0.245353597139019913E+00   -0.259560986116656167E+01   -0.136026143924660103E+01   -0.139797581755875029E+03
    0.408149360365127336E+02    0.529225201574987096E+02    0.705496120683451466E+00   -0.230282984935739687E+01   -0.127506307222323989E+01   -0.139785182449865601E+03
    0.385268494793042251E+02    0.482781266874172488E+02    0.627716073053951495E+00   -0.294955439216574522E+01   -0.135626062305941808E+01   -0.139754533867727702E+03
    0.356335510655060546E+02    0.482484321116687340E+02    0.730964445929281004E+00   -0.247027531429423020E+01   -0.131005421454314441E+01   -0.139736614031320300E+03
    0.381125475341578834E+02    0.615767135641307348E+02    0.503953111461665326E+00   -0.251256295738242441E+01   -0.135996023770642194E+01   -0.139723214834002107E+03
    0.409239000051657840E+02    0.329219865173191693E+02    0.819111747081223696E+00   -0.232148887793103853E+01   -0.126343787317313216E+01   -0.139698527765784632E+03
    0.396297906030624532E+02    0.408413221010819072E+02    0.630509083289384487E+00   -0.256616292717903116E+01   -0.125783221661689204E+01   -0.139679233094153034E+03
    0.426423282046189698E+02    0.566069025494905205E+02    0.987548934378961296E+00   -0.193302551762028152E+01   -0.867744891715964695E+00   -0.139673295042444892E+03
    0.415178337565995577E+02    0.504416898373390481E+02    0.825782247077469389E+00   -0.248158210415356439E+01   -0.128118422865812986E+01   -0.139670150337545607E+03
    0.425135798118007742E+02    0.530225641097532119E+02    0.144540737427522759E+01   -0.230719027845321722E+01   -0.104061342883907315E+01   -0.139649420258405712E+03
    0.382401765660185831E+02    0.535506089798385858E+02    0.838374836608039908E+00   -0.278146683746816326E+01   -0.125849586811952685E+01   -0.139623416421114172E+03
    0.429163245507112734E+02    0.386266347705765654E+02    0.131283256179808228E+01   -0.176279387415179367E+01   -0.966365436156675361E+00   -0.139569794235251521E+03
    0.381258862034358756E+02    0.385107552265609812E+02    0.135568992284220835E+01   -0.201405117137127210E+01   -0.872744532824626162E+00   -0.139557298443701512E+03
    0.380761683954637959E+02    0.459878651246778887E+02    0.629166909100611682E+00   -0.240306474174948370E+01   -0.126975206662138196E+01   -0.139505773570456910E+03
    0.395965240064950379E+02    0.521522688667648993E+02    0.575311604718246050E+00   -0.285315579399371266E+01   -0.128951609492829200E+01   -0.139428157872346105E+03
    0.405876813184243517E+02    0.612402541391115278E+02    0.103595431059617971E+01   -0.212488508617886529E+01   -0.954045731975966760E+00   -0.139416901526596547E+03
    0.386892073573195674E+02    0.314129038954353135E+02    0.125358838083249058E+01   -0.213527564102034084E+01   -0.103334896187147196E+01   -0.139399154692394831E+03
    0.417285555684180522E+02    0.474531089327231044E+02    0.469665390749755940E+00   -0.241405807456327226E+01   -0.119605346803784385E+01   -0.139379314396889356E+03
    0.376919386136074408E+02    0.485350333713551620E+02    0.833588828464417841E+00   -0.295649756107785766E+01   -0.136052681363804040E+01   -0.139355169136673453E+03
    0.380553263284308940E+02    0.512219971666428577E+02    0.858500894278373283E+00   -0.290485128550220084E+01   -0.125545564639562768E+01   -0.139336797774921905E+03
    0.396880763429441217E+02    0.512992919128016496E+02    0.447887119994654026E+00   -0.263353158267113852E+01   -0.119256280821985428E+01   -0.139328274674821444E+03
    0.446302631278387238E+02    0.330885546925187697E+02    0.128070338388354465E+01   -0.186061886621198158E+01   -0.871811722090556351E+00   -0.139278798548795521E+03
    0.383329508962592769E+02    0.388050394677527208E+02    0.142404690888840091E+01   -0.239721105897219733E+01   -0.108812593873782792E+01   -0.139267343588075931E+03
